Model,nseg_1_RMSE_TOTAL,nseg_1_VIOL,nseg_1_VIOL_NL,nseg_1_TRAIN_TIME_SEC,nseg_1_EXP_TIME_SEC,nseg_2_RMSE_TOTAL,nseg_2_VIOL,nseg_2_VIOL_NL,nseg_2_TRAIN_TIME_SEC,nseg_2_EXP_TIME_SEC,nseg_3_RMSE_TOTAL,nseg_3_VIOL,nseg_3_VIOL_NL,nseg_3_TRAIN_TIME_SEC,nseg_3_EXP_TIME_SEC,nseg_5_RMSE_TOTAL,nseg_5_VIOL,nseg_5_VIOL_NL,nseg_5_TRAIN_TIME_SEC,nseg_5_EXP_TIME_SEC,nseg_7_RMSE_TOTAL,nseg_7_VIOL,nseg_7_VIOL_NL,nseg_7_TRAIN_TIME_SEC,nseg_7_EXP_TIME_SEC,nseg_9_RMSE_TOTAL,nseg_9_VIOL,nseg_9_VIOL_NL,nseg_9_TRAIN_TIME_SEC,nseg_9_EXP_TIME_SEC,nseg_11_RMSE_TOTAL,nseg_11_VIOL,nseg_11_VIOL_NL,nseg_11_TRAIN_TIME_SEC,nseg_11_EXP_TIME_SEC,nseg_30_RMSE_TOTAL,nseg_30_VIOL,nseg_30_VIOL_NL,nseg_30_TRAIN_TIME_SEC,nseg_30_EXP_TIME_SEC,nseg_90_RMSE_TOTAL,nseg_90_VIOL,nseg_90_VIOL_NL,nseg_90_TRAIN_TIME_SEC,nseg_90_EXP_TIME_SEC
NN,0.0095896750108279,0.2018216110728375,0.084223898375756,10.596982373651118,0.004064,0.0092212236915845,0.0807501778848914,0.0757772962104374,11.240127966944128,0.004332,0.0085358065628549,0.0828644072071889,0.0716272525330562,11.409010209385306,0.00436,0.0103185190568229,0.0910029201662048,0.0893989288873634,11.646113213617356,0.004514,0.0097863033074877,0.0814133930652833,0.0811515549104768,11.973949398100377,0.004606,0.010505424293817,0.0898693895938518,0.0900073237973578,12.398473728448153,0.00465,0.0159918318703522,0.1580613320924052,0.1571534488799358,12.641039377544075,0.0046999999999999,0.0130534411341269,0.1228627805611628,0.122572462536977,15.609765178058296,0.00535,0.0109581774753648,0.0791988680853224,0.078953561299453,24.62671414623037,0.0079
KKThPINN,0.0179314588121439,5.386960718770491e-16,0.1944895688282309,11.13007300766185,0.004712,0.0068813520161647,6.462291019764573e-16,0.0430142507167418,12.740404507573691,0.005198,0.00642857556718,5.531289711971767e-16,0.0272781639526001,13.412175710834562,0.00551,0.0071303155977538,5.619314537495616e-16,0.00602982334089,14.561280967071651,0.0063419999999999,0.00786955328828145,6.463877052656894e-16,0.002876447537643829,15.989016448091716,0.0068899999999999986,0.0074575610710602,5.927797935052175e-16,0.0008897189053015,17.064888620283455,0.00715,0.009703710310038,7.077671781985373e-16,0.0008298364306326,18.2726219878532,0.01025,0.0054918954545416,7.51383082737383e-16,0.0001459184019053,29.05756697198376,0.0130499999999999,0.0065119404741001,6.344131569286608e-16,0.0001096802577164,63.6673067077063,0.0311
