Temperature (T),v_region_1
369.3233082706767,3.438417436996133e-06
369.77443609022555,3.439836689267395e-06
370.22556390977445,3.441255927327802e-06
370.6766917293233,3.4426751938099187e-06
371.1278195488722,3.444094431870326e-06
371.57894736842104,3.445513684141588e-06
372.03007518796994,3.44693293641285e-06
372.4812030075188,3.4483521886841118e-06
372.93233082706763,3.4497714125336643e-06
373.38345864661653,3.451190679015781e-06
373.83458646616543,3.452609931287043e-06
374.2857142857143,3.454029183558305e-06
374.7368421052631,3.455448421618712e-06
375.187969924812,3.456867673889974e-06
375.6390977443609,3.458286926161236e-06
376.09022556390977,3.459706164221643e-06
376.5413533834586,3.461125416492905e-06
376.9924812030075,3.462544668764167e-06
377.4436090225564,3.4639639068245742e-06
377.89473684210526,3.465383173306691e-06
378.3458646616541,3.466802411367098e-06
378.796992481203,3.4682216778492148e-06
379.2481203007519,3.469640915909622e-06
379.69924812030075,3.471060168180884e-06
380.1503759398496,3.472479406241291e-06
380.6015037593985,3.473898658512553e-06
381.0526315789474,3.475317910783815e-06
381.50375939849624,3.476737163055077e-06
381.9548872180451,3.478156401115484e-06
382.406015037594,3.479575667597601e-06
382.85714285714283,3.480994905658008e-06
383.30827067669173,3.4824141437184153e-06
383.7593984962406,3.483833410200532e-06
384.2105263157895,3.485252648260939e-06
384.6616541353383,3.4866718863213464e-06
385.1127819548872,3.488091152803463e-06
385.56390977443607,3.4895103908638703e-06
386.01503759398497,3.490929643135132e-06
386.4661654135338,3.492348895406394e-06
386.9172932330827,3.4937681334668014e-06
387.36842105263156,3.495187399948918e-06
387.81954887218046,3.4966066380093253e-06
388.2706766917293,3.498025890280587e-06
388.7218045112782,3.499445142551849e-06
389.17293233082705,3.5008643806122564e-06
389.62406015037595,3.502283647094373e-06
390.0751879699248,3.5037028851547802e-06
390.5263157894737,3.5051221232151875e-06
390.97744360902254,3.5065413754864494e-06
391.42857142857144,3.5079606277577113e-06
391.8796992481203,3.5093798800289733e-06
392.33082706766913,3.5107991323002352e-06
392.78195488721803,3.5122183703606424e-06
393.23308270676694,3.5136376226319044e-06
393.6842105263158,3.5150568749031663e-06
394.1353383458646,3.5164761271744283e-06
394.5864661654135,3.51789537944569e-06
395.0375939849624,3.5193146175060974e-06
395.4887218045113,3.5207338697773594e-06
395.9398496240601,3.5221531220486213e-06
396.390977443609,3.5235723743198832e-06
396.8421052631579,3.5249916123802905e-06
397.29323308270676,3.5264108646515524e-06
397.7443609022556,3.5278301169228143e-06
398.1954887218045,3.5292493691940763e-06
398.6466165413534,3.5306686072544835e-06
399.09774436090225,3.5320878595257454e-06
399.5488721804511,3.5335071117970074e-06
400.0,3.5349263640682693e-06
400.45112781954884,3.5363456163395313e-06
400.90225563909775,3.5377648543999385e-06
401.3533834586466,3.5391841066712004e-06
401.8045112781955,3.5406033589424624e-06
402.25563909774434,3.5420225970028696e-06
402.70676691729324,3.5434418492741315e-06
403.1578947368421,3.5448611015453935e-06
403.609022556391,3.5462803396058007e-06
404.0601503759398,3.5476996060879173e-06
404.5112781954887,3.5491188441483246e-06
404.9624060150376,3.550538082208732e-06
405.4135338345865,3.5519573486908484e-06
405.8646616541353,3.5533765867512557e-06
406.3157894736842,3.5547958532333723e-06
406.76691729323306,3.5562150912937796e-06
407.21804511278197,3.5576343435650415e-06
407.6691729323308,3.5590535958363034e-06
408.12030075187965,3.5604728338967107e-06
408.57142857142856,3.5618920861679726e-06
409.02255639097746,3.5633113384392345e-06
409.4736842105263,3.5647305907104965e-06
409.92481203007515,3.5661498287709037e-06
410.37593984962405,3.5675690810421656e-06
410.82706766917295,3.5689883333134276e-06
411.2781954887218,3.5704075855846895e-06
411.72932330827064,3.5718268236450967e-06
412.18045112781954,3.5732460759163587e-06
412.63157894736844,3.5746653281876206e-06
413.0827067669173,3.5760845804588826e-06
413.5338345864661,3.5775038185192898e-06
413.98496240601503,3.5789230707905517e-06
414.43609022556393,3.5803423230618137e-06
414.8872180451128,3.581761561122221e-06
415.3383458646616,3.583180813393483e-06
415.7894736842105,3.5846000656647448e-06
416.2406015037594,3.5860193179360067e-06
416.69172932330827,3.587438555996414e-06
417.1428571428571,3.588857808267676e-06
417.593984962406,3.590277060538938e-06
418.0451127819549,3.5916963128101997e-06
418.49624060150376,3.5931155650814617e-06
418.9473684210526,3.594534803141869e-06
419.3984962406015,3.5959540696239856e-06
419.8496240601504,3.5973733076843928e-06
420.30075187969925,3.5987925457448e-06
420.7518796992481,3.6002118122269167e-06
421.203007518797,3.601631050287324e-06
421.6541353383459,3.603050302558586e-06
422.10526315789474,3.6044695548298478e-06
422.5563909774436,3.605888792890255e-06
423.0075187969925,3.607308045161517e-06
423.4586466165414,3.608727297432779e-06
423.90977443609023,3.610146549704041e-06
424.3609022556391,3.6115658019753027e-06
424.812030075188,3.61298504003571e-06
425.2631578947368,3.614404292306972e-06
425.71428571428567,3.615823544578234e-06
426.16541353383457,3.617242782638641e-06
426.61654135338347,3.618662034909903e-06
427.0676691729323,3.620081287181165e-06
427.51879699248116,3.621500539452427e-06
427.96992481203006,3.622919791723689e-06
428.42105263157896,3.624339029784096e-06
428.8721804511278,3.625758282055358e-06
429.32330827067665,3.62717753432662e-06
429.77443609022555,3.628596772387027e-06
430.22556390977445,3.630016024658289e-06
430.6766917293233,3.631435276929551e-06
431.12781954887214,3.6328545149899583e-06
431.57894736842104,3.634273781472075e-06
432.03007518796994,3.635693019532482e-06
432.4812030075188,3.637112286014599e-06
432.93233082706763,3.638531524075006e-06
433.38345864661653,3.639950776346268e-06
433.83458646616543,3.64137002861753e-06
434.2857142857143,3.642789266677937e-06
434.7368421052631,3.6442085047383443e-06
435.187969924812,3.645627771220461e-06
435.6390977443609,3.6470470092808682e-06
436.09022556390977,3.648466275762985e-06
436.5413533834586,3.649885513823392e-06
436.9924812030075,3.651304766094654e-06
437.4436090225564,3.652724018365916e-06
437.89473684210526,3.654143256426323e-06
438.3458646616541,3.655562508697585e-06
438.796992481203,3.656981760968847e-06
439.2481203007519,3.6584009990292543e-06
439.69924812030075,3.6598202513005162e-06
440.1503759398496,3.661239503571778e-06
440.6015037593985,3.66265875584304e-06
441.0526315789474,3.664078008114302e-06
441.50375939849624,3.6654972461747093e-06
441.9548872180451,3.6669164984459712e-06
442.406015037594,3.668335750717233e-06
442.8571428571429,3.6697549887776404e-06
443.30827067669173,3.671174255259757e-06
443.7593984962406,3.6725934933201643e-06
444.2105263157895,3.674012745591426e-06
444.6616541353383,3.675431997862688e-06
445.11278195488717,3.6768512359230954e-06
445.56390977443607,3.6782704881943573e-06
446.01503759398497,3.6796897404656193e-06
446.4661654135338,3.6811089785260265e-06
446.91729323308266,3.6825282307972884e-06
447.36842105263156,3.6839474830685504e-06
447.81954887218046,3.6853667353398123e-06
448.2706766917293,3.6867859876110742e-06
448.72180451127815,3.6882052256714815e-06
449.17293233082705,3.689624492153598e-06
449.62406015037595,3.6910437302140053e-06
450.0751879699248,3.6924629682744126e-06
450.52631578947364,3.6938822347565292e-06
450.97744360902254,3.6953014728169364e-06
451.42857142857144,3.6967207250881984e-06
451.8796992481203,3.6981399773594603e-06
452.33082706766913,3.6995592154198675e-06
452.78195488721803,3.7009784676911295e-06
453.23308270676694,3.7023977199623914e-06
453.6842105263158,3.7038169580227986e-06
454.1353383458646,3.7052362245049153e-06
454.5864661654135,3.7066554625653225e-06
455.0375939849624,3.7080747148365845e-06
455.4887218045113,3.7094939671078464e-06
455.9398496240601,3.7109132051682536e-06
456.390977443609,3.7123324574395156e-06
456.8421052631579,3.7137517097107775e-06
457.29323308270676,3.7151709619820394e-06
457.7443609022556,3.7165902142533014e-06
458.1954887218045,3.7180094523137086e-06
458.6466165413534,3.7194287045849705e-06
459.09774436090225,3.7208479568562325e-06
459.5488721804511,3.7222671949166397e-06
460.0,3.7236864613987564e-06
