Temperature (T),v_region_1,v_region_2,v_region_3
314.7368421052632,2.847132538619235e-07,,
315.187969924812,2.849759868084334e-07,,
315.6390977443609,2.852387188667649e-07,,
316.09022556390977,2.855014527014532e-07,,
316.5413533834586,2.857641847597847e-07,,
316.9924812030075,2.860269177062946e-07,,
317.4436090225564,2.8628965065280454e-07,,
317.89473684210526,2.8655238359931445e-07,,
318.3458646616541,2.8681511654582437e-07,,
318.796992481203,2.8707784860415586e-07,,
319.2481203007519,2.873405815506658e-07,,
319.69924812030075,2.876033144971757e-07,,
320.1503759398496,2.878660474436856e-07,,
320.6015037593985,2.881287803901955e-07,,
321.05263157894734,2.8839151333670543e-07,,
321.50375939849624,2.8865424628321534e-07,,
321.9548872180451,2.8891697922972526e-07,,
322.406015037594,2.8917971128805675e-07,,
322.85714285714283,2.8944244423456666e-07,,
323.30827067669173,2.897051771810766e-07,,
323.7593984962406,2.899679101275865e-07,,
324.2105263157895,2.90230642185918e-07,,
324.6616541353383,2.904933760206063e-07,,
325.1127819548872,2.9075610896711623e-07,,
325.56390977443607,2.9101884102544773e-07,,
326.01503759398497,2.9128157397195764e-07,,
326.4661654135338,2.9154430691846756e-07,,
326.9172932330827,2.9180703986497747e-07,,
327.36842105263156,2.9206977192330896e-07,,
327.81954887218046,2.923325057579973e-07,,
328.2706766917293,2.925952378163288e-07,,
328.7218045112782,2.928579716510171e-07,,
329.17293233082705,2.931207037093486e-07,,
329.62406015037595,2.9338343665585853e-07,,
330.0751879699248,2.9364616960236845e-07,,
330.5263157894737,2.9390890166069994e-07,,
330.97744360902254,2.9417163549538827e-07,,
331.42857142857144,2.9443436755371977e-07,,
331.8796992481203,2.946971013884081e-07,,
332.3308270676692,2.949598334467396e-07,,
332.78195488721803,2.952225663932495e-07,,
333.23308270676694,2.954852993397594e-07,,
333.6842105263158,2.9574803228626934e-07,,
334.1353383458647,2.9601076434460083e-07,,
334.5864661654135,2.9627349729111074e-07,,
335.0375939849624,2.9653623023762066e-07,,
335.4887218045113,2.9679896318413057e-07,,
335.9398496240601,2.9706169524246206e-07,,
336.390977443609,2.973244290771504e-07,,
336.8421052631579,2.975871611354819e-07,,
337.29323308270676,2.978498940819918e-07,,
337.7443609022556,2.981126270285017e-07,,
338.1954887218045,2.9837535997501163e-07,,
338.6466165413534,2.9863809292152155e-07,,
339.09774436090225,2.9890082586803146e-07,,
339.5488721804511,2.991635588145414e-07,,
340.0,,1.4074998375690484e-06,
340.45112781954884,,1.4077627810138438e-06,
340.90225563909775,,1.4080257102477844e-06,
341.3533834586466,,1.4082886536925798e-06,
341.8045112781955,,1.4085515829265205e-06,
342.25563909774434,,1.4088144979496064e-06,
342.70676691729324,,1.4090774413944018e-06,
343.1578947368421,,1.4093403706283425e-06,
343.609022556391,,1.4096032998622832e-06,
344.0601503759398,,1.4098662290962238e-06,
344.5112781954887,,1.4101291583301645e-06,
344.9624060150376,,1.4103920875641052e-06,
345.4135338345865,,1.4106550310089006e-06,
345.8646616541353,,1.4109179602428412e-06,
346.3157894736842,,1.4111808894767819e-06,
346.76691729323306,,1.4114438187107226e-06,
347.21804511278197,,1.411706762155518e-06,
347.6691729323308,,1.4119696913894586e-06,
348.1203007518797,,1.4122326206233993e-06,
348.57142857142856,,1.41249554985734e-06,
349.02255639097746,,1.4127584790912806e-06,
349.4736842105263,,1.4130214083252213e-06,
349.9248120300752,,1.413284337559162e-06,
350.37593984962405,,1.4135472667931026e-06,
350.82706766917295,,1.413810210237898e-06,
351.2781954887218,,1.4140731394718387e-06,
351.7293233082707,,1.4143360687057793e-06,
352.18045112781954,,1.41459899793972e-06,
352.63157894736844,,1.4148619413845154e-06,
