Temperature (T),v_region_1,v_region_2,v_region_3,v_region_4,v_region_5,v_region_6,v_region_7
297.593984962406,0.10854645129620799,1.7164966964958946e-36,1.2053579428152005e-147,4.478095955036267e-258,0.0,0.0,0.0
298.0451127819549,0.10897084553341507,1.5276361794405615e-34,1.0972598306604653e-145,4.0555488485029353e-256,0.0,0.0,0.0
298.49624060150376,0.1093952397706226,1.3588404825972426e-32,9.988560970586332e-144,3.672772117107126e-254,0.0,0.0,0.0
298.9473684210526,0.10981963400782968,1.2080300738150584e-30,9.092773380197029e-142,3.3260311133005095e-252,0.0,0.0,0.0
299.3984962406015,0.1102440282450372,1.0733370001673738e-28,8.277321187533459e-140,3.0119411619052936e-250,0.0,0.0,0.0
299.8496240601504,0.11066842248224429,9.530836668143595e-27,7.53499981297942e-138,2.7274348268249022e-248,0.0,0.0,0.0
300.30075187969925,0.11109281671945137,8.457637201941656e-25,6.8592507923922905e-136,2.469732233999571e-246,0.0,0.0,0.0
300.7518796992481,0.11151721095665845,7.500248287919946e-23,6.244103832686347e-134,2.2363141656695457e-244,0.0,0.0,0.0
301.203007518797,0.11194160519386642,6.646531749182154e-21,5.684124063977729e-132,2.02489766760829e-242,0.0,0.0,0.0
301.65413533834584,0.1123659994310735,5.885594891069219e-19,5.174364022178991e-130,1.8334139349751696e-240,0.0,0.0,0.0
302.10526315789474,0.11279039366828056,5.2076647520251464e-17,4.710319937891602e-128,1.6599882643142422e-238,0.0,0.0,0.0
302.5563909774436,0.11321478790548592,4.6039748902572535e-15,4.2878919453129225e-126,1.5029218789424556e-236,0.0,0.0,0.0
