Temperature (T),v_region_1,v_region_2,v_region_3,v_region_4,v_region_5
280.0,0.2979219212770863,,,,
280.45112781954884,0.29627054744837356,,,,
280.90225563909775,0.29461917361965995,,,,
281.3533834586466,0.2929677997909472,,,,
281.8045112781955,0.2913164259622336,,,,
282.25563909774434,0.2896650521335209,,,,
282.70676691729324,0.28801367830480773,,,,
283.1578947368421,0.28636230447609456,,,,
283.609022556391,0.2847109306473814,,,,
284.0601503759398,0.28305955681866823,,,,
284.5112781954887,0.28140818298995507,,,,
284.9624060150376,0.2797568091612419,,,,
285.4135338345865,0.2781054353325292,,,,
285.8646616541353,0.2764540615038156,,,,
286.3157894736842,0.27480268767510285,,,,
286.76691729323306,0.27315131384639013,,,,
287.21804511278197,0.2714999400176765,,,,
287.6691729323308,0.2698485661889638,,,,
288.1203007518797,0.2681971923602502,,,,
288.57142857142856,0.26654581853153747,,,,
289.02255639097746,0.2648944447028243,,,,
289.4736842105263,0.26324307087411114,,,,
289.9248120300752,0.261591697045398,,,,
290.37593984962405,0.25994032321668525,,,,
290.82706766917295,0.25828894938797164,,,,
291.2781954887218,0.2566375755592585,,,,
291.7293233082707,0.2549862017305453,,,,
292.18045112781954,0.2533348279018326,,,,
292.63157894736844,0.25168345407311943,,,,
293.0827067669173,0.25003208024440626,,,,
293.5338345864662,0.2483807064156931,,,,
293.98496240601503,0.24672933258698038,,,,
294.43609022556393,0.2450779587582672,,,,
294.8872180451128,0.24342658492955405,,,,
295.3383458646617,0.24177521110084088,,,,
295.7894736842105,0.24012383727212772,,,,
296.2406015037594,0.23847246344341455,,,,
296.69172932330827,0.23682108961470139,,,,
297.14285714285717,0.23516971578598866,,,,
297.593984962406,0.23351834195727506,,,,
298.0451127819549,0.23186696812856233,,,,
298.49624060150376,0.2302155942998496,,,,
298.9473684210526,0.228564220471136,,,,
299.3984962406015,0.22691284664242328,,,,
299.8496240601504,0.22526147281370967,,,,
300.30075187969925,0.2236100989849965,,,,
300.7518796992481,0.22195872515628334,,,,
301.203007518797,0.22030735132757062,,,,
301.65413533834584,0.21865597749885746,,,,
302.10526315789474,0.2170046036701443,,,,
302.5563909774436,0.21535322984143157,,,,
303.0075187969925,0.21370185601271796,,,,
303.45864661654133,0.2120504821840048,,,,
303.90977443609023,0.21039910835529207,,,,
304.3609022556391,0.2087477345265789,,,,
304.812030075188,0.2070963606978653,,,,
305.2631578947368,0.20544498686915302,,,,
305.7142857142857,0.20379361304043897,,,,
306.16541353383457,0.20214223921172625,,,,
306.61654135338347,0.20049086538301353,,,,
307.0676691729323,0.19883949155430036,,,,
307.5187969924812,0.19718811772558675,,,,
307.96992481203006,0.19553674389687403,,,,
308.42105263157896,0.19388537006816087,,,,
308.8721804511278,0.19223399623944815,,,,
309.3233082706767,0.19058262241073498,,,,
309.77443609022555,0.18893124858202182,,,,
310.22556390977445,0.1872798747533082,,,,
310.6766917293233,0.18562850092459549,,,,
311.1278195488722,0.18397712709588232,,,,
311.57894736842104,0.18232575326716915,,,,
312.03007518796994,0.18067437943845643,,,,
312.4812030075188,0.1790230056097427,,,,
312.9323308270677,0.17737163178102122,,,,
313.38345864661653,0.17572025795155605,,,,
313.83458646616543,0.17406888405498394,,,,
314.2857142857143,0.17241750410713585,,,,
314.7368421052632,0.17076557854184957,,,,
315.187969924812,0.169064476236326,,,,
315.6390977443609,0.1630483173217231,0.0038409632609038547,,,
316.09022556390977,0.04785122239362043,0.09509474918985153,,,
316.5413533834586,0.0007282329213518122,0.12111339235628599,,,
316.9924812030075,,0.10963047062044312,,,
317.4436090225564,,0.09761856308776752,,,
317.89473684210526,,0.08560139414502341,,,
318.3458646616541,,0.07358417372562592,,,
318.796992481203,,0.06156695281020551,,,
319.2481203007519,,0.04954973189009199,,,
319.69924812030075,,0.03753251096994248,,,
320.1503759398496,,0.025515290049792583,,,
320.6015037593985,,0.013498069129639134,,,
321.05263157894734,,0.0014808482094892383,,,
321.50375939849624,,0.01053637271066421,,,
321.9548872180451,,0.022553593630814106,,,
322.406015037594,,0.034570814550967555,,,
322.85714285714283,,0.04658803547111745,,,
323.30827067669173,,0.0586052563912709,,,
323.7593984962406,,0.0706224773114208,,,
324.2105263157895,,0.08263969823157069,,,
324.6616541353383,,0.09465691915172414,,,
325.1127819548872,,0.10667414007187759,,,
325.56390977443607,,0.11869136099202748,,,
326.01503759398497,,0.13070858191218093,,,
326.4661654135338,,0.14272580283233083,,,
326.9172932330827,,0.15474302375248428,,,
327.36842105263156,,0.16676024467263417,,,
327.81954887218046,,0.17877746559278407,,,
328.2706766917293,,0.19079468651293752,,,
328.7218045112782,,0.20281190743309097,,,
329.17293233082705,,0.21482912835324086,,,
329.62406015037595,,0.2268463492733943,,,
330.0751879699248,,0.2388635701935442,,,
330.5263157894737,,0.25088079111369765,,,
330.97744360902254,,0.26289801203384755,,,
331.42857142857144,,0.27491523295399745,,,
331.8796992481203,,0.2869324538741509,,,
332.3308270676692,,0.29894967479430434,,,
332.78195488721803,,0.31096689571445424,,,
333.23308270676694,,0.32298411663460413,,,
333.6842105263158,,0.3350013375547576,,,
334.1353383458647,,0.34701855847491103,,,
334.5864661654135,,0.3590357793950609,,,
335.0375939849624,,0.3710530003152144,,,
335.4887218045113,,0.38307022123536427,,,
335.9398496240601,,0.3950874421555177,,,
336.390977443609,,0.4071046630756676,,,
336.8421052631579,,0.41912188399582107,,,
337.29323308270676,,0.43113910491597096,,,
337.7443609022556,,0.44315632583612086,,,
338.1954887218045,,0.4551735467562743,,,
338.6466165413534,,0.46719076767642775,,,
339.09774436090225,,0.47920798859657765,,,
339.5488721804511,,0.4912252095167311,,,
340.0,,0.503242430436881,,,
340.45112781954884,,0.5152596513570344,,,
340.90225563909775,,0.5272768722771843,,,
341.3533834586466,,0.5392940931973342,,,
341.8045112781955,,0.5513113141174877,,,
342.25563909774434,,0.5633285350376411,,,
