Temperature (T),v_region_1,v_region_2,v_region_3,v_region_4,v_region_5
381.50375939849624,,,9.174995341254544e-07,,
381.9548872180451,,,9.185348517348757e-07,,
382.406015037594,,,9.19570169344297e-07,,
382.85714285714283,,,9.206054869537184e-07,,
383.30827067669173,,,9.216408045631397e-07,,
383.7593984962406,,,9.22676122172561e-07,,
384.2105263157895,,,9.237114255711276e-07,,
384.6616541353383,,,9.247467431805489e-07,,
385.1127819548872,,,9.257820607899703e-07,,
385.56390977443607,,,9.268173783993916e-07,,
386.01503759398497,,,9.278526817979582e-07,,
386.4661654135338,,,9.288879994073795e-07,,
386.9172932330827,,,9.299233170168009e-07,,
387.36842105263156,,,9.309586346262222e-07,,
387.81954887218046,,,9.319939522356435e-07,,
388.2706766917293,,,,5.32375793227402e-06,
388.7218045112782,,,,5.3006381222076016e-06,
389.17293233082705,,,,5.277518539514858e-06,
389.62406015037595,,,,5.2543987294484396e-06,
390.0751879699248,,,,5.231278919382021e-06,
390.5263157894737,,,,5.20815922300244e-06,
390.97744360902254,,,,5.185039526622859e-06,
391.42857142857144,,,,5.16191971655644e-06,
391.8796992481203,,,,5.138800020176859e-06,
392.33082706766913,,,,5.115680323797278e-06,
392.78195488721803,,,,5.092560513730859e-06,
393.23308270676694,,,,5.069440703664441e-06,
393.6842105263158,,,,5.046321120971697e-06,
394.1353383458646,,,,5.023201310905279e-06,
394.5864661654135,,,,5.00008150083886e-06,
395.0375939849624,,,,4.976961804459279e-06,
395.4887218045113,,,,4.953842108079698e-06,
395.9398496240601,,,,4.930722298013279e-06,
396.390977443609,,,,4.907602715320536e-06,
396.8421052631579,,,,4.884482905254117e-06,
397.29323308270676,,,,4.8613630951876985e-06,
397.7443609022556,,,,4.8382433988081175e-06,
398.1954887218045,,,,4.8151237024285365e-06,
398.6466165413534,,,,4.792003892362118e-06,
399.09774436090225,,,,4.768884082295699e-06,
399.5488721804511,,,,4.745764499602956e-06,
400.0,,,,4.722644689536537e-06,
400.45112781954884,,,,4.699524879470118e-06,
400.90225563909775,,,,4.676405296777375e-06,
401.3533834586466,,,,4.653285486710956e-06,
401.8045112781955,,,,4.630165676644538e-06,
402.25563909774434,,,,4.607045980264957e-06,
402.70676691729324,,,,4.583926283885376e-06,
403.1578947368421,,,,4.560806473818957e-06,
403.609022556391,,,,4.537686663752538e-06,
404.0601503759398,,,,4.514567081059795e-06,
404.5112781954887,,,,4.491447270993376e-06,
404.9624060150376,,,,4.4683274609269574e-06,
405.4135338345865,,,,4.4452077645473764e-06,
405.8646616541353,,,,4.4220880681677954e-06,
406.3157894736842,,,,4.398968258101377e-06,
406.76691729323306,,,,4.375848448034958e-06,
407.21804511278197,,,,4.352728865342215e-06,
407.6691729323308,,,,4.329609055275796e-06,
408.12030075187965,,,,4.306489358896215e-06,
408.57142857142856,,,,4.283369662516634e-06,
409.02255639097746,,,,4.260249852450215e-06,
409.4736842105263,,,,4.237130156070634e-06,
409.92481203007515,,,,4.2140103460042155e-06,
410.37593984962405,,,,4.1908906496246345e-06,
410.82706766917295,,,,4.167770839558216e-06,
411.2781954887218,,,,4.1446512568654725e-06,
411.72932330827064,,,,4.121531446799054e-06,
412.18045112781954,,,,4.098411636732635e-06,
412.63157894736844,,,,4.075291940353054e-06,
413.0827067669173,,,,4.052172243973473e-06,
413.5338345864661,,,,4.029052433907054e-06,
413.98496240601503,,,,4.005932737527473e-06,
414.43609022556393,,,,3.982813041147892e-06,
414.8872180451128,,,,3.959693231081474e-06,
415.3383458646616,,,,3.936573421015055e-06,
415.7894736842105,,,,3.913453724635474e-06,
416.2406015037594,,,,3.890334028255893e-06,
416.69172932330827,,,,3.867214218189474e-06,
417.1428571428571,,,,3.844094521809893e-06,
417.593984962406,,,,3.820974825430312e-06,
418.0451127819549,,,,3.7978550153638935e-06,
418.49624060150376,,,,3.7747352052974747e-06,
418.9473684210526,,,,3.7516156226047315e-06,
419.3984962406015,,,,3.7284958125383127e-06,
419.8496240601504,,,,3.705376002471894e-06,
420.30075187969925,,,,3.682256306092313e-06,
420.7518796992481,,,,3.659136609712732e-06,
421.203007518797,,,,3.6360167996463133e-06,
421.6541353383459,,,,3.6128971032667323e-06,
422.10526315789474,,,,3.5897774068871513e-06,
422.5563909774436,,,,3.5666575968207326e-06,
423.0075187969925,,,,3.543537786754314e-06,
423.4586466165414,,,,3.5204182040615706e-06,
423.90977443609023,,,,3.497298393995152e-06,
424.3609022556391,,,,,3.929912918465561e-05
424.812030075188,,,,,3.9206088786158944e-05
