Temperature (T),viol_nseg_1,viol_nseg_2,viol_nseg_3,viol_nseg_5,viol_nseg_7,viol_nseg_9
280.0,18.579228744466363,0.7703395817866365,0.43612259913950613,0.11927161869157032,0.3564420491194107,0.1372914650358028
280.45112781954884,18.518576784166953,0.7611608607257221,0.4312368968821856,0.11890239273350289,0.35528764822188963,0.1376114890490019
280.90225563909775,18.45792482386753,0.7519821396648041,0.4263511946248668,0.11853316677543546,0.35413324732436813,0.13793151306220097
281.3533834586466,18.397272863568148,0.7428034186038914,0.42146549236754716,0.11816394081736803,0.3529788464268473,0.13825153707540005
281.8045112781955,18.336620903268724,0.7336246975429752,0.4165797901102275,0.1177947148593006,0.351824445529326,0.13857156108859958
282.25563909774434,18.275968942969328,0.7244459764820608,0.41169408785290873,0.11742548890123317,0.35067004463180496,0.13889158510179866
282.70676691729324,18.21531698266992,0.7152672554211463,0.4068083855955891,0.11705626294316573,0.34951564373428345,0.13921160911499797
283.1578947368421,18.15466502237051,0.7060885343602301,0.4019226833382694,0.1166870369850983,0.3483612428367622,0.13953163312819705
283.609022556391,18.094013062071113,0.6969098132993139,0.39703698108095065,0.11631781102703087,0.3472068419392411,0.13985165714139614
284.0601503759398,18.033361101771703,0.6877310922383995,0.392151278823631,0.11594858506896344,0.34605244104172006,0.14017168115459544
284.5112781954887,17.972709141472293,0.678552371177485,0.38726557656631133,0.11557935911089601,0.3448980401441988,0.14049170516779474
284.9624060150376,17.912057181172884,0.6693736501165706,0.38237987430899256,0.11521013315282858,0.3437436392466777,0.14081172918099405
285.4135338345865,17.85140522087346,0.6601949290556544,0.377494172051672,0.11484090719476159,0.34258923834915644,0.1411317531941929
285.8646616541353,17.790753260574064,0.6510162079947399,0.37260846979435325,0.11447168123669371,0.34143483745163516,0.14145177720739222
286.3157894736842,17.730101300274654,0.6418374869338237,0.3677227675370336,0.11410245527862628,0.3402804365541139,0.14177180122059152
286.76691729323306,17.669449339975273,0.6326587658729075,0.3628370652797148,0.11373322932055885,0.33912603565659283,0.14209182523379082
287.21804511278197,17.60879737967585,0.623480044811993,0.3579513630223943,0.11336400336249142,0.33797163475907155,0.14241184924698969
287.6691729323308,17.548145419376453,0.6143013237510786,0.3530656607650764,0.11299477740442398,0.3368172338615505,0.14273187326018943
288.1203007518797,17.48749345907703,0.6051226026901624,0.34817995850775585,0.11262555144635655,0.335662832964029,0.1430518972733883
288.57142857142856,17.426841498777634,0.5959438816292462,0.3432942562504371,0.11225632548828912,0.3345084320665077,0.1433719212865876
289.02255639097746,17.36618953847821,0.5867651605683335,0.3384085539931174,0.11188709953022169,0.33335403116898643,0.14369194529978668
289.4736842105263,17.305537578178814,0.5775864395074191,0.33352285173579954,0.11151787357215426,0.3321996302714654,0.14401196931298577
289.9248120300752,17.24488561787942,0.5684077184465028,0.328637149478479,0.11114864761408771,0.3310452293739441,0.14433199332618507
290.37593984962405,17.18423365758001,0.5592289973855866,0.32375144722115845,0.11077942165601984,0.3298908284764228,0.14465201733938415
290.82706766917295,17.1235816972806,0.5500502763246704,0.3188657449638397,0.11041019569795196,0.32873642757890154,0.14497204135258368
291.2781954887218,17.06292973698119,0.540871555263756,0.31398004270652,0.11004096973988498,0.3275820266813807,0.14529206536578299
291.7293233082707,17.00227777668178,0.5316928342028433,0.30909434044920037,0.10967174378181754,0.3264276257838592,0.14561208937898185
292.18045112781954,16.941625816382384,0.5225141131419271,0.3042086381918816,0.10930251782375011,0.32527322488633814,0.14593211339218115
292.63157894736844,16.88097385608296,0.5133353920810109,0.29932293593456194,0.10893329186568312,0.32411882398881664,0.14625213740538046
293.0827067669173,16.820321895783565,0.5041566710200964,0.2944372336772423,0.10856406590761525,0.3229644230912956,0.14657216141857932
293.5338345864662,16.75966993548414,0.4949779499591802,0.2895515314199235,0.10819483994954782,0.3218100221937745,0.14689218543177907
293.98496240601503,16.699017975184745,0.48579922889826577,0.28466582916260386,0.10782561399148038,0.32065562129625347,0.14721220944497793
294.43609022556393,16.63836601488535,0.4766205078373513,0.2797801269052842,0.1074563880334134,0.31950122039873197,0.14753223345817723
294.8872180451128,16.57771405458594,0.4674417867764369,0.27489442464796543,0.10708716207534552,0.3183468195012109,0.14785225747137654
295.3383458646617,16.517062094286516,0.45826306571552067,0.2700087223906458,0.10671793611727809,0.31719241860368985,0.14817228148457562
295.7894736842105,16.456410133987134,0.44908434465460445,0.2651230201333261,0.1063487101592111,0.31603801770616835,0.14849230549777515
296.2406015037594,16.39575817368771,0.43990562359368823,0.26023731787600735,0.10597948420114367,0.31488361680864707,0.148812329510974
