Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.004,0.1110968047907756,8.570996091002598,26.317596435546875,29.966806411743164
KKThPINN,0.0139,0.07183426267487587,14.367366029880941,2.2148979041958228e-05,0.6444644331932068
