Temperature (T),v_region_1,v_region_2,v_region_3,v_region_4,v_region_5,v_region_6,v_region_7,v_region_8,v_region_9
280.0,1.257412887145648e-07,,,,,,,,
280.45112781954884,1.2581666508637568e-07,,,,,,,,
280.90225563909775,1.2589204145818655e-07,,,,,,,,
281.3533834586466,1.2596741782999743e-07,,,,,,,,
281.8045112781955,1.260427944238529e-07,,,,,,,,
282.25563909774434,1.261181710177084e-07,,,,,,,,
282.70676691729324,1.2619354761156387e-07,,,,,,,,
283.1578947368421,1.2626892398337475e-07,,,,,,,,
283.609022556391,1.2634430035518562e-07,,,,,,,,
284.0601503759398,1.264196769490411e-07,,,,,,,,
284.5112781954887,1.2649505309880738e-07,,,,,,,,
284.9624060150376,1.2657042969266286e-07,,,,,,,,
285.4135338345865,1.2664580628651834e-07,,,,,,,,
285.8646616541353,1.267211824362846e-07,,,,,,,,
286.3157894736842,1.2679655880809548e-07,,,,,,,,
286.76691729323306,1.2687193540195096e-07,,,,,,,,
287.21804511278197,1.2694731177376184e-07,,,,,,,,
287.6691729323308,1.270226879235281e-07,,,,,,,,
288.1203007518797,1.270980649614728e-07,,,,,,,,
288.57142857142856,1.2717344111123907e-07,,,,,,,,
289.02255639097746,1.2724881770509455e-07,,,,,,,,
289.4736842105263,1.2732419385486082e-07,,,,,,,,
289.9248120300752,1.273995704487163e-07,,,,,,,,
290.37593984962405,1.2747494704257178e-07,,,,,,,,
290.82706766917295,1.2755032319233806e-07,,,,,,,,
291.2781954887218,1.2762569978619354e-07,,,,,,,,
291.7293233082707,1.2770107638004902e-07,,,,,,,,
292.18045112781954,1.277764525298153e-07,,,,,,,,
292.63157894736844,1.2785182912367077e-07,,,,,,,,
293.0827067669173,1.2792720571752625e-07,,,,,,,,
293.5338345864662,1.2800258208933712e-07,,,,,,,,
293.98496240601503,1.28077958461148e-07,,,,,,,,
294.43609022556393,1.2815333483295888e-07,,,,,,,,
294.8872180451128,1.2822871142681436e-07,,,,,,,,
295.3383458646617,1.2830408779862523e-07,,,,,,,,
295.7894736842105,1.2837946439248071e-07,,,,,,,,
296.2406015037594,1.2845484054224698e-07,,,,,,,,
296.69172932330827,1.2853021713610246e-07,,,,,,,,
297.14285714285717,1.2860559350791334e-07,,,,,,,,
297.593984962406,1.2868096987972422e-07,,,,,,,,
298.0451127819549,1.287563464735797e-07,,,,,,,,
298.49624060150376,1.2883172262334597e-07,,,,,,,,
298.9473684210526,1.2890709921720145e-07,,,,,,,,
299.3984962406015,1.2898247558901232e-07,,,,,,,,
299.8496240601504,1.290578519608232e-07,,,,,,,,
300.30075187969925,,2.986223437417834e-07,,,,,,,
300.7518796992481,,2.988205585197079e-07,,,,,,,
301.203007518797,,2.990187732976324e-07,,,,,,,
301.65413533834584,,2.992169889637353e-07,,,,,,,
302.10526315789474,,2.9941520374165975e-07,,,,,,,
302.5563909774436,,2.9961341940776265e-07,,,,,,,
303.0075187969925,,2.998116341856871e-07,,,,,,,
303.45864661654133,,3.0000984985179e-07,,,,,,,
303.90977443609023,,3.002080646297145e-07,,,,,,,
304.3609022556391,,3.004062802958174e-07,,,,,,,
304.812030075188,,3.0060449507374187e-07,,,,,,,
305.2631578947368,,3.0080271073984477e-07,,,,,,,
305.7142857142857,,3.0100092640594767e-07,,,,,,,
306.16541353383457,,3.0119914118387214e-07,,,,,,,
306.61654135338347,,3.0139735684997504e-07,,,,,,,
307.0676691729323,,3.015955716278995e-07,,,,,,,
307.5187969924812,,3.017937872940024e-07,,,,,,,
307.96992481203006,,3.019920020719269e-07,,,,,,,
308.42105263157896,,3.021902177380298e-07,,,,,,,
308.8721804511278,,3.0238843251595426e-07,,,,,,,
309.3233082706767,,3.0258664818205716e-07,,,,,,,
309.77443609022555,,3.0278486295998164e-07,,,,,,,
310.22556390977445,,3.0298307862608453e-07,,,,,,,
310.6766917293233,,3.0318129429218743e-07,,,,,,,
311.1278195488722,,3.033795090701119e-07,,,,,,,
311.57894736842104,,3.035777238480364e-07,,,,,,,
312.03007518796994,,3.037759395141393e-07,,,,,,,
312.4812030075188,,3.039741551802422e-07,,,,,,,
312.9323308270677,,3.0417236995816666e-07,,,,,,,
313.38345864661653,,3.0437058473609113e-07,,,,,,,
313.83458646616543,,3.045687995140156e-07,,,,,,,
314.2857142857143,,3.047670160682969e-07,,,,,,,
314.7368421052632,,3.049652308462214e-07,,,,,,,
315.187969924812,,3.051634456241459e-07,,,,,,,
315.6390977443609,,3.0536166040207036e-07,,,,,,,
316.09022556390977,,3.0555987695635167e-07,,,,,,,
316.5413533834586,,3.0575809084609773e-07,,,,,,,
316.9924812030075,,3.059563065122006e-07,,,,,,,
317.4436090225564,,3.061545212901251e-07,,,,,,,
317.89473684210526,,3.06352736956228e-07,,,,,,,
318.3458646616541,,3.065509526223309e-07,,,,,,,
318.796992481203,,3.067491674002554e-07,,,,,,,
319.2481203007519,,3.0694738217817985e-07,,,,,,,
319.69924812030075,,3.0714559784428275e-07,,,,,,,
320.1503759398496,,,1.0083828652085458e-06,,,,,,
320.6015037593985,,,1.0103149108431353e-06,,,,,,
321.05263157894734,,,1.0122469564777248e-06,,,,,,
321.50375939849624,,,1.0141790003359574e-06,,,,,,
321.9548872180451,,,1.01611104419419e-06,,,,,,
322.406015037594,,,1.0180430880524227e-06,,,,,,
322.85714285714283,,,1.0199751319106554e-06,,,,,,
323.30827067669173,,,1.021907175768888e-06,,,,,,
323.7593984962406,,,1.0238392214034775e-06,,,,,,
324.2105263157895,,,1.0257712634853533e-06,,,,,,
324.6616541353383,,,1.0277033091199428e-06,,,,,,
325.1127819548872,,,1.0296353547545323e-06,,,,,,
325.56390977443607,,,1.031567396836408e-06,,,,,,
326.01503759398497,,,1.0334994424709976e-06,,,,,,
326.4661654135338,,,1.0354314863292302e-06,,,,,,
326.9172932330827,,,1.0373635301874629e-06,,,,,,
327.36842105263156,,,1.0392955740456955e-06,,,,,,
327.81954887218046,,,1.0412276179039281e-06,,,,,,
328.2706766917293,,,1.0431596635385176e-06,,,,,,
328.7218045112782,,,1.0450917073967503e-06,,,,,,
329.17293233082705,,,1.047023751254983e-06,,,,,,
329.62406015037595,,,1.0489557968895724e-06,,,,,,
330.0751879699248,,,1.0508878389714482e-06,,,,,,
330.5263157894737,,,1.0528198846060377e-06,,,,,,
330.97744360902254,,,1.0547519284642703e-06,,,,,,
331.42857142857144,,,1.056683972322503e-06,,,,,,
331.8796992481203,,,1.0586160161807356e-06,,,,,,
332.3308270676692,,,1.0605480618153251e-06,,,,,,
332.78195488721803,,,1.062480103897201e-06,,,,,,
333.23308270676694,,,1.0644121495317904e-06,,,,,,
333.6842105263158,,,1.066344193390023e-06,,,,,,
334.1353383458647,,,1.0682762390246126e-06,,,,,,
334.5864661654135,,,1.0702082811064884e-06,,,,,,
335.0375939849624,,,1.0721403267410778e-06,,,,,,
335.4887218045113,,,1.0740723705993105e-06,,,,,,
335.9398496240601,,,1.0760044144575431e-06,,,,,,
336.390977443609,,,1.0779364583157758e-06,,,,,,
336.8421052631579,,,1.0798685039503653e-06,,,,,,
337.29323308270676,,,1.081800546032241e-06,,,,,,
337.7443609022556,,,1.0837325916668306e-06,,,,,,
338.1954887218045,,,1.08566463730142e-06,,,,,,
338.6466165413534,,,1.0875966793832959e-06,,,,,,
339.09774436090225,,,1.0895287250178853e-06,,,,,,
339.5488721804511,,,1.091460768876118e-06,,,,,,
340.0,,,,2.460113464053393e-07,,,,,
340.45112781954884,,,,2.445914688564699e-07,,,,,
340.90225563909775,,,,2.4317159130760047e-07,,,,,
341.3533834586466,,,,2.4175171375873106e-07,,,,,
341.8045112781955,,,,2.4033183620986165e-07,,,,,
342.25563909774434,,,,2.3891195866099224e-07,,,,,
