Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.00024,13.035240605997387,3e-05,18.54790173299989
2,0.00021,12.767107637002482,5e-05,18.29614454699913
3,0.00017,12.77792606199364,0.0001,18.44671428899892
4,9e-05,12.861173222001526,5e-05,18.220245518998126
5,0.00027,12.839652319999004,5e-05,18.609482333995402
6,0.00022,13.00212782699964,2e-05,18.258351379001397
7,4e-05,12.8559239899987,5e-05,18.70332483400125
8,2e-05,12.820282134998706,2e-05,18.481173909000063
9,0.00011,12.757484228997782,0.00012,18.363557843003946
10,1e-05,12.874560203999863,8e-05,18.270021842996357
11,6e-05,12.847117669,1e-05,18.377556939994975
12,2e-05,12.781964229005098,8e-05,18.348447409000073
13,6e-05,13.040992859998369,2e-05,18.200085097996634
14,0.0001,12.831077182003355,2e-05,18.279336835999857
15,0.00025,12.905916550997063,4e-05,18.289389534998918
16,0.0002,12.991261999006383,1e-05,18.38193578600476
17,3e-05,12.833045521998429,4e-05,18.292776973998116
18,0.00024,12.853609354999207,0.0002,18.314765012000862
19,0.00018,12.88833521399647,0.0001,18.65055584700167
20,6e-05,12.839114927999617,6e-05,19.250540868000826
21,0.00014,12.737514674001432,0.00022,18.3150372529999
22,4e-05,12.830610863005859,3e-05,18.504380336002214
23,0.00019,13.027855013999215,8e-05,18.385936460996163
24,0.00026,12.740927286999067,6e-05,18.190872186001798
25,6e-05,12.90437929500331,1e-05,18.385575760999927
26,1e-05,12.806238864002808,1e-05,18.434144994003873
27,7e-05,12.77649458599626,0.00024,18.327452871999412
28,0.00011,12.821651879996352,6e-05,18.4907778209963
29,6e-05,12.823491100003594,7e-05,18.414117713997257
30,0.00023,12.794665769994026,5e-05,18.289171073003672
31,0.00012,12.806832488997316,0.00011,18.237806707002164
32,1e-05,12.885060140004498,6e-05,18.213169449001725
33,3e-05,12.820037492994743,1e-05,18.27890695899987
34,0.00023,12.69579375700414,3e-05,18.56299053999828
35,0.00017,12.733173560998694,5e-05,18.14074580200395
36,0.00023,12.774983369999973,1e-05,18.380009483000322
37,4e-05,12.956930525004282,0.00011,18.232775500997377
38,0.00013,12.764004302000103,6e-05,18.405100785996183
39,2e-05,12.744573101997958,2e-05,18.23490657000366
40,0.00016,12.795648390005226,4e-05,18.2866825960009
41,4e-05,12.784304480999708,4e-05,18.308822875995247
42,3e-05,12.797908594002365,8e-05,18.542052319004142
43,0.00022,12.819845494996116,5e-05,18.177193862000422
44,0.00027,12.83553783899697,4e-05,18.45329087900609
45,0.00025,12.700026571001217,5e-05,18.27697835699655
46,7e-05,12.765160245995503,3e-05,18.212211840997043
47,0.00023,12.799339904995577,1e-05,18.371973433000676
48,0.00018,12.744060917997558,1e-05,18.377273907004565
49,0.00021,12.724985235996428,6e-05,18.32428925599379
50,6e-05,12.940666192997014,1e-05,18.37947491199884
