Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0045,0.1038861391496348,11.805784940021113,34.5672607421875,47.92202281951904
KKThPINN,0.0076,0.06867342234626946,15.320545885013416,9.552708434057422e-06,0.9429399520158768
