Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.0,32.35592911299318,0.0,74.66791505925357
2,0.0,31.94317689538002,0.0,74.74421680439264
3,0.0,32.19879161845893,0.0,76.24461533036083
4,0.0,32.25274784024805,1e-05,75.65397210791707
5,0.0,31.95665048714727,1e-05,74.67964538093656
6,0.0,32.069153210148215,0.0,76.91647938359529
7,0.0,32.01292684767395,0.0,75.72971573658288
8,0.0,32.041603941470385,0.0,76.1636194800958
9,0.0,32.59859698731452,0.0,75.6077232612297
10,0.0,31.76845423411578,0.0,75.64961473736912
11,0.0,32.27023878041655,0.0,75.2728480482474
12,2e-05,31.997185494750738,0.0,75.54920952115208
13,1e-05,32.1812961762771,0.0,75.51628415472806
14,0.0,32.252562870271504,1e-05,75.35316291544586
15,0.0,31.659782830625772,0.0,75.82622273825109
16,0.0,31.949664283543825,0.0,75.37374405749142
17,2e-05,31.87785218656063,0.0,75.28351919073611
18,2e-05,31.808489250019193,0.0,74.896149658598
19,2e-05,32.00828983075917,0.0,75.64200116880238
20,0.0,32.54624610487372,8e-05,75.08197400067002
21,0.0,31.9117818698287,0.0,76.30315223988146
22,0.0,31.840213544666767,0.0,75.4045128095895
23,2e-05,31.774767720140517,0.0,74.82612004689872
24,0.0,31.88509990926832,0.0,76.55750362202525
25,0.0,32.02077752165496,2e-05,74.87215098552406
26,0.0,31.92472830787301,0.0,75.32494163978845
27,0.0,32.55794930551201,0.0,75.61617867555469
28,2e-05,32.08133730851114,0.0,75.87563217803836
29,0.0,32.2402438884601,0.0,75.87307265214622
30,0.0,32.48650213703513,0.0,75.69287650566548
31,2e-05,31.661672204732895,0.0,75.23090649023652
32,0.0,31.98332206439227,0.0,75.4200159786269
33,0.0,32.062995318323374,0.0,75.53995581716299
34,2e-05,31.730865665711462,0.0,74.22247768566012
35,2e-05,31.993642235174775,1e-05,76.15878113079816
36,0.0,31.888165658339858,0.0,75.22404815629125
37,0.0,32.13492586277425,0.0,75.66382764372975
38,0.0,31.984063246287405,0.0,75.9391347002238
39,1e-05,31.97913711797446,0.0,76.24463594611734
40,0.0,32.08438158035278,0.0,75.86757685057819
41,0.0,31.980726892128587,2e-05,75.9906659340486
42,2e-05,32.14042526204139,0.0,74.97060188185424
43,2e-05,32.11683967988938,0.0,75.07403654698282
44,2e-05,31.979398779571056,0.0,76.24042955879122
45,0.0,32.26953824982047,0.0,76.05477577261627
46,0.0,31.86141257919371,0.0,75.24350543320179
47,0.0,31.909288491122425,0.0,76.28390236012638
48,0.0,31.802816330455244,0.0,75.46725371386856
49,0.0002,32.20581004675478,0.0,76.15134151745588
50,0.0,32.79626170359552,0.0,76.35279378201813
