Temperature (T),Ca,Cb,Cc,region_id,residual_nonlinear,residual_linearized,linearization_error,abs_linearization_error,residual_PL_scaled_before_projection,Ca_PL,Cb_PL,Cc_PL,dCa_PL,dCb_PL,dCc_PL,abs_Ca_PL_error,abs_Cb_PL_error,abs_Cc_PL_error,abs_Ca_PL_error_scaled,abs_Cb_PL_error_scaled,abs_Cc_PL_error_scaled,f_true,f_PL,abs_f_true,abs_f_PL,df_dCa,df_dCb,abs_df_dCa,abs_df_dCb,taylor_residual_change,abs_taylor_residual_change,true_residual_change,abs_true_residual_change,dy_norm_Ca_Cb,amplification
280.0,0.9936625015244944,1.9873250030489888,0.0190124954265167,0,-5.238051745820593e-18,1.76226759120889e-05,1.762267591209414e-05,1.762267591209414e-05,1.7622675935191623e-05,0.993679976686936,1.9873255699286467,0.0190124954265167,1.747516244154923e-05,5.668796578817137e-07,0.0,1.747516244154923e-05,5.668796578817137e-07,0.0,1.758661760375979e-05,2.8524758510783954e-07,0.0,-5.238051745820593e-18,-1.7612100472253266e-05,5.238051745820593e-18,1.7612100472253266e-05,-1.0075899371931079,-0.007589937193108014,1.0075899371931079,0.007589937193108014,-1.7612100407919318e-05,1.7612100407919318e-05,-1.7612100472248028e-05,1.7612100472248028e-05,1.748435457502086e-05,1.0073062975632896
280.273850017015,0.9934240584206272,1.9868481168412544,0.0197278247381183,0,3.2498960120252995e-17,4.576734095341269e-06,4.57673409530877e-06,4.57673409530877e-06,4.576734118355574e-06,0.9934285968444435,1.9868482640639282,0.0197278247381183,4.5384238163137525e-06,1.4722267382971665e-07,0.0,4.5384238163137525e-06,1.4722267382971665e-07,0.0,4.567369513597264e-06,7.408082403070892e-08,0.0,3.2498960120252995e-17,-4.575317517069789e-06,3.2498960120252995e-17,4.575317517069789e-06,-1.007873768616966,-0.007873768616965973,1.007873768616966,0.007873768616965973,-4.575317512598041e-06,4.575317512598041e-06,-4.575317517102288e-06,4.575317517102288e-06,4.540811078670137e-06,1.0075991794933377
280.555555555556,0.9931701437441444,1.9863402874882887,0.0204895687675667,0,1.7309965310088882e-17,-2.2269460566105187e-17,-3.957942587619407e-17,3.957942587619407e-17,2.2870594307278225e-14,0.9931701437441671,1.9863402874882894,0.0204895687675667,2.275957200481571e-14,6.661338147750939e-16,0.0,2.275957200481571e-14,6.661338147750939e-16,0.0,2.2870594307278225e-14,3.3306690738754696e-16,0.0,1.7309965310088882e-17,-2.293500608071923e-14,1.7309965310088882e-17,2.293500608071923e-14,-1.008176097407399,-0.008176097407399094,1.008176097407399,0.008176097407399094,-2.2951102857433756e-14,2.2951102857433756e-14,-2.295231604602932e-14,2.295231604602932e-14,2.276931821775913e-14,1.0080370359147364
281.652763552853,0.9920924878873756,1.9841849757747516,0.0237225363378729,1,5.822165666247159e-17,1.2749377412712325e-08,1.2749377354490668e-08,1.2749377354490668e-08,1.2749380440268965e-08,0.9920925005126037,1.9841849762488921,0.0237225363378729,1.262522808520572e-08,4.741405046360114e-10,0.0,1.262522808520572e-08,4.741405046360114e-10,0.0,1.2705750784824943e-08,2.385822650552427e-10,0.0,5.822165666247159e-17,-1.2749152148843488e-08,5.822165666247159e-17,1.2749152148843488e-08,-1.0094603125723256,-0.00946031257232576,1.0094603125723256,0.00946031257232576,-1.2749152206565726e-08,1.2749152206565726e-08,-1.2749152207065144e-08,1.2749152207065144e-08,1.2634128122731848e-08,1.0091042360197646
281.666666666667,0.9920778801988304,1.9841557603976607,0.0237663594035088,1,5.336307567702092e-17,7.448391665058708e-17,2.112084097356616e-17,2.112084097356616e-17,3.3306690738754696e-15,0.9920778801988336,1.984155760397661,0.0237663594035088,3.219646771412954e-15,2.220446049250313e-16,0.0,3.219646771412954e-15,2.220446049250313e-16,0.0,3.3306690738754696e-15,1.1102230246251565e-16,0.0,5.336307567702092e-17,-3.1988910760734346e-15,5.336307567702092e-17,3.1988910760734346e-15,-1.0094777335312168,-0.009477733531216904,1.0094777335312168,0.009477733531216904,-3.2522662051745723e-15,3.2522662051745723e-15,-3.2522541517504555e-15,3.2522541517504555e-15,3.227294399221455e-15,1.0077339558904266
282.777777777778,0.9908270403127578,1.981654080625516,0.0275188790617264,2,5.147249813874932e-17,9.392564134501512e-17,4.2453143206265794e-17,4.2453143206265794e-17,7.771561172376096e-15,0.9908270403127656,1.9816540806255165,0.027518879061726405,7.771561172376096e-15,4.440892098500626e-16,3.469446951953614e-18,7.771561172376096e-15,4.440892098500626e-16,3.469446951953614e-18,7.771561172376096e-15,2.220446049250313e-16,0.0,5.147249813874932e-17,-7.811473364850718e-15,5.147249813874932e-17,7.811473364850718e-15,-1.0109709864199083,-0.01097098641990837,1.0109709864199083,0.01097098641990837,-7.861694961150214e-15,7.861694961150214e-15,-7.862945862989468e-15,7.862945862989468e-15,7.784239094625047e-15,1.0101110419923722
282.831967114546,0.9907616437954858,1.981523287590972,0.0277150686135425,2,-7.277707082808949e-18,2.1924047810772907e-07,2.1924047811500678e-07,2.1924047811500678e-07,2.192404857659369e-07,0.9907618605546832,1.981523296999995,0.027715068613542497,2.1675919736896532e-07,9.409022894146801e-09,-3.469446951953614e-18,2.1675919736896532e-07,9.409022894146801e-09,3.469446951953614e-18,2.1814166983880057e-07,4.73451633453692e-09,0.0,-7.277707082808949e-18,-2.192581627003025e-07,7.277707082808949e-18,2.192581627003025e-07,-1.011049144320033,-0.011049144320032872,1.011049144320033,0.011049144320032872,-2.1925816267525744e-07,2.1925816267525744e-07,-2.192581626930248e-07,2.192581626930248e-07,2.169633133869886e-07,1.0105771306227378
283.358557530546,0.9901035911582028,1.9802071823164051,0.0296892265253921,3,-1.0479491623430204e-16,2.3181062542150868e-05,2.3181062542255663e-05,2.3181062542255663e-05,2.318106254950436e-05,0.9901264675899357,1.9802083281849179,0.0296892265253921,2.287643173293219e-05,1.1458685127418988e-06,0.0,2.287643173293219e-05,1.1458685127418988e-06,0.0,2.3022335750688683e-05,5.76588384371135e-07,0.0,-1.0479491623430204e-16,-2.316076306684768e-05,1.0479491623430204e-16,2.316076306684768e-05,-1.011836129826069,-0.011836129826069016,1.011836129826069,0.011836129826069016,-2.3160762797360797e-05,2.3160762797360797e-05,-2.3160763066742885e-05,2.3160763066742885e-05,2.2905111732536914e-05,1.011161322293085
283.888888888889,0.989397917930106,1.978795835860212,0.0318062462096822,3,-3.1929753979698106e-17,-4.2303190640620565e-17,-1.0373436660922459e-17,1.0373436660922459e-17,7.327471962526033e-15,0.9893979179301132,1.9787958358602125,0.0318062462096822,7.216449660063518e-15,4.440892098500626e-16,0.0,7.216449660063518e-15,4.440892098500626e-16,0.0,7.327471962526033e-15,2.220446049250313e-16,0.0,-3.1929753979698106e-17,-7.346025372202691e-15,3.1929753979698106e-17,7.346025372202691e-15,-1.0126811676415355,-0.012681167641535653,1.0126811676415355,0.012681167641535653,-7.31359423769739e-15,7.31359423769739e-15,-7.314095618222993e-15,7.314095618222993e-15,7.230101031281382e-15,1.011617346227695
284.09735239362,0.989108215727118,1.978216431454236,0.0326753528186456,3,3.457249677513152e-17,3.671491215621089e-06,3.6714912155865164e-06,3.6714912155865164e-06,3.6714912228230645e-06,0.9891118389699326,1.9782166129405756,0.0326753528186456,3.623242814554395e-06,1.814863395122046e-07,0.0,3.623242814554395e-06,1.814863395122046e-07,0.0,3.6463515620255293e-06,9.132192224647895e-08,0.0,3.457249677513152e-17,-3.6728124645925937e-06,3.457249677513152e-17,3.6728124645925937e-06,-1.0130284287287408,-0.013028428728740606,1.0130284287287408,0.013028428728740606,-3.6728124571703138e-06,3.6728124571703138e-06,-3.672812464627166e-06,3.672812464627166e-06,3.627785245111622e-06,1.0124117654362859
