Temperature (T),Ca,Cb,Cc,region_id,residual_nonlinear,residual_linearized,linearization_error,abs_linearization_error
293.0,0.967857190133426,1.935714380266852,0.0964284295997223,0,-1.3574211199518516e-16,0.09175961010095313,0.09175961010095326,0.09175961010095326
295.0,0.9598817319029236,1.9197634638058472,0.1203548042912294,0,-5.800481622797449e-17,0.07066886574289441,0.07066886574289447,0.07066886574289447
297.0,0.9503893273643969,1.9007786547287933,0.1488320179068094,0,-4.445228907190568e-17,0.05214050285492966,0.0521405028549297,0.0521405028549297
298.0,0.9450342117372588,1.890068423474517,0.1648973647882237,0,-3.946495907847236e-17,0.043904880099450094,0.043904880099450136,0.043904880099450136
299.0,0.9392566931480344,1.8785133862960688,0.1822299205558968,0,-1.1058862159352145e-17,0.03638276811046043,0.03638276811046044,0.03638276811046044
301.0,0.926404158119876,1.852808316239752,0.2207875256403715,0,1.7520707107365752e-16,0.023530239665800978,0.023530239665800805,0.023530239665800805
302.370989769922,0.9165858855857164,1.8331717711714328,0.250242343242851,0,-1.4224732503009818e-16,0.016422455545081108,0.01642245554508125,0.01642245554508125
303.0,0.9118090930514064,1.823618186102813,0.2645727208457811,0,-2.3071822230491534e-16,0.013621142153901561,0.013621142153901792,0.013621142153901792
304.545454545455,0.8993628344013688,1.7987256688027375,0.3019114967958938,0,-7.28583859910259e-17,0.007937492552798214,0.007937492552798287,0.007937492552798287
305.0,0.8955153497881658,1.7910306995763317,0.3134539506355024,0,3.8163916471489756e-17,0.0065814023159746216,0.006581402315974583,0.006581402315974583
307.0,0.8776367799382134,1.7552735598764269,0.3670896601853597,0,2.2551405187698492e-17,0.002218705335544205,0.0022187053355441824,0.0022187053355441824
309.0,0.8583539374656238,1.7167078749312477,0.4249381876031285,0,-8.153200337090993e-17,0.00022806472136182795,0.0002280647213619095,0.0002280647213619095
310.0,0.84825829598864,1.69651659197728,0.4552251120340801,0,1.3877787807814457e-17,-5.55111512312578e-17,-6.938893903907226e-17,6.938893903907226e-17
311.0,0.8379043710047339,1.6758087420094678,0.4862868869857981,0,1.734723475976807e-17,0.00020822024710894643,0.00020822024710892909,0.00020822024710892909
311.618011708461,0.8313921120881594,1.6627842241763189,0.5058236637355216,0,1.3183898417423734e-16,0.0005284751221916219,0.00052847512219149,0.00052847512219149
313.0,0.8165680577701522,1.6331361155403044,0.5502958266895436,0,-3.469446951953614e-17,0.001686242565869113,0.0016862425658691477,0.0016862425658691477
315.0,0.794650188892659,1.589300377785318,0.6160494333220228,0,4.85722573273506e-17,0.0041466117187538565,0.004146611718753808,0.004146611718753808
317.0,0.7724635809497963,1.5449271618995926,0.6826092571506112,0,6.938893903907228e-18,0.007060927064559755,0.007060927064559748,0.007060927064559748
318.571428571429,0.7550416421171183,1.5100832842342369,0.7348750736486451,0,-2.8449465006019636e-16,0.009333185679277989,0.009333185679278273,0.009333185679278273
319.0,0.7503125815455464,1.5006251630910927,0.7490622553633609,0,0.0,0.00991509350526859,0.00991509350526859,0.00991509350526859
320.909090909091,0.7294615220556449,1.4589230441112897,0.8116154338330657,0,-6.938893903907228e-17,0.012144469159210691,0.01214446915921076,0.01214446915921076
321.0,0.7284796962754339,1.4569593925508677,0.8145609111736982,0,9.71445146547012e-17,0.012231910826646902,0.012231910826646805,0.012231910826646805
323.0,0.7072155187562862,1.4144310375125724,0.8783534437311412,0,2.0816681711721685e-16,0.01358808359833838,0.013588083598338171,0.013588083598338171
325.0,0.6867320370528783,1.3734640741057569,0.9398038888413652,0,-1.1102230246251565e-16,0.013625527762794687,0.013625527762794798,0.013625527762794798
327.0,0.6671990636692703,1.3343981273385406,0.9984028089921893,0,-2.7755575615628914e-17,0.012057400989808287,0.012057400989808315,0.012057400989808315
328.561608477497,0.6526916458363279,1.3053832916726558,1.0419250624910164,0,8.326672684688674e-17,0.00957623998124374,0.009576239981243656,0.009576239981243656
329.0,0.6487433688261003,1.2974867376522006,1.0537698935216993,0,0.0,0.0086695667192353,0.0086695667192353,0.0086695667192353
330.0,0.6399476430025849,1.2798952860051698,1.0801570709922454,0,-2.498001805406602e-16,0.006245722380946506,0.0062457223809467555,0.0062457223809467555
331.0,0.6314500356557567,1.2629000713115135,1.10564989303273,0,-1.1102230246251565e-16,0.0033183050048281593,0.0033183050048282703,0.0033183050048282703
333.0,0.615365550371464,1.230731100742928,1.153903348885608,0,-1.1102230246251565e-16,-0.00407490730927601,-0.004074907309275899,0.004074907309275899
333.948140296729,0.6081674480123421,1.2163348960246845,1.1754976559629735,0,-1.6653345369377348e-16,-0.008301206079616819,-0.008301206079616652,0.008301206079616652
334.0,0.6077816517097817,1.2155633034195634,1.1766550448706548,0,-1.1102230246251565e-16,-0.008545734753039214,-0.008545734753039103,0.008545734753039103
335.0,0.6005021565262312,1.2010043130524624,1.198493530421307,0,-2.7755575615628914e-16,-0.013530751675804253,-0.013530751675803976,0.013530751675803976
337.0,0.5868430258044073,1.1736860516088146,1.239470922586778,0,1.1102230246251565e-16,-0.02502080219466446,-0.02502080219466457,0.02502080219466457
337.272727272727,0.5850717351331421,1.1701434702662843,1.2447847946005737,0,1.1102230246251565e-16,-0.026741879075536545,-0.026741879075536656,0.026741879075536656
339.0,0.5743478281044584,1.1486956562089168,1.2769565156866247,0,2.220446049250313e-16,-0.038476934434351684,-0.038476934434351906,0.038476934434351906
341.0,0.5629583264756595,1.125916652951319,1.3111250205730216,1,-5.551115123125783e-16,-2.814889411277714,-2.8148894112777136,2.8148894112777136
343.0,0.5526036818098634,1.1052073636197268,1.3421889545704098,1,6.661338147750939e-16,-2.315377472926848,-2.3153774729268486,2.3153774729268486
344.285714285714,0.5464571929272181,1.092914385854436,1.360628421218346,1,6.661338147750939e-16,-2.0298532557921947,-2.0298532557921956,2.0298532557921956
345.0,0.5432052267984776,1.0864104535969552,1.3703843196045673,1,-4.440892098500626e-16,-1.8825847504830877,-1.8825847504830873,1.8825847504830873
347.0,0.5346805518689055,1.0693611037378112,1.3959583443932837,1,-2.220446049250313e-16,-1.5107610226995134,-1.5107610226995132,1.5107610226995132
349.0,0.5269468280265152,1.05389365605303,1.4191595159204549,1,-8.881784197001252e-16,-1.1941268026817111,-1.1941268026817102,1.1941268026817102
349.061959767139,0.5267189882401264,1.053437976480253,1.4198430352796203,1,-8.881784197001252e-16,-1.1851373863960073,-1.1851373863960064,1.1851373863960064
350.0,0.5233512181912393,1.0467024363824786,1.429946345426282,1,8.881784197001252e-16,-1.0547366141284455,-1.0547366141284464,1.0547366141284464
351.0,0.5199233635210911,1.039846727042182,1.4402299094367268,1,8.881784197001252e-16,-0.9270517321846508,-0.9270517321846516,0.9270517321846516
353.0,0.5135334466659108,1.0270668933318217,1.4593996600022676,1,8.881784197001252e-16,-0.7041831664004308,-0.7041831664004317,0.7041831664004317
353.636363636364,0.5116214055658617,1.023242811131723,1.4651357833024152,1,8.881784197001252e-16,-0.6417213257693395,-0.6417213257693404,0.6417213257693404
355.0,0.5077055634679114,1.015411126935822,1.4768833095962663,1,4.440892098500626e-16,-0.5205311354820004,-0.5205311354820008,0.5205311354820008
356.083699815579,0.5047590276273908,1.009518055254782,1.4857229171178272,1,4.440892098500626e-16,-0.43576314506270175,-0.4357631450627022,0.4357631450627022
357.0,0.5023740969823821,1.004748193964764,1.492877709052854,1,-4.440892098500626e-16,-0.3715171428088735,-0.37151714280887305,0.37151714280887305
359.0,0.4974796188148625,0.9949592376297248,1.5075611435554126,1,1.7763568394002505e-15,-0.2529945048619595,-0.2529945048619613,0.2529945048619613
361.0,0.4929688762731239,0.9859377525462468,1.5210933711806292,1,8.881784197001252e-16,-0.1612474547386804,-0.1612474547386813,0.1612474547386813
363.0,0.4887945655505848,0.97758913110117,1.533616303348245,1,5.329070518200751e-15,-0.09297531576896689,-0.09297531576897222,0.09297531576897222
365.0,0.4849149654899495,0.969829930979899,1.5452551035301514,1,2.6645352591003757e-15,-0.04526694695819311,-0.045266946958195775,0.045266946958195775
367.0,0.4812934904408031,0.9625869808816072,1.5561195286775895,1,5.329070518200751e-15,-0.015569543119849205,-0.015569543119854534,0.015569543119854534
369.0,0.4778982060470801,0.95579641209416,1.56630538185876,1,-8.881784197001252e-16,-0.0016548483975360462,-0.001654848397535158,0.001654848397535158
370.0,0.4762765568693601,0.9525531137387204,1.5711703293919197,1,3.552713678800501e-15,-2.30926389122033e-14,-2.66453525910038e-14,2.66453525910038e-14
371.0,0.4747013392698072,0.949402678539614,1.575895982190579,1,-3.552713678800501e-15,-0.0015849675473146446,-0.001584967547311092,0.001584967547311092
373.0,0.4716788038113446,0.9433576076226888,1.5849635885659663,1,5.329070518200751e-15,-0.013679251876493603,-0.013679251876498932,0.013679251876498932
375.0,0.4688097542616766,0.9376195085233522,1.5935707372149712,1,1.7763568394002505e-15,-0.036483189296269036,-0.03648318929627081,0.03648318929627081
377.0,0.466076176456495,0.9321523529129916,1.6017714706305133,1,-3.552713678800501e-15,-0.06873982109323562,-0.06873982109323207,0.06873982109323207
377.463019644836,0.4654609434646772,0.9309218869293516,1.603617169605971,1,1.0658141036401503e-14,-0.07743680271921827,-0.07743680271922893,0.07743680271922893
377.852498463776,0.4649482681712713,0.9298965363425432,1.6051551954861851,1,3.552713678800501e-15,-0.08509024128996456,-0.08509024128996812,0.08509024128996812
379.0,0.4634625173717352,0.9269250347434712,1.6096124478847935,1,5.329070518200751e-15,-0.10936391740118978,-0.10936391740119511,0.10936391740119511
381.0,0.4609553550290196,0.9219107100580382,1.6171339349129423,1,0.0,-0.15741894448009885,-0.15741894448009885,0.15741894448009885
383.0,0.4585431070353856,0.9170862140707704,1.624370678893844,1,-1.4210854715202004e-14,-0.21209672774539556,-0.21209672774538135,0.21209672774538135
385.0,0.4562157752631899,0.9124315505263776,1.6313526742104325,1,3.552713678800501e-15,-0.27269963651899487,-0.2726996365189984,0.2726996365189984
386.363636363636,0.4546731687066491,0.9093463374133004,1.6359804938800506,1,-2.4868995751603507e-14,-0.31710464353954526,-0.3171046435395204,0.3171046435395204
387.0,0.4539647235800034,0.9079294471600072,1.638105829259989,1,1.4210854715202004e-14,-0.3386250748813975,-0.3386250748814117,0.3386250748814117
389.0,0.4517824853000998,0.9035649706001982,1.644652544099702,1,1.0658141036401503e-14,-0.4093520463807274,-0.4093520463807381,0.4093520463807381
389.194439638092,0.4515737500504004,0.9031475001007996,1.6452787498488002,1,0.0,-0.41646685304402187,-0.41646685304402187,0.41646685304402187
390.0,0.4507151162380435,0.901430232476086,1.6478546512858705,1,0.0,-0.4463727207097077,-0.4463727207097077,0.4463727207097077
390.769320066626,0.4499041104806045,0.8998082209612149,1.6502876685581804,1,1.4210854715202004e-14,-0.4755611853682016,-0.4755611853682158,0.4755611853682158
391.0,0.449662597026648,0.8993251940532989,1.651012208920053,1,-7.815970093361102e-14,-0.48442956018431005,-0.4844295601842319,0.4844295601842319
393.0,0.4475994556986529,0.8951989113972932,1.6572016329040538,1,7.105427357601002e-15,-0.5634666563658213,-0.5634666563658284,0.5634666563658284
394.653103717862,0.4459335183449833,0.8918670366899646,1.662199444965052,1,7.105427357601002e-15,-0.6315410208532519,-0.631541020853259,0.631541020853259
395.0,0.445588195886151,0.8911763917722965,1.6632354123415525,1,0.0,-0.6461238440410098,-0.6461238440410098,0.6461238440410098
395.714285714286,0.4448816386901138,0.8897632773802164,1.6653550839296698,1,0.0,-0.6764641293828784,-0.6764641293828784,0.6764641293828784
396.494112083365,0.4441169779636561,0.8882339559273154,1.6676490661090284,1,2.1316282072803006e-14,-0.7100577981392733,-0.7100577981392946,0.7100577981392946
397.0,0.4436245846488692,0.8872491692977349,1.6691262460533958,1,0.0,-0.7321057650083893,-0.7321057650083893,0.7321057650083893
399.0,0.441704931558139,0.8834098631162783,1.6748852053255827,1,7.105427357601002e-15,-0.8211549154288007,-0.8211549154288078,0.8211549154288078
400.712394644854,0.4400938094393254,0.8801876188786508,1.6797185716820238,2,1.4210854715202004e-14,-7.528945780866749,-7.5289457808667635,7.5289457808667635
401.0,0.4398260117622991,0.879652023524598,1.680521964713103,2,-1.4210854715202004e-14,-7.363427607311678,-7.363427607311664,7.363427607311664
402.727272727273,0.4382339091009631,0.876467818201937,1.6852982726970998,2,2.842170943040401e-14,-6.417939229978543,-6.417939229978572,6.417939229978572
403.0,0.4379850002401534,0.8759700004803171,1.6860449992795294,2,-7.389644451905042e-13,-6.276068487400266,-6.276068487399527,6.276068487399527
403.397557206525,0.4376233410173286,0.8752466820346456,1.6871299769480257,2,0.0,-6.072790124831506,-6.072790124831506,6.072790124831506
405.0,0.4361794156302303,0.8723588312604492,1.6914617531093203,2,1.4210854715202004e-14,-5.294841087891321,-5.294841087891335,5.294841087891335
406.0,0.4352892150037498,0.8705784300074975,1.6941323549887528,2,-4.263256414560601e-14,-4.841949459218469,-4.8419494592184265,4.8419494592184265
407.0,0.4344070722423986,0.8688141444847831,1.6967787832728185,2,0.0,-4.41319753211156,-4.41319753211156,4.41319753211156
409.0,0.4326660390530626,0.8653320781061395,1.702001882840798,2,2.842170943040401e-14,-3.625352871751268,-3.6253528717512964,3.6253528717512964
410.0,0.4318067212403369,0.8636134424806794,1.7045798362789837,2,-1.8474111129762605e-13,-3.2649797819347555,-3.2649797819345707,3.2649797819345707
411.0,0.4309546046557172,0.8619092093114441,1.707136186032839,2,0.0,-2.926180085920784,-2.926180085920784,2.926180085920784
411.30938097712,0.4306924055408339,0.861384811081688,1.7079227833774782,2,0.0,-2.8256445318859136,-2.8256445318859136,2.8256445318859136
411.33798035739,0.4306682014049096,0.8613364028098172,1.7079953957852732,2,2.842170943040401e-14,-2.8164519837624624,-2.816451983762491,2.816451983762491
413.0,0.4292712472874361,0.8585424945748972,1.7121862581376668,2,2.842170943040401e-14,-2.311120286886002,-2.3111202868860303,2.3111202868860303
415.0,0.4276146091808885,0.8552292183617788,1.7171561724573323,2,-2.842170943040401e-14,-1.7761058837734964,-1.776105883773468,1.776105883773468
417.0,0.4259834746018217,0.8519669492036661,1.722049576194512,2,-7.389644451905042e-13,-1.3174947876509364,-1.3174947876501975,1.3174947876501975
419.0,0.4243767510276364,0.8487535020552974,1.7268697469170662,2,2.842170943040401e-14,-0.9320140261356826,-0.932014026135711,0.932014026135711
419.090909090909,0.424304281807175,0.8486085636143468,1.727087154578478,2,-2.842170943040401e-14,-0.9161808101720901,-0.9161808101720617,0.9161808101720617
421.0,0.422793453003319,0.8455869060066343,1.7316196409900466,2,2.842170943040401e-14,-0.6167113792954524,-0.6167113792954808,0.6167113792954808
421.428571428571,0.422457135279276,0.8449142705585149,1.732628594162209,2,1.2306600183364935e-11,-0.5580153460152175,-0.5580153460275241,0.5580153460275241
423.0,0.4212326882808355,0.8424653765616675,1.7363019351574969,2,1.4665602066088468e-11,-0.36891385615007266,-0.36891385616473826,0.36891385616473826
425.0,0.4196936459070249,0.8393872918140471,1.740919062278928,2,1.7053025658242404e-13,-0.18619200830129579,-0.18619200830146632,0.18619200830146632
426.388643056049,0.4186374393162464,0.8372748786325225,1.744087682051231,2,1.7053025658242404e-13,-0.09642319203020477,-0.0964231920303753,0.0964231920303753
426.853639741876,0.4182859813286539,0.8365719626572571,1.7451420560140891,2,0.0,-0.07301432635536464,-0.07301432635536464,0.07301432635536464
427.0,0.4181755859748349,0.8363511719496218,1.7454732420755432,2,0.0,-0.06632922681681563,-0.06632922681681563,0.06632922681681563
429.0,0.4166778307959802,0.8333556615919795,1.74996650761204,2,0.0,-0.007295297559456682,-0.007295297559456682,0.007295297559456682
430.0,0.4159363708291799,0.8318727416583513,1.7521908875124688,2,1.1368683772161603e-13,-2.33058017329313e-12,-2.444267011014746e-12,2.444267011014746e-12
431.0,0.4151997572890724,0.8303995145781355,1.754400728132792,2,-1.7053025658242404e-13,-0.00722359702402775,-0.00722359702385722,0.00722359702385722
433.0,0.4137407904073776,0.8274815808148016,1.7587776287778207,2,5.684341886080802e-14,-0.06439140400726906,-0.0643914040073259,0.0643914040073259
434.332769785762,0.4127789009646614,0.8255578019293683,1.7616632971059702,2,0.0,-0.13347579611274618,-0.13347579611274618,0.13347579611274618
435.0,0.4123003974578387,0.8246007949157306,1.763098807626431,2,-5.684341886080802e-14,-0.1772028798721248,-0.17720287987206795,0.17720287987206795
435.37220602298,0.4120343455747067,0.8240686911494077,1.7638969632758856,2,-2.8421709430404007e-12,-0.2042177298120329,-0.20421772980919073,0.20421772980919073
435.454545454545,0.4119755738259424,0.8239511476518793,1.7640732785221784,2,5.684341886080802e-14,-0.21044638058627996,-0.2104463805863368,0.2104463805863368
437.0,0.410878083183393,0.8217561663667942,1.767365750449813,2,-2.2737367544323206e-13,-0.3441743366275851,-0.34417433662735775,0.34417433662735775
439.0,0.4094733855007627,0.8189467710015215,1.7715798434977157,2,2.2737367544323206e-13,-0.563921468185896,-0.5639214681861233,0.5639214681861233
441.0,0.4080858718011587,0.8161717436023913,1.77574238459645,2,0.0,-0.835148267919152,-0.835148267919152,0.835148267919152
442.0,0.407398431014147,0.814796862028432,1.7778047069574208,2,-3.0536284612026066e-10,-0.9896832889247946,-0.9896832886194318,0.9896832886194318
443.0,0.4067151357349798,0.8134302714700533,1.7798545927949667,2,3.410605131648481e-13,-1.1566373961045144,-1.1566373961048555,1.1566373961048555
444.29600390999,0.4058356732186714,0.8116713464374374,1.7824929803438911,2,-1.1368683772161603e-13,-1.3912574634761867,-1.391257463476073,1.391257463476073
445.0,0.4053607944128973,0.810721588825888,1.7839176167612147,2,-2.2737367544323206e-13,-1.527241795341162,-1.5272417953409345,1.5272417953409345
447.0,0.4040224859660933,0.8080449719321664,1.7879325421017402,2,0.0,-1.9458773812115027,-1.9458773812115027,1.9458773812115027
447.142857142857,0.4039274968379913,0.80785499367599,1.7882175094860189,2,1.1368683772161603e-13,-1.9775903782431783,-1.977590378243292,1.977590378243292
448.313036281798,0.403152414472385,0.8063048289446659,1.7905427565829493,2,0.0,-2.246340103505432,-2.246340103505432,2.246340103505432
449.0,0.4026998674158588,0.8053997348316142,1.7919003977525272,2,0.0,-2.411516660403258,-2.411516660403258,2.411516660403258
450.0,0.4020443393730192,0.8040886787462276,1.793866981880753,2,-5.153424353920855e-10,-2.661655679566387,-2.6616556790510444,2.6616556790510444
451.0,0.4013926128106939,0.8027852256214525,1.7958221615678538,2,9.322320693172514e-12,-2.923183149687233,-2.9231831496965555,2.9231831496965555
451.818181818182,0.4008621827097503,0.801724365419475,1.7974134518707745,2,1.1368683772161603e-13,-3.145550558357286,-3.1455505583573995,3.1455505583573995
453.0,0.4001004115946597,0.8002008231894697,1.7996987652158705,2,2.2737367544323206e-13,-3.479946487205112,-3.479946487205339,3.479946487205339
455.0,0.39882296717527,0.7976459343504736,1.8035310984742563,2,0.0,-4.080918142835806,-4.080918142835806,4.080918142835806
456.550360979721,0.3978426893768599,0.795685378753538,1.8064719318696023,2,9.094947017729282e-13,-4.5766542764020315,-4.576654276402941,4.576654276402941
457.0,0.3975599956646551,0.7951199913293562,1.8073200130059883,2,4.547473508864641e-13,-4.725247647718277,-4.7252476477187315,4.7252476477187315
459.0,0.3963112247718531,0.792622449543879,1.811066325684268,2,1.9326762412674725e-11,-5.412119273990186,-5.4121192740095125,5.4121192740095125
459.497788442058,0.396002589284775,0.7920051785696007,1.8119922321456243,2,2.2737367544323206e-13,-5.589597612321022,-5.589597612321249,5.589597612321249
460.0,0.3956920823941913,0.7913841647883569,1.812923752817452,2,0.0,-5.771262239160542,-5.771262239160542,5.771262239160542
