Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0035,0.0756074922715094,6.998855052981526,5.410871505737305,31.054924964904785
KKThPINN,0.0044,0.12267401378313686,7.41454615094699,0.0,105.96803665161133
