Model,85_EXP_TIME_SEC,85_RMSE_TOTAL,85_TRAIN_TIME_SEC,85_VIOL,85_VIOL_NL
NN,0.0079,0.1704797312468748,7.075382731971331,26.53333757675009,21.03851522486475
KKThPINN,0.0068,0.15034089044633794,9.983358127006795,0.004563295337028768,0.6785666766140241
