region_id,T_low,T_high,width,n_points,mean_abs_f_PL,max_abs_f_PL,rmse_f_PL,mean_abs_y_PL_scaled,max_abs_y_PL_scaled
0,280.0,325.0,45.0,38,0.04593441313637654,0.12330498396785977,0.05867191602278543,0.015215833034889858,0.1057568277637686
1,325.0,370.0,45.0,33,0.25198425274058034,1.9109982081747967,0.49088125600368965,0.010602439494899044,0.07656917654233997
2,370.0,392.5,22.5,18,0.0937992515509828,0.2742797586213115,0.12682832197852487,0.0003416130308995215,0.0022529000555736034
3,392.5,415.0,22.5,21,0.10822446436811159,0.3862672442108419,0.14754075625112315,0.00010466673814225472,0.0006856472230907795
4,415.0,426.25,11.25,8,0.04433009064299398,0.12022587113176542,0.0643897977775745,1.6345969538351008e-05,0.00011250242289467804
5,426.25,437.5,11.25,12,0.10122766991338968,0.2636706744263506,0.1252631848673646,1.9103546880129398e-05,8.805849506482444e-05
6,437.5,448.75,11.25,9,0.13134856924359106,0.42104618117468817,0.18792783456286047,1.1684234305194049e-05,6.525334116225245e-05
7,448.75,454.375,5.625,5,0.036621143378988565,0.09993899832727493,0.05091733657621822,2.602307862102175e-06,1.4964712159892812e-05
8,454.375,460.0,5.625,6,0.08261854587559962,0.19154295887256012,0.10573926704820007,3.863942105583915e-06,1.6778954552820746e-05
