Temperature (T),Cao,Ca,Cb,Cc,region_id,f_nonlinear,f_linear,linearization_error,abs_linearization_error
280.0,0.885,0.8793832263528485,1.988766452705697,0.016850320941454833,0,-1.8912551646294018e-17,0.45449101724429813,0.45449101724429813,0.45449101724429813
280.0,0.89,0.8843518473913217,1.9887036947826433,0.016944457826035025,0,-3.095397202446115e-17,0.45171408962438847,0.4517140896243885,0.4517140896243885
280.0,0.895,0.889320472354323,1.988640944708646,0.01703858293703108,0,2.3005414847426797e-18,0.44893715089729247,0.44893715089729247,0.44893715089729247
280.0,0.9,0.8942891012409369,1.9885782024818737,0.017132696277189503,0,-3.452506293008528e-18,0.44616020106560106,0.44616020106560106,0.44616020106560106
280.0,0.905,0.8992577340502479,1.9885154681004957,0.017226797849256407,0,-3.9302328752599536e-17,0.4433832401319053,0.44338324013190533,0.44338324013190533
280.0,0.91,0.9042263707813409,1.9884527415626818,0.01732088765597716,0,2.5275463146068322e-18,0.44060626809879533,0.44060626809879533,0.44060626809879533
280.0,0.915,0.9091950114333014,1.9883900228666027,0.017414965700095965,0,-1.0977546996415732e-17,0.4378292849688598,0.4378292849688598,0.4378292849688598
280.0,0.92,0.9141636560052148,1.9883273120104294,0.01750903198435573,0,-2.727446090158847e-18,0.43505229074468627,0.43505229074468627,0.43505229074468627
281.0,0.8,0.7941842282310991,1.9883684564621982,0.017447315306702908,0,-2.1806016194114708e-17,0.47576244312827287,0.47576244312827287,0.47576244312827287
281.0,0.805,0.799148299553086,1.9882965991061718,0.01755510134074231,0,4.850788282335927e-17,0.4729983921007165,0.4729983921007164,0.4729983921007164
281.0,0.81,0.8041123760158913,1.9882247520317824,0.01766287195232676,0,-4.4547156761998163e-17,0.47023432652363306,0.4702343265236331,0.4702343265236331
281.0,0.8150000000000001,0.8090764576181433,1.9881529152362865,0.017770627145570383,0,-2.3564456592614635e-17,0.46747024640090445,0.46747024640090445,0.46747024640090445
281.0,0.8200000000000001,0.8140405443584713,1.9880810887169424,0.017878366924586216,0,3.8709405689521525e-17,0.4647061517364104,0.46470615173641033,0.46470615173641033
281.0,0.8250000000000001,0.819004636235505,1.98800927247101,0.017986091293485003,0,5.432191697331279e-17,0.46194204253402915,0.4619420425340291,0.4619420425340291
281.0,0.8300000000000001,0.8239687332478747,1.9879374664957492,0.018093800256376292,0,4.124372826770639e-17,0.4591779187976375,0.4591779187976374,0.4591779187976374
281.0,0.8350000000000001,0.828932835394211,1.987865670788422,0.01820149381736701,0,3.537209587733958e-18,0.45641378053111026,0.45641378053111026,0.45641378053111026
281.0,0.8400000000000001,0.8338969426731453,1.9877938853462904,0.01830917198056412,0,4.590918574118308e-17,0.45364962773832157,0.4536496277383215,0.4536496277383215
281.0,0.8450000000000001,0.8388610550833094,1.9877221101666187,0.018416834750071828,0,3.865858371268627e-17,0.45088546042314354,0.4508854604231435,0.4508854604231435
281.0,0.8500000000000001,0.8438251726233359,1.9876503452466716,0.018524482129992626,0,-5.308863700211053e-17,0.4481212785894465,0.44812127858944656,0.44812127858944656
281.0,0.855,0.8487892952918573,1.9875785905837147,0.01863211412442825,0,-4.7511772077388215e-17,0.44535708224109954,0.4453570822410996,0.4453570822410996
281.0,0.86,0.8537534230875075,1.987506846175015,0.018739730737477603,0,-5.119467133204991e-18,0.4425928713819703,0.4425928713819703,0.4425928713819703
281.0,0.865,0.8587175560089203,1.9874351120178406,0.018847331973239165,0,5.210946691508456e-18,0.43982864601592475,0.43982864601592475,0.43982864601592475
281.0,0.87,0.8636816940547304,1.9873633881094608,0.018954917835808806,0,8.222995851944748e-18,0.4370644061468275,0.4370644061468275,0.4370644061468275
281.0,0.875,0.8686458372235728,1.9872916744471456,0.01906248832928165,0,1.813666946660908e-17,0.43430015177854125,0.43430015177854125,0.43430015177854125
281.0,0.88,0.8736099855140832,1.9872199710281664,0.019170043457750544,0,3.3081718787963954e-17,0.4315358829149273,0.4315358829149272,0.4315358829149272
281.0,0.885,0.8785741389248978,1.9871482778497955,0.019277583225306483,0,3.744224440042909e-17,0.42877159955984545,0.4287715995598454,0.4287715995598454
281.0,0.89,0.8835382974546533,1.9870765949093065,0.01938510763604017,0,1.3145951341386741e-18,0.42600730171715456,0.42600730171715456,0.42600730171715456
281.0,0.895,0.8885024611019869,1.9870049222039738,0.019492616694039257,0,-7.813031905473666e-18,0.42324298939071103,0.42324298939071103,0.42324298939071103
281.0,0.9,0.8934666298655366,1.9869332597310732,0.019600110403390422,0,-5.30039337073851e-17,0.42047866258436994,0.42047866258437,0.42047866258437
281.0,0.905,0.8984308037439405,1.9868616074878809,0.01970758876817864,0,1.549731480296468e-17,0.4177143213019855,0.4177143213019855,0.4177143213019855
281.0,0.91,0.9033949827358376,1.9867899654716752,0.019815051792487357,0,-9.35802000126551e-18,0.41494996554740987,0.41494996554740987,0.41494996554740987
281.0,0.915,0.9083591668398674,1.9867183336797347,0.019922499480397742,0,-1.2417503006748043e-17,0.41218559532449356,0.41218559532449356,0.41218559532449356
281.0,0.92,0.9133233560546697,1.9866467121093394,0.020029931835990795,0,-6.261267546103788e-18,0.40942121063708553,0.40942121063708553,0.40942121063708553
282.0,0.8,0.7933544456466367,1.9867088912932733,0.01993666306009026,0,-4.745417383697492e-17,0.45010159680642986,0.4501015968064299,0.4501015968064299
282.0,0.805,0.7983134581778988,1.9866269163557975,0.02005962546630377,0,4.716957076669748e-17,0.44735186315143033,0.4473518631514303,0.4473518631514303
282.0,0.81,0.8032724773954599,1.9865449547909197,0.020182567813620305,0,2.528901567322439e-17,0.4446021105728894,0.4446021105728894,0.4446021105728894
282.0,0.8150000000000001,0.8082315032972881,1.986463006594576,0.020305490108135944,0,-2.5126385347351565e-17,0.4418523390765588,0.4418523390765588,0.4418523390765588
282.0,0.8200000000000001,0.8131905358813522,1.9863810717627042,0.020428392355943587,0,1.2874900798265365e-17,0.4391025486681865,0.4391025486681865,0.4391025486681865
282.0,0.8250000000000001,0.8181495751456221,1.9862991502912442,0.02055127456313413,0,-4.775910569798647e-17,0.4363527393535176,0.43635273935351765,0.43635273935351765
282.0,0.8300000000000001,0.8231086210880687,1.9862172421761373,0.020674136735794307,0,-3.0899761915836876e-17,0.43360291113829563,0.4336029111382957,0.4336029111382957
282.0,0.8350000000000001,0.8280676737066636,1.986135347413327,0.020796978880009292,0,4.4655576979246714e-17,0.43085306402826135,0.4308530640282613,0.4308530640282613
282.0,0.8400000000000001,0.8330267329993796,1.986053465998759,0.020919801001861523,0,-3.5731237846975406e-17,0.42810319802915187,0.4281031980291519,0.4281031980291519
282.0,0.8450000000000001,0.83798579896419,1.9859715979283799,0.02104260310743025,0,-8.395790573184625e-18,0.42535331314670277,0.42535331314670277,0.42535331314670277
282.0,0.8500000000000001,0.8429448715990695,1.9858897431981388,0.021165385202791858,0,-3.211948935988307e-17,0.42260340938664664,0.4226034093866467,0.4226034093866467
282.0,0.855,0.8479039509019932,1.9858079018039865,0.021288147294020555,0,-1.395910297075087e-17,0.41985348675471396,0.41985348675471396,0.41985348675471396
282.0,0.86,0.8528630368709377,1.9857260737418754,0.021410889387186688,0,4.8152128985512466e-17,0.417103545256632,0.41710354525663196,0.41710354525663196
282.0,0.865,0.8578221295038801,1.9856442590077603,0.021533611488359746,0,-3.6700243538634325e-17,0.41435358489812535,0.4143535848981254,0.4143535848981254
282.0,0.87,0.8627812287987985,1.985562457597597,0.021656313603604604,0,1.3213713977167085e-17,0.4116036056849165,0.4116036056849165,0.4116036056849165
282.0,0.875,0.867740334753672,1.985480669507344,0.02177899573898406,0,-5.694771910980112e-17,0.40885360762272505,0.4088536076227251,0.4088536076227251
282.0,0.88,0.8726994473664803,1.9853988947329606,0.021901657900559066,0,-2.9510627882339824e-17,0.40610359071726887,0.4061035907172689,0.4061035907172689
282.0,0.885,0.8776585666352045,1.985317133270409,0.022024300094386606,0,-1.6263032587282567e-18,0.403353554974262,0.403353554974262,0.403353554974262
282.0,0.89,0.8826176925578263,1.9852353851156526,0.022146922326521403,0,-4.5224783119801604e-17,0.40060350039941606,0.4006035003994161,0.4006035003994161
282.0,0.895,0.8875768251323283,1.9851536502646565,0.02226952460301531,0,1.2326023448444579e-17,0.3978534269984413,0.3978534269984413,0.3978534269984413
282.0,0.9,0.8925359643566941,1.9850719287133882,0.022392106929917468,0,3.0757460380698154e-17,0.3951033347770441,0.39510333477704407,0.39510333477704407
282.0,0.905,0.8974951102289084,1.9849902204578167,0.022514669313274838,0,9.486769009248164e-19,0.3923532237409288,0.3923532237409288,0.3923532237409288
282.0,0.91,0.9024542627469563,1.9849085254939125,0.02263721175913099,0,5.000204894231586e-17,0.3896030938957971,0.38960309389579706,0.38960309389579706
282.0,0.915,0.9074134219088243,1.9848268438176486,0.022759734273527003,0,-1.620882247865829e-17,0.38685294524734787,0.38685294524734787,0.38685294524734787
282.0,0.92,0.9123725877124996,1.9847451754249992,0.022882236862501328,0,-2.9788454689039234e-17,0.38410277780127844,0.3841027778012785,0.3841027778012785
283.0,0.8,0.792416771516734,1.9848335430334678,0.02274968544979853,0,-1.1153729849444627e-17,0.4247461047749424,0.4247461047749424,0.4247461047749424
283.0,0.805,0.7973700874191783,1.9847401748383564,0.02288973774246536,0,4.7122136921651236e-17,0.4220124936997333,0.42201249369973326,0.42201249369973326
283.0,0.81,0.802323411989697,1.984646823979394,0.02302976403090909,0,2.9341221292888964e-17,0.4192788580921689,0.41927885809216886,0.41927885809216886
283.0,0.8150000000000001,0.8072767452252947,1.9845534904505893,0.023169764324116084,0,7.284483346386983e-18,0.41654519796072753,0.41654519796072753,0.41654519796072753
283.0,0.8200000000000001,0.8122300871229772,1.9844601742459542,0.023309738631068666,0,3.7161029461940664e-17,0.41381151331388255,0.4138115133138825,0.4138115133138825
283.0,0.8250000000000001,0.8171834376797521,1.984366875359504,0.023449686960743663,0,4.346295458951266e-17,0.4110778041601029,0.41107780416010287,0.41107780416010287
283.0,0.8300000000000001,0.8221367968926285,1.984273593785257,0.023589609322114707,0,4.755581779064544e-17,0.40834407050785415,0.4083440705078541,0.4083440705078541
283.0,0.8350000000000001,0.8270901647586171,1.984180329517234,0.023729505724148964,0,5.2787093272888e-17,0.4056103123655964,0.40561031236559636,0.40561031236559636
283.0,0.8400000000000001,0.8320435412747299,1.9840870825494596,0.02386937617581041,0,4.060337135958214e-17,0.40287652974178595,0.4028765297417859,0.4028765297417859
283.0,0.8450000000000001,0.8369969264379807,1.9839938528759613,0.02400922068605801,0,-2.8311229229027735e-17,0.40014272264487416,0.4001427226448742,0.4001427226448742
283.0,0.8500000000000001,0.8419503202453846,1.983900640490769,0.024149039263846216,0,1.412850956020173e-17,0.3974088910833096,0.3974088910833096,0.3974088910833096
283.0,0.855,0.8469037226939584,1.9838074453879169,0.024288831918125007,0,-2.900918437756528e-17,0.39467503506553464,0.3946750350655347,0.3946750350655347
283.0,0.86,0.8518571337807205,1.983714267561441,0.02442859865783866,0,-4.5245111910535707e-17,0.3919411545999887,0.39194115459998874,0.39194115459998874
283.0,0.865,0.8568105535026905,1.983621107005381,0.024568339491928638,0,-5.00494827873621e-17,0.38920724969510595,0.389207249695106,0.389207249695106
283.0,0.87,0.8617639818568898,1.9835279637137797,0.024708054429330266,0,2.2510747606230286e-17,0.3864733203593165,0.3864733203593165,0.3864733203593165
283.0,0.875,0.8667174188403415,1.983434837680683,0.02484774347897561,0,-1.6988092790132248e-17,0.38373936660104613,0.38373936660104613,0.38373936660104613
283.0,0.88,0.8716708644500697,1.9833417289001394,0.024987406649791176,0,-4.484531235943168e-17,0.3810053884287171,0.3810053884287172,0.3810053884287172
283.0,0.885,0.8766243186831003,1.9832486373662006,0.02512704395069921,0,3.4531839193663316e-17,0.3782713858507464,0.3782713858507463,0.3782713858507463
283.0,0.89,0.881577781536461,1.983155563072922,0.025266655390617062,0,-5.591772704593989e-17,0.37553735887554596,0.375537358875546,0.375537358875546
283.0,0.895,0.8865312530071805,1.983062506014361,0.025406240978458623,0,5.651403824080692e-17,0.3728033075115258,0.37280330751152574,0.37280330751152574
283.0,0.9,0.8914847330922895,1.982969466184579,0.025545800723131434,0,2.5912431922403556e-17,0.37006923176708945,0.37006923176708945,0.37006923176708945
283.0,0.905,0.8964382217888198,1.9828764435776396,0.025685334633540474,0,4.6702008579813103e-17,0.36733513165063725,0.3673351316506372,0.3673351316506372
283.0,0.91,0.9013917190938051,1.9827834381876102,0.025824842718584717,0,5.1458945611593254e-17,0.36460100717056454,0.3646010071705645,0.3646010071705645
283.0,0.915,0.9063452250042804,1.9826904500085607,0.025964324987158595,0,4.480465477796347e-17,0.36186685833526294,0.3618668583352629,0.3618668583352629
283.0,0.92,0.9112987395172822,1.9825974790345644,0.02610378144815363,0,-3.130633773051894e-18,0.35913268515311964,0.35913268515311964,0.35913268515311964
284.0,0.8,0.7913590832558182,1.9827181665116362,0.025922750232545744,0,-3.585998685495806e-17,0.399730276334876,0.39973027633487607,0.39973027633487607
284.0,0.805,0.7963059986245163,1.9826119972490326,0.026082004126450974,0,5.1675786046090355e-17,0.3970147800288266,0.39701478002882656,0.39701478002882656
284.0,0.81,0.8012529251924289,1.9825058503848576,0.026241224422713653,0,5.655469582227513e-17,0.3942992520267986,0.39429925202679855,0.39429925202679855
284.0,0.8150000000000001,0.8061998629551627,1.9823997259103252,0.02640041113451204,0,5.2150124496552763e-17,0.3915836923412248,0.39158369234122475,0.39158369234122475
284.0,0.8200000000000001,0.8111468119083274,1.9822936238166546,0.026559564275018002,0,1.4521532847727725e-17,0.38886810098453106,0.38886810098453106,0.38886810098453106
284.0,0.8250000000000001,0.8160937720475351,1.98218754409507,0.026718683857394766,0,2.6197034992681e-17,0.3861524779691359,0.3861524779691359,0.3861524779691359
284.0,0.8300000000000001,0.8210407433684006,1.982081486736801,0.026877769894798658,0,-5.1784206263338906e-17,0.3834368233074499,0.38343682330744994,0.38343682330744994
284.0,0.8350000000000001,0.825987725866541,1.9819754517330819,0.02703682240037744,0,-8.84980023291293e-18,0.3807211370118785,0.3807211370118785,0.3807211370118785
284.0,0.8400000000000001,0.8309347195375762,1.9818694390751523,0.027195841387271682,0,9.934002405398434e-18,0.37800541909481755,0.37800541909481755,0.37800541909481755
284.0,0.8450000000000001,0.8358817243771287,1.9817634487542573,0.02735482686861429,0,-1.9989977555201488e-17,0.3752896695686562,0.3752896695686562,0.3752896695686562
284.0,0.8500000000000001,0.8408287403808232,1.9816574807616463,0.02751377885753065,0,-1.7963874745369202e-17,0.3725738884457775,0.3725738884457775,0.3725738884457775
284.0,0.855,0.8457757675442872,1.9815515350885744,0.027672697367138472,0,-2.5729472805796627e-17,0.3698580757385566,0.3698580757385566,0.3698580757385566
284.0,0.86,0.8507228058631507,1.9814456117263015,0.02783158241054778,0,1.8133281334820062e-17,0.36714223145936153,0.36714223145936153,0.36714223145936153
284.0,0.865,0.8556698553330464,1.9813397106660928,0.027990434000860723,0,5.226532097737935e-17,0.36442635562055276,0.3644263556205527,0.3644263556205527
284.0,0.87,0.8606169159496093,1.9812338318992186,0.028149252151172033,0,-7.182839392716467e-19,0.36171044823448334,0.36171044823448334,0.36171044823448334
284.0,0.875,0.865563987708477,1.981127975416954,0.02830803687456918,0,-1.5043305143236374e-18,0.3589945093135005,0.3589945093135005,0.3589945093135005
284.0,0.88,0.8705110706052895,1.981022141210579,0.028466788184131137,0,4.96564594998361e-17,0.3562785388699434,0.3562785388699433,0.3562785388699433
284.0,0.885,0.8754581646356898,1.9809163292713796,0.02862550609293049,0,2.917859096701614e-17,0.35356253691614387,0.3535625369161438,0.3535625369161438
284.0,0.89,0.880405269795323,1.980810539590646,0.02878419061403112,0,8.267041565201971e-18,0.35084650346442636,0.35084650346442636,0.35084650346442636
284.0,0.895,0.8853523860798367,1.9807047721596733,0.028942841760490088,0,4.679010000632755e-17,0.34813043852710923,0.3481304385271092,0.3481304385271092
284.0,0.9,0.8902995134848813,1.9805990269697626,0.029101459545355896,0,4.923633115799797e-17,0.3454143421165029,0.34541434211650285,0.34541434211650285
284.0,0.905,0.8952466520061098,1.9804933040122195,0.029260043981670637,0,2.0525302377866206e-17,0.34269821424491054,0.34269821424491054,0.34269821424491054
284.0,0.91,0.9001938016391772,1.9803876032783543,0.029418595082468663,0,4.9520934228275415e-17,0.3399820549246285,0.33998205492462846,0.33998205492462846
284.0,0.915,0.9051409623797416,1.9802819247594832,0.029577112860775284,0,-5.2583805365546965e-17,0.3372658641679455,0.3372658641679456,0.3372658641679456
284.0,0.92,0.9100881342234632,1.9801762684469264,0.029735597329610366,0,-2.8880435369582624e-17,0.33454964198714454,0.3345496419871446,0.3345496419871446
285.0,0.8,0.790168268373417,1.980336536746834,0.02949519487974919,0,2.85009646092127e-17,0.37509122241282467,0.3750912224128246,0.3750912224128246
285.0,0.805,0.7951080093630966,1.980216018726193,0.029675971910710447,0,4.914146346790549e-17,0.37239603101023244,0.3723960310102324,0.3723960310102324
285.0,0.81,0.8000477647712763,1.9800955295425524,0.029856705686171325,0,-5.801836875513056e-17,0.3697007988004493,0.36970079880044937,0.36970079880044937
285.0,0.8150000000000001,0.8049875345915487,1.9799750691830973,0.03003739622535429,0,-4.1253892663073444e-17,0.3670055258016096,0.36700552580160967,0.36700552580160967
285.0,0.8200000000000001,0.809927318817511,1.979854637635022,0.030218043547467002,0,1.1885566315872342e-17,0.3643102120318346,0.3643102120318346,0.3643102120318346
285.0,0.8250000000000001,0.8148671174427645,1.979734234885529,0.030398647671706802,0,1.9203930980149497e-17,0.36161485750923417,0.36161485750923417,0.36161485750923417
285.0,0.8300000000000001,0.8198069304609147,1.9796138609218292,0.030579208617256014,0,1.157385819128276e-17,0.3589194622519057,0.3589194622519057,0.3589194622519057
285.0,0.8350000000000001,0.8247467578655712,1.9794935157311422,0.03075972640328657,0,1.6385005331687186e-17,0.3562240262779353,0.3562240262779353,0.3562240262779353
285.0,0.8400000000000001,0.829686599650348,1.9793731993006958,0.03094020104895627,0,-5.297682865307296e-17,0.35352854960539637,0.3535285496053964,0.3535285496053964
285.0,0.8450000000000001,0.834626455808863,1.9792529116177258,0.03112063257341123,0,4.1917966493720815e-17,0.350833032252352,0.35083303225235196,0.35083303225235196
285.0,0.8500000000000001,0.8395663263347388,1.9791326526694775,0.03130102099578404,0,-4.503504773961664e-17,0.34813747423685115,0.3481374742368512,0.3481374742368512
285.0,0.855,0.8445062112216016,1.9790124224432033,0.03148136633519502,0,7.318364664277155e-18,0.34544187557693273,0.34544187557693273,0.34544187557693273
285.0,0.86,0.8494461104630825,1.978892220926165,0.03166166861075215,0,3.877378019351285e-17,0.3427462362906226,0.34274623629062256,0.34274623629062256
285.0,0.865,0.8543860240528163,1.9787720481056326,0.031841927841551314,0,-1.7414997395548415e-17,0.3400505563959351,0.3400505563959351,0.3400505563959351
285.0,0.87,0.859325951984442,1.978651903968884,0.03202214404667446,0,-3.2824220771998647e-17,0.33735483591087345,0.3373548359108735,0.3373548359108735
285.0,0.875,0.8642658942516028,1.9785317885032057,0.03220231724519171,0,-2.7836890778565326e-17,0.33465907485342805,0.3346590748534281,0.3346590748534281
285.0,0.88,0.8692058508479463,1.9784117016958926,0.03238244745616088,0,5.273288316426372e-17,0.3319632732415779,0.33196327324157787,0.33196327324157787
285.0,0.885,0.8741458217671243,1.9782916435342486,0.0325625346986269,0,1.8566962203814263e-18,0.32926743109328943,0.32926743109328943,0.32926743109328943
285.0,0.89,0.8790858070027924,1.9781716140055847,0.032742578991622744,0,2.0274580625478933e-17,0.32657154842651903,0.32657154842651903,0.32657154842651903
285.0,0.895,0.8840258065486106,1.9780516130972212,0.03292258035416787,0,2.6007299612496038e-17,0.32387562525920954,0.32387562525920954,0.32387562525920954
285.0,0.9,0.8889658203982432,1.9779316407964864,0.033102538805270455,0,8.009543549236664e-18,0.3211796616092924,0.3211796616092924,0.3211796616092924
285.0,0.905,0.8939058485453585,1.977811697090717,0.03328245436392461,0,7.928228386300251e-18,0.31848365749468777,0.31848365749468777,0.31848365749468777
285.0,0.91,0.8988458909836289,1.9776917819672577,0.03346232704911366,0,7.521652571618187e-18,0.31578761293330393,0.31578761293330393,0.31578761293330393
285.0,0.915,0.903785947706731,1.977571895413462,0.03364215687980665,0,3.735076484212563e-17,0.31309152794303713,0.3130915279430371,0.3130915279430371
285.0,0.92,0.9087260187083459,1.9774520374166917,0.03382194387496243,0,-4.514346795686519e-17,0.31039540254177117,0.3103954025417712,0.3103954025417712
286.0,0.8,0.7888302229609215,1.977660445921843,0.03350933111723587,0,-4.129455024454165e-17,0.3508688598436707,0.3508688598436708,0.3508688598436708
286.0,0.805,0.7937619423616479,1.9775238847232957,0.033714172915056795,0,-2.110128478199913e-17,0.34819637111525314,0.34819637111525314,0.34819637111525314
286.0,0.81,0.7986936802573809,1.9773873605147616,0.03391895922785743,0,5.681219383824043e-17,0.34552383004232967,0.3455238300423296,0.3455238300423296
286.0,0.8150000000000001,0.8036254366388289,1.9772508732776577,0.03412369008351318,0,1.6154612370034016e-17,0.3428512366511974,0.3428512366511974,0.3428512366511974
286.0,0.8200000000000001,0.8085572114967071,1.9771144229934141,0.03432836550987884,0,-4.176888869500406e-17,0.3401785909681344,0.34017859096813446,0.34017859096813446
286.0,0.8250000000000001,0.8134890048217375,1.9769780096434748,0.03453298553478775,0,1.1628068299907035e-17,0.3375058930193993,0.3375058930193993,0.3375058930193993
286.0,0.8300000000000001,0.8184208166046492,1.9768416332092982,0.03473755018605252,0,-8.131516293641283e-19,0.3348331428312303,0.3348331428312303,0.3348331428312303
286.0,0.8350000000000001,0.823352646836178,1.976705293672356,0.034942059491465935,0,-1.6710265983432837e-17,0.33216034042984677,0.33216034042984677,0.33216034042984677
286.0,0.8400000000000001,0.8282844955070668,1.9765689910141335,0.03514651347879978,0,5.471155212904977e-17,0.32948748584144866,0.3294874858414486,0.3294874858414486
286.0,0.8450000000000001,0.8332163626080655,1.976432725216131,0.03535091217580359,0,-5.374932270096888e-17,0.32681457909221523,0.3268145790922153,0.3268145790922153
286.0,0.8500000000000001,0.8381482481299304,1.9762964962598606,0.03555525561020914,0,-7.386127300057499e-18,0.3241416202083081,0.3241416202083081,0.3241416202083081
286.0,0.855,0.8430801520634249,1.9761603041268498,0.03575954380972536,0,3.371868756429919e-17,0.3214686092158682,0.3214686092158681,0.3214686092158681
286.0,0.86,0.8480120743993197,1.9760241487986394,0.03596377680204069,0,2.7647155398380363e-17,0.3187955461410168,0.3187955461410168,0.3187955461410168
286.0,0.865,0.8529440151283918,1.9758880302567836,0.03616795461482441,0,2.0965759510438442e-17,0.31612243100985654,0.31612243100985654,0.31612243100985654
286.0,0.87,0.8578759742414253,1.9757519484828505,0.036372077275724016,0,3.469446951953614e-17,0.3134492638484707,0.31344926384847066,0.31344926384847066
286.0,0.875,0.862807951729211,1.975615903458422,0.03657614481236691,0,4.934475137524652e-17,0.31077604468292264,0.3107760446829226,0.3107760446829226
286.0,0.88,0.8677399475825468,1.9754798951650936,0.03678015725235972,0,5.10930273783794e-18,0.30810277353925597,0.30810277353925597,0.30810277353925597
286.0,0.885,0.8726719617922372,1.9753439235844743,0.036984114623288364,0,2.7430314963883262e-17,0.30542945044349623,0.30542945044349623,0.30542945044349623
286.0,0.89,0.8776039943490936,1.9752079886981873,0.03718801695271904,0,-5.1106579905535465e-17,0.3027560754216486,0.3027560754216487,0.3027560754216487
286.0,0.895,0.8825360452439343,1.9750720904878685,0.037391864268197385,0,6.315477654728063e-18,0.3000826484996998,0.3000826484996998,0.3000826484996998
286.0,0.9,0.8874681144675842,1.9749362289351684,0.03759565659724748,0,9.107298248878237e-18,0.2974091697036159,0.2974091697036159,0.2974091697036159
286.0,0.905,0.8924002020108753,1.9748004040217506,0.037799393967373716,0,4.9873299934333204e-17,0.294735639059345,0.29473563905934497,0.29473563905934497
286.0,0.91,0.8973323078646464,1.9746646157292926,0.03800307640606091,0,6.749158523722265e-18,0.2920620565928155,0.2920620565928155,0.2920620565928155
286.0,0.915,0.9022644320197426,1.9745288640394851,0.03820670394077213,0,2.3960868011929648e-17,0.28938842232993667,0.28938842232993667,0.28938842232993667
286.0,0.92,0.9071965744670164,1.9743931489340327,0.03841027659895096,0,2.2781798149351662e-17,0.28671473629659805,0.28671473629659805,0.28671473629659805
287.0,0.8,0.7873298708884376,1.9746597417768752,0.03801038733468713,0,2.507217523872729e-17,0.3271058570397196,0.3271058570397196,0.3271058570397196
287.0,0.805,0.792252645338317,1.9745052906766338,0.03824206398504903,0,2.4665599424045226e-18,0.3244586842812143,0.3244586842812143,0.3244586842812143
287.0,0.81,0.7971754434212537,1.9743508868425073,0.03847366973623904,0,2.74574200181954e-17,0.32181144463650924,0.32181144463650924,0.32181144463650924
287.0,0.8150000000000001,0.8020982651238532,1.9741965302477062,0.038705204628440355,0,5.609390989896879e-17,0.31916413814351363,0.3191641381435136,0.3191641381435136
287.0,0.8200000000000001,0.8070211104327322,1.9740422208654642,0.03893666870180363,0,-2.4259023609363162e-17,0.316516764840105,0.316516764840105,0.316516764840105
