Temperature (T),Cao,Ca,Cb,Cc,region_id,linearization_error,abs_linearization_error
321.515597618875,1.021636200869,0.7407430735556075,1.438213745373215,0.8426793819401773,1,-0.0007859963361765508,0.0007859963361765508
325.0,1.0,0.6867320370528783,1.3734640741057569,0.9398038888413648,1,-0.0016365865995143641,0.0016365865995143641
328.561608477497,0.999958325475,0.6526585125779032,1.3054003742058065,1.04189943869129,1,-0.011591667643116237,0.011591667643116237
330.0,1.0,0.6399476430025849,1.2798952860051698,1.0801570709922454,1,-0.01853470772790701,0.01853470772790701
333.765303907406,1.050602584968,0.6493071378452369,1.1974091057544736,1.2038863413682896,1,-0.04084022127652556,0.04084022127652556
334.0,1.0,0.6077816517097817,1.2155633034195634,1.1766550448706548,1,-0.04739497505677705,0.04739497505677705
337.272727272727,1.0,0.5850717351331421,1.1701434702662843,1.2447847946005737,1,-0.08152743973081446,0.08152743973081446
344.285714285714,1.0,0.5464571929272181,1.092914385854436,1.3606284212183462,1,-0.18397137444321132,0.18397137444321132
345.719830284069,1.037569680645,0.5687983463042281,1.062457331318456,1.4063140030223162,1,-0.20366843009165408,0.20366843009165408
350.0,1.0,0.5233512181912392,1.0467024363824786,1.4299463454262815,1,-0.29181401625521697,0.29181401625521697
352.819331167875,1.024190380802,0.532401774613742,1.0164227876234837,1.4753658185647744,1,-0.34707666723917213,0.34707666723917213
353.636363636364,1.0,0.5116214055658617,1.023242811131723,1.4651357833024152,1,-0.36911283420736163,0.36911283420736163
280.0,1.2,1.1924139802058196,1.984827960411639,0.0227580593825414,2,0.4691025175664162,0.4691025175664162
285.097540806183,1.145456036098,1.1313201483897952,1.9717282245835908,0.0424076631246138,2,0.346354895435868,0.346354895435868
286.045403554984,1.084457151196,1.069345837140509,1.969777371889018,0.045333942166473,2,0.34822025118496236,0.34822025118496236
288.181818181818,1.133333333333,1.112787062724761,1.958907458783522,0.0616388118247173,2,0.2690185370167108,0.2690185370167108
289.363834191594,1.123884310365,1.100373248980684,1.952977877231368,0.070533184152948,2,0.2433106679414089,0.2433106679414089
290.0,1.133333333333,1.1077686351800344,1.9488706036940688,0.0766940944588969,2,0.22358862994886713,0.22358862994886713
290.542246264935,1.155247328264,1.1274955711991648,1.94449648587033,0.0832552711945051,2,0.20116510902868562,0.20116510902868562
292.857142857143,1.133333333333,1.0977706931752125,1.9288747196844247,0.1066879204733626,2,0.1585570017659191,0.1585570017659191
298.0,1.133333333333,1.071848754609273,1.8770308425525457,0.1844537361711811,2,0.06536219588524074,0.06536219588524074
298.989150322641,1.13931648331,1.071208797507194,1.863784628394388,0.204323057408418,2,0.04937688087290961,0.04937688087290961
302.370989769922,1.192478016027,1.0956616757271938,1.8063673194003875,0.2904490208994191,2,-0.003363829141967356,0.003363829141967356
304.545454545455,1.133333333333,1.0217627861569265,1.776858905647853,0.3347116415282206,2,-0.001782389597357885,0.001782389597357885
310.0,1.133333333333,0.9665235853491194,1.6663805040322388,0.5004292439516417,2,-0.01708840291287079,0.01708840291287079
318.571428571429,1.133333333333,0.8673706973956461,1.4680747281252922,0.7978879078120618,2,-0.003962682609715291,0.003962682609715291
320.909090909091,1.133333333333,0.8404434177048603,1.4142201687437206,0.8786697468844189,2,-0.0007274216956050178,0.0007274216956050178
325.0,1.133333333333,0.7956824913996107,1.3246983161332213,1.0129525258001677,2,-0.0021765426521075174,0.0021765426521075174
330.0,1.133333333333,0.7469500744150102,1.2272334821640205,1.1591497767539696,2,-0.021938067809190234,0.021938067809190234
333.948140296729,1.18717047597,0.7576513269123942,1.1409617018847886,1.2885574471728172,2,-0.050435527256550046,0.050435527256550046
334.0,1.133333333333,0.7135930643947225,1.160519462123445,1.2592208068148325,2,-0.05469456623805117,0.05469456623805117
337.272727272727,1.133333333333,0.6901089193792315,1.113551172092463,1.3296732418613055,2,-0.09296013321144476,0.09296013321144476
337.93649039367,1.103180400943,0.6616992500053533,1.1170376981247068,1.3244434528129398,2,-0.10523829934503914,0.10523829934503914
340.824020591284,1.171641688319,0.6989756914958225,1.054668006353645,1.4179979904695328,2,-0.1417123275739591,0.1417123275739591
344.285714285714,1.133333333333,0.6502964344173994,1.0339262021687987,1.4491106967468022,2,-0.20660280913986548,0.20660280913986548
344.403135407633,1.087687909131,0.6137173755721658,1.0520589328823315,1.421911600676503,2,-0.21499408592100444,0.21499408592100444
349.061959767139,1.155974222288,0.6479722839695793,0.9839961233631584,1.524005814955262,2,-0.3017883200358378,0.3017883200358378
350.0,1.133333333333,0.6265416443191975,0.986416621972395,1.5203750670414078,2,-0.32534894122157665,0.32534894122157665
353.636363636364,1.133333333333,0.6145013182977528,0.9623359699295052,1.556496045105742,2,-0.4101768064330504,0.4101768064330504
359.267887848841,1.163983584665,0.6235994904209365,0.9192318115118728,1.6211522827321907,2,-0.5481190207964286,0.5481190207964286
370.0,0.866666666667,0.380301792289976,1.027270251245952,1.4590946231310715,3,-0.1796544630614081,0.1796544630614081
382.875369531357,0.806396691809,0.3229749381357118,1.033156492653423,1.4502652610198652,3,-0.12071605093882776,0.12071605093882776
386.363636363636,0.866666666667,0.3596287796605981,0.985924225987196,1.5211136610192055,3,-0.06725868290295506,0.06725868290295506
390.0,0.866666666667,0.3558405124742705,0.9783476916145404,1.532478462578189,3,-0.1473502750244317,0.1473502750244317
393.239467277148,0.858189415275,0.346867343254692,0.9773558559593885,1.5339662160609195,3,-0.24593086262053537,0.24593086262053537
370.0,1.0,0.4762765568693601,0.9525531137387204,1.5711703293919197,4,-0.19563392518712036,0.19563392518712036
377.852498463776,0.998969078195,0.4641839919020611,0.9304298274141204,1.6043552588788184,4,-0.008033813940592924,0.008033813940592924
386.363636363636,1.0,0.4546731687066493,0.9093463374132998,1.6359804938800506,4,-0.07454145419113811,0.07454145419113811
386.974005435945,1.005103489305,0.4577697665998374,0.9053325545896702,1.6420011681154922,4,-0.08916185006853627,0.08916185006853627
389.194439638092,0.984018055724,0.439819321761349,0.9116025320746964,1.6325962018879547,4,-0.14163596057872396,0.14163596057872396
390.0,1.0,0.450715116238045,0.9014302324760836,1.6478546512858712,4,-0.16057311842130878,0.16057311842130878
392.173686043488,0.937723991522,0.4032511077007266,0.9310542323574562,1.603418651463817,4,-0.3164366537639378,0.3164366537639378
367.450364589722,1.092802478263,0.5510329691727219,0.9164609818194444,1.625308527270834,5,-0.35557352679416676,0.35557352679416676
370.0,1.133333333333,0.578296132165683,0.8899255976653649,1.6651116035019522,5,-0.2013843519784736,0.2013843519784736
374.563778045631,1.172406926392,0.6021198021321018,0.8594257514802034,1.7108613727796949,5,-0.0900793052904192,0.0900793052904192
377.463019644836,1.17096957145,0.5969158678755813,0.8518925928511617,1.7221611107232566,5,-0.044837586810526464,0.044837586810526464
384.459829477633,1.127248388388,0.5536742388600907,0.8528517009441801,1.720722448583729,5,-0.043281405241027804,0.043281405241027804
386.363636363636,1.133333333333,0.5562221283654386,0.8457775900648793,1.731333614902682,5,-0.07925977402345313,0.07925977402345313
390.0,1.133333333333,0.5521823998796757,0.8376981330933515,1.743452800359973,5,-0.17253199089189608,0.17253199089189608
390.769320066626,1.189051525529,0.5953574766884525,0.8126119023189085,1.7810821465216389,5,-0.259997438913976,0.259997438913976
395.714285714286,0.866666666667,0.3502570439749184,0.9671807546158429,1.549228868076239,6,-0.14175321180392164,0.14175321180392164
396.494112083365,0.859505604893,0.3446689636580751,0.9703267175301435,1.5445099237047812,6,-0.09604262939901498,0.09604262939901498
402.727272727273,0.866666666667,0.3438940176294033,0.9544547019248164,1.56831794711278,6,-0.005680804205056789,0.005680804205056789
403.397557206525,0.892949167856,0.3612712743771559,0.936644213042329,1.5950336804365148,6,-0.14783604048054633,0.14783604048054633
406.0,0.866666666667,0.3410754079589719,0.9488174825839452,1.576773776124083,6,-0.030950492487601733,0.030950492487601733
410.0,0.866666666667,0.3377420313808024,0.9421507294275964,1.5867739058586012,6,-0.1275237231318953,0.1275237231318953
395.714285714286,1.0,0.4448816386901106,0.8897632773802197,1.6653550839296698,7,-0.1631237651438866,0.1631237651438866
402.727272727273,1.0,0.4382339091009685,0.8764678182019315,1.6852982726970998,7,-0.017548687445211597,0.017548687445211597
406.0,1.0,0.4352892150037546,0.8705784300074882,1.694132354988757,7,-0.04483591937890852,0.04483591937890852
409.867901234935,0.97710113159,0.4152152727260426,0.876228282272088,1.685657576591869,7,-0.161198731702143,0.161198731702143
410.0,1.0,0.4318067212403328,0.8636134424806827,1.704579836278984,7,-0.1486320095435989,0.1486320095435989
394.653103717862,1.181836197476,0.5855478044899528,0.8074232140279138,1.7888651789581334,8,-0.48384653236348263,0.48384653236348263
395.714285714286,1.133333333333,0.5462311259201433,0.8257955851742877,1.7613066222385692,8,-0.1490043139004339,0.1490043139004339
397.082669728207,1.120752231487,0.5350604293953999,0.828616395816802,1.757075406274798,8,-0.0922560871371656,0.0922560871371656
400.712394644854,1.182884071844,0.5804081018572007,0.7950480600263905,1.807427909960409,8,-0.2954526683001084,0.2954526683001084
400.959078032145,1.183631057079,0.5807672995889566,0.7942724850199201,1.8085912724701236,8,-0.30011152687843956,0.30011152687843956
402.727272727273,1.133333333333,0.539452919552949,0.8122391724398831,1.781641241340168,8,-0.0034058273574786857,0.0034058273574786857
403.920411502769,1.169412063913,0.5667119614083975,0.7945997949907976,1.808100307513805,8,-0.16711391430233657,0.16711391430233657
406.0,1.133333333333,0.5364517153968458,0.8062367641276899,1.7906448538084645,8,-0.037093581212098825,0.037093581212098825
410.0,1.133333333333,0.5329034144696957,0.7991401622734012,1.801289756589903,8,-0.15346889730302493,0.15346889730302493
415.0,0.866666666667,0.3337294632226565,0.9341255931113333,1.5988116103330103,9,-0.034272911580746745,0.034272911580746745
419.090909090909,0.866666666667,0.3305609732450807,0.9277886131561734,1.6083170802657465,9,-0.027920443994884803,0.027920443994884803
421.428571428571,0.866666666667,0.3287930032187062,0.9242526731034132,1.6136209903448808,9,-0.08352257234952365,0.08352257234952365
415.0,1.0,0.4276146091808808,0.8552292183617866,1.717156172457333,10,-0.06440275930852624,0.06440275930852624
419.090909090909,1.0,0.4243042818071805,0.8486085636143411,1.727087154578478,10,-0.05855221689763468,0.05855221689763468
421.428571428571,1.0,0.4224571352792729,0.8449142705585377,1.7326285941621893,10,-0.11864354012012002,0.11864354012012002
421.677695347963,1.024892736891,0.4406068767367294,0.8314282796914815,1.7528575804627886,10,-0.4520262698219506,0.4520262698219506
411.30938097712,1.103091538123,0.5083113526670426,0.8104396290880608,1.7843405563678962,11,-0.2741354957715565,0.2741354957715565
411.33798035739,1.172823874645,0.5627945249362231,0.7799413005824419,1.830088049126335,11,-0.6293693421401736,0.6293693421401736
415.0,1.133333333333,0.5286335627916982,0.7906004589174148,1.814099311623887,11,-0.02474718842320437,0.02474718842320437
419.090909090909,1.133333333333,0.5252629928892155,0.783859319112439,1.8242110213313452,11,-0.030439615242360274,0.030439615242360274
421.428571428571,1.133333333333,0.5233826723057069,0.7800986779454212,1.829851983081872,11,-0.10143943763292329,0.10143943763292329
430.0,0.866666666667,0.3225519961529098,0.9117706589718964,1.632344011542194,12,-0.05684391713671966,0.05684391713671966
423.338368651713,1.034449225925,0.4464142168578669,0.8239299818657493,1.7641050272013838,13,-1.3270724614386031,1.3270724614386031
430.0,1.0,0.4159363708291659,0.831872741658364,1.75219088751247,13,-0.11435124081463188,0.11435124081463188
426.388643056049,1.198038602094,0.5705764566371437,0.7450757090862787,1.882386436370577,14,-2.0596371196837744,2.0596371196837744
426.853639741876,1.114314280286,0.5043694773221912,0.780110394072394,1.829834408891415,14,-0.07530467169896538,0.07530467169896538
429.875946577612,1.186424832314,0.5586575272853957,0.7444653899427249,1.8833019150858792,14,-1.475815224133675,1.475815224133675
430.0,1.133333333333,0.5167473369578746,0.7668280072497241,1.8497579891254008,14,-0.06359459177710503,0.06359459177710503
435.454545454545,0.866666666667,0.3187613728080566,0.9041894122820892,1.6437158815768542,15,-0.044100877152023266,0.044100877152023266
437.767161545927,0.896670285638,0.3373878506643671,0.8814351300527913,1.6778473049208418,15,-1.336982100570534,1.336982100570534
435.454545454545,1.0,0.4119755738259656,0.8239511476518562,1.7640732785221789,16,-0.13008657004905633,0.13008657004905633
434.332769785762,1.093793428715,0.4829837885190802,0.7783807196082041,1.832428920587716,17,-0.7968124923671569,0.7968124923671569
435.37220602298,1.091606046831,0.4805543441019548,0.7778965945418805,1.833155108187164,17,-0.8989486476267547,0.8989486476267547
435.454545454545,1.133333333333,0.5127188923767176,0.7587711180873851,1.861843322868897,17,-0.02373897397999103,0.02373897397999103
442.0,0.866666666667,0.3143811810862773,0.8954290288384391,1.6568564567422834,18,-0.06859133836849463,0.06859133836849463
440.10781018282,1.04574929878,0.4424909832369043,0.7934833689136538,1.8097749466294413,19,-4.240230107639389,4.240230107639389
442.0,1.0,0.4073984310141732,0.8147968620282438,1.777804706957583,19,-0.19322720875898325,0.19322720875898325
440.249383360863,1.136526911845,0.511781084644706,0.7505083455993735,1.8742374816009209,20,-0.14134990412226933,0.14134990412226933
442.0,1.133333333333,0.5080654205809796,0.7494641744959349,1.8758037382560853,20,-0.03618985339019498,0.03618985339019498
444.29600390999,1.179577469975,0.5428377906675189,0.7265206413849746,1.910219037922506,20,-2.6364358077389944,2.6364358077389944
447.142857142857,0.866666666667,0.3110598491262428,0.8887863649185738,1.6668204526221837,21,-0.11715526602172144,0.11715526602172144
448.127832872125,0.811346146045,0.2747075972131588,0.9267229023362114,1.60991564649563,21,-5.25753808891125,5.25753808891125
450.0,0.866666666667,0.3092579606519307,0.8851825879697932,1.6722261180452764,21,-0.10574919694929452,0.10574919694929452
446.887819552216,0.962604134699,0.3771789393217521,0.8291496092455317,1.756275586131716,22,-1.087550001425706,1.087550001425706
447.142857142857,1.0,0.4039274968380089,0.8078549936761482,1.788217509485843,22,-0.28707303927238836,0.28707303927238836
448.313036281798,1.011724864079,0.4117168964977238,0.799984064837426,1.8000239027438505,22,-0.9708828402597085,0.9708828402597085
449.58035989117,1.021044604209,0.4177294351721777,0.7933696619264784,1.809945507110344,22,-1.847348957530036,1.847348957530036
450.0,1.0,0.4020443393729852,0.8040886787460791,1.793866981880936,22,-0.28079916641869307,0.28079916641869307
447.142857142857,1.133333333333,0.5045379332183425,0.7424091997707234,1.8863862003439344,23,-0.0655723073433957,0.0655723073433957
450.0,1.133333333333,0.5026245753210326,0.7385824839760295,1.892126274035938,23,-0.09599673930571972,0.09599673930571972
451.818181818182,0.866666666667,0.3081268603841439,0.8829203874342844,1.6756194188485716,24,-0.17791717730268264,0.17791717730268264
451.818181818182,1.0,0.4008621827097697,0.8017243654194558,1.7974134518707747,25,-0.39954878637610136,0.39954878637610136
451.818181818182,1.133333333333,0.501423634435906,0.7361806022059545,1.8957290966911395,26,-0.10603670413061761,0.10603670413061761
460.0,0.8,0.2606235144072087,0.9212470288145276,1.6181294567782634,27,-13.874344918214987,13.874344918214987
456.550360979721,0.991995169523,0.3920388200075091,0.8000873009692365,1.7998690485462543,28,-0.09742374435828338,0.09742374435828338
459.497788442058,1.128949531017,0.4930788825563502,0.7282587030788624,1.907611945381787,29,-0.06719259583988757,0.06719259583988757
460.0,1.2,0.5487901566458698,0.6975803132919335,1.953629530062197,29,-11.143966140564252,11.143966140564252
