NN_Experiment_Error,KKThPINN_Experiment_Error
0.10611242335039602,0.09025931427833513
0.11612696378539003,0.07920203921214794
0.08377845638401363,0.04843431270499401
0.09713369512651719,0.09579193607136605
0.12593422407428376,0.05935488516705659
0.11110360737284054,0.06519265908470834
0.12718668873572714,0.06994917205270766
0.09257472239249113,0.07337813952179692
0.09467526772499067,0.057977119908970746
0.14546410092859433,0.1364136168887351
0.12236204572938264,0.06682111459945521
0.13463908107654157,0.10995924255528337
0.10455348097752037,0.03976086024712227
0.10321388599848078,0.09873484536723125
0.10212417979163471,0.10701311107411343
0.12045423199108704,0.05992836979297384
0.10099434460836965,0.07687478937482668
0.21130379247636286,0.09079787530924073
0.1302017190365889,0.07902869574169209
0.09416661848425512,0.04004284249175484
0.20578165858422964,0.06730691290899654
0.13953660692101783,0.06044666973588071
0.10613197286489226,0.07009190320013187
0.0785258759442207,0.10370383157470713
0.1194337206205878,0.05623895920491697
0.10915573741154704,0.07947591514308759
0.11843558417641613,0.08893605985123881
0.07358527017873595,0.0820769079334818
0.12668519816644613,0.06812957130825142
0.07972634456514555,0.049377583749893664
0.09590091143717012,0.07699300176348607
0.1227415607438333,0.06268855705438499
0.07011246310823949,0.08949918277009575
0.10653868569594666,0.08035330621916416
0.10664245521805352,0.07628437287360433
0.10688905790100592,0.11004638037149979
0.0755615234375,0.06618236393594483
0.07644488700266816,0.07017383731770155
0.0902092556803265,0.08615118993580215
0.11712848548279259,0.07914206562821006
0.10816520437861903,0.07462799497755337
0.09527633588682523,0.0904640019876453
0.10101535714107324,0.0796868633964766
0.09414999537310308,0.04993028558331985
0.09716560729909701,0.08750229852714271
0.09362442701370338,0.046226914947468715
0.1284993588232351,0.08005320710852255
0.09382674061558305,0.11982772809573597
0.07652105317954809,0.09758299702789117
0.09832835892756017,0.06777269619967786
