Model,default_RMSE_TOTAL,default_VIOL,default_VIOL_NL,default_TRAIN_TIME_SEC,default_EXP_TIME_SEC
NN,0.0661948926273536,4.645403187274933,94.9885381514579,9.657403753474355,0.00547
KKThPINN,0.05479563841808058,2.13079985769582e-06,8.185078436185917,15.364145707688294,0.00818
