Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.004,0.0809184978361002,6.846658980008215,26.94671058654785,88.25706481933594
KKThPINN,0.0052,0.0654897032033565,8.44438604498282,2.295204649271909e-05,6.954011678695679
