NN_Experiment_RMSE,NN_Experiment_VIOL,NN_Experiment_VIOL_NL,NN_Experiment_Time_sec,KKThPINN_Experiment_RMSE,KKThPINN_Experiment_VIOL,KKThPINN_Experiment_VIOL_NL,KKThPINN_Experiment_Time_sec
0.003476799741947901,0.006724576245193189,0.006252041098440825,0.0044,0.001968692062377247,1.049259885326543e-15,0.003626433370044498,0.0063
0.005470850144875937,0.022323462174242012,0.020969594588690525,0.0045,0.004037796564870843,1.0740416492690688e-15,0.0028106851021406937,0.0105
0.007915260262281487,0.018506975659146302,0.017487592547939065,0.0046,0.0016175207616458559,9.87801110749079e-16,0.0037217811629561,0.0063
0.007556496457256592,0.019988458114473293,0.01854656213419767,0.0044,0.00474041679276144,9.590542645757491e-16,0.0026489116422486925,0.0061
0.007619947915986404,0.020813186916751235,0.019867031953347755,0.0046,0.0019208159840653992,9.39724488700579e-16,0.0034759053137881028,0.0062
0.01261590155203258,0.05638024208389639,0.05578347971614006,0.0044,0.009992762727633988,1.06561584952861e-15,0.0014200654060250381,0.0064
0.014540917583053741,0.06416196106008709,0.06349499768582693,0.0045,0.0021890029205220395,9.947400046529863e-16,0.003374697582060355,0.0062
0.010960819374511079,0.047465520455078986,0.04683830106328716,0.0045,0.006047040273065499,9.967225457683883e-16,0.002301675905044007,0.0065
0.011782360953051489,0.047369961562547615,0.04724056263676714,0.0044,0.006802987354440521,1.0675983906440122e-15,0.0024008092970749014,0.0065
0.005684801309480396,0.031000885455312082,0.02971910669965845,0.0044,0.002079262021109573,1.0006876279991925e-15,0.0033705982172747466,0.0063
0.007063887347926255,0.030338725123455933,0.030477255801922065,0.0044,0.007175196832800819,1.1102230246251565e-15,0.002206522412380226,0.0062
0.014836415853243894,0.0801682943355096,0.07963227260286326,0.0045,0.002678465714651686,1.1518563880486e-15,0.003828190674608508,0.0061
0.004925657541057423,0.020741579767698533,0.019428162042571098,0.0046,0.004370580816590945,1.1806032342219298e-15,0.0027989022319038835,0.0061
0.011269026733650822,0.051489574807365164,0.050881729238251475,0.0044,0.0062829171818131685,1.0249737566628678e-15,0.002341687293952492,0.0062
0.006122115850912819,0.032473677238081526,0.03137316359346127,0.0044,0.00363687308636452,9.71445146547012e-16,0.0032611676832787167,0.0061
0.008872548914917849,0.047358322404271264,0.046851706242006144,0.0075,0.0029080934367299765,1.1310397063368782e-15,0.0031349718994656646,0.0061
0.01643934730935874,0.08375229625136157,0.08298713443854486,0.0045,0.008692089292236782,8.99578031113687e-16,0.0018530633001285382,0.0061
0.008725103968102839,0.03143435978030196,0.03204321872631781,0.0045,0.006850641573947163,8.757875377288623e-16,0.0020485947484923735,0.0062
0.010028580669377776,0.05431380466907332,0.05355601212247073,0.0045,0.006646539391504237,8.549708560171407e-16,0.002081466207167325,0.0061
