Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.004472,0.0874490257175122,11.598039052356034,46.839487895965576,84.82304528713226
KKThPINN,0.006152000000000001,0.0744505279350172,13.281629359191284,6.539481000800152e-07,3.11149532020092
