Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.00201,13.557076005032286,0.03864,17.725806846981868
2,0.00255,13.354846487985924,0.04237,17.82065792893991
3,0.00486,13.365740158827975,0.0406,18.019088712055236
4,0.00682,13.423799501964822,0.03866,17.55730677698739
5,0.0045,13.945633005117998,0.03996,17.935548668028787
6,0.00577,14.17910051299259,0.04496,17.60567243397236
7,0.00822,13.460841672029346,0.0409,17.353059366112575
8,0.00405,13.41567729995586,0.04177,17.5249347591307
9,0.00204,13.934230047045276,0.04017,17.46493992395699
10,0.01281,13.286691825138405,0.04025,18.15399175393395
11,0.00652,13.471000418998301,0.03813,19.05129877710715
12,0.0106,13.654913719044998,0.04468,18.03256104583852
13,0.01071,13.373206727905199,0.0433,17.686025108909234
14,0.00396,14.48121591610834,0.0438,17.57800919795409
15,0.00616,13.874838497955352,0.04394,18.333763173082843
16,0.00475,13.450621302006766,0.03957,19.422187181888148
17,0.00942,13.881870372220874,0.04253,17.565485380822793
18,0.00661,13.77727547287941,0.03781,17.508573881117627
19,0.00463,13.477674162015319,0.03744,17.816907957196236
20,0.00177,13.344361894996837,0.04648,17.54675563494675
21,0.0089,13.768666062038392,0.04167,17.336560108931735
22,0.00537,13.770463027060032,0.0429,17.613967549055815
23,0.00559,13.404675023863092,0.03811,17.835029089823365
24,0.00215,13.40262813307345,0.03807,17.54338220297359
25,0.00724,13.702878992073238,0.03912,17.737980311037973
26,0.00319,13.631128037115559,0.04218,18.710739658912644
27,0.00152,13.72077436093241,0.04213,18.44116914202459
28,0.00389,13.798960134154186,0.04334,17.71678909799084
29,0.008,13.722941522020847,0.04285,17.544087376911193
30,0.00253,13.755771118914708,0.04185,17.46994051290676
31,0.00543,13.76947862491943,0.04157,17.801863469881937
32,0.0069,13.72873861901462,0.04002,17.647926087956876
33,0.0081,13.73836769303307,0.04446,17.301415777066723
34,0.00954,13.633036850951612,0.04035,17.736307569080964
35,0.0007,13.585022781044245,0.0455,17.56672499398701
36,0.01052,13.65173879195936,0.04077,18.454019494820386
37,0.0015,13.603914647130296,0.03829,18.15291412686929
38,0.00746,13.668047125916928,0.04053,18.029266173951328
39,0.00969,13.703700116835535,0.03921,18.173457436962053
40,0.00826,13.696913548978046,0.04302,18.367374930065125
41,0.00375,13.691056100884452,0.03777,17.387634278042242
42,0.00105,13.688340147025883,0.04153,18.21318342280574
43,0.00528,13.428632189054042,0.038,17.648353266064078
44,0.0082,13.620551645988598,0.04068,17.81239850493148
45,0.00568,13.787417935905978,0.04332,16.972033132100478
46,0.00453,13.603935159975663,0.04278,17.22216130211018
47,0.00376,13.684801024850458,0.04007,16.89849400613457
48,0.00318,14.084153034025803,0.03755,17.054787546163425
49,0.00497,13.889787154039368,0.046,17.295191704062745
50,0.00299,14.051186179975048,0.03752,17.374643434071913
