Model,default_RMSE_TOTAL,default_VIOL,default_VIOL_NL,default_TRAIN_TIME_SEC,default_EXP_TIME_SEC
NN,0.0729019793392051,3.2474818515777586,54.25058141787847,13.673966415659525,0.005402
KKThPINN,0.1527108671598974,6.6640476518387e-07,51.76393960237504,17.775247404333204,0.007091999999999999
