Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.00625,21.51580738602206,0.00098,39.161852326244116
2,0.00752,20.771639172919095,0.00101,39.0213365922682
3,0.00307,20.972277579829097,0.00122,38.95562033215538
4,0.00511,20.295793034601957,0.00079,39.37963423784822
5,0.00695,20.396558644250035,0.0013,38.84790041623637
6,0.00305,20.29821632616222,0.00162,39.12578626908362
7,0.00201,20.8332465342246,0.00104,41.28431212063879
8,0.00334,20.326735279057175,0.00188,41.43320633890107
9,0.00498,20.34898302704096,0.00183,41.30984203284606
10,0.00742,20.425153348129243,0.00063,41.91329618822783
11,0.00893,19.614044982008636,0.00087,40.933699836954474
12,0.01109,19.5551527608186,0.00233,42.081690177321434
13,0.00674,19.74493590090424,0.00107,41.352531649172306
14,0.00405,20.187431477941573,0.00097,41.318867597263306
15,0.00225,20.06691252719611,0.00076,41.50430421018973
16,0.00247,20.24142497498542,0.00163,41.898056716658175
17,0.00335,20.269947392400354,0.0017,41.15123391477391
18,0.00691,19.75199156207964,0.00149,41.09412779379636
19,0.00344,19.56922751525417,0.00087,41.40791529323906
20,0.00352,19.587764451745898,0.00108,41.62122567370534
21,0.00319,19.564632563851774,0.00117,41.26328258821741
22,0.00345,19.600218472070992,0.00078,41.214179508853704
23,0.00329,19.9548506019637,0.00177,42.83840639423579
24,0.01026,19.476797656156123,0.00186,41.87170037580654
25,0.00752,19.497436104808003,0.00117,41.323279972188175
26,0.00474,19.953854632098228,0.00073,41.34530700510368
27,0.00718,19.55497811967507,0.0008,41.28869313234463
28,0.0054,20.066438992973417,0.00077,41.03154573729262
29,0.02103,20.180349700618535,0.00055,41.52293848898262
30,0.00553,20.216424078214914,0.00227,41.73334077605978
31,0.00166,20.386200502049178,0.00142,41.66052710078657
32,0.00439,19.50711815012619,0.001,41.17565735289827
33,0.00678,19.446226571220905,0.00081,41.32805421901867
34,0.00197,19.794574113097042,0.00079,41.369344003964216
35,0.00449,19.711507013067603,0.00136,41.135228524915874
36,0.00305,19.479354071896523,0.00119,39.5798779418692
37,0.004,19.508215266745538,0.00088,39.07753437431529
38,0.01353,19.482292596716434,0.00083,39.1955632539466
39,0.00684,19.501608499791473,0.00058,39.370993305929005
40,0.00656,19.436654400080442,0.00141,39.49196945596486
41,0.00186,19.52161008119583,0.00076,39.065275521948934
42,0.00488,19.593907251022756,0.00148,39.129808582831174
43,0.00606,19.547591940965503,0.00165,39.2347509060055
44,0.00623,19.570831974968314,0.0008,39.12368645798415
45,0.0027,19.431020447984338,0.00111,39.00141403404996
46,0.00271,20.165687835775316,0.00088,38.89991731196642
47,0.0019,20.25872798403725,0.00105,39.27773256832734
48,0.00127,20.917547298129648,0.00147,39.26678962819278
49,0.00682,20.308976382017136,0.00069,39.14416999090463
50,0.00462,19.76866355817765,0.00071,39.13532044319436
