region_id,T_low,T_high,n_points,mean_abs_linearization_error,rmse_linearization_error,max_abs_linearization_error,mean_abs_nonlinear_residual,mean_abs_linearized_residual,mean_abs_y_PL_error_scaled,rmse_y_PL_error_scaled,max_abs_y_PL_error_scaled,mean_abs_y_PL_error_original,rmse_y_PL_error_original,max_abs_y_PL_error_original,mean_abs_f_PL,max_abs_f_PL,mean_abs_dCa,mean_abs_dCb,max_abs_dCa,max_abs_dCb,mean_abs_df_dCa,mean_abs_df_dCb,max_abs_df_dCa,max_abs_df_dCb,mean_amplification,max_amplification
10,300.0,302.0,1,5.186823193170655e-16,5.186823193170655e-16,5.186823193170655e-16,1.7520707107365752e-16,6.93889390390723e-16,5.551115123125783e-15,8.32494549195995e-15,1.4210854715202004e-14,6.3652786745175644e-15,8.675856040751149e-15,1.4210854715202004e-14,1.585363784695204e-14,1.585363784695204e-14,1.4210854715202004e-14,4.884981308350689e-15,1.4210854715202004e-14,4.884981308350689e-15,1.0956371919352437,0.09563719193524371,1.0956371919352437,0.09563719193524371,1.0666679904268759,1.0666679904268759
11,302.0,304.0,2,5.727417368497174e-05,8.099791319899559e-05,0.00011454834736993828,1.8648277366750676e-16,5.7274173685015976e-05,1.992702964742632e-05,4.120975869284938e-05,9.87804997019115e-05,2.324240451454888e-05,4.347410607646538e-05,9.81544784356414e-05,5.676492294484441e-05,0.00011352984588244462,4.90772392208183e-05,2.0649974322828335e-05,9.81544784356414e-05,4.1299948642992135e-05,1.1139037750459955,0.11390377504599553,1.1175571782421758,0.11755717824217596,1.0675681508432668,1.0690220170925055
12,304.0,306.0,2,2.9584108256284613e-05,4.183824712673438e-05,5.916821651254494e-05,5.551115123125783e-17,2.958410825624298e-05,1.0213608855872783e-05,2.0618567567948055e-05,4.898519172380489e-05,1.2185302225594294e-05,2.223511210790966e-05,4.86747481459604e-05,2.935447481911338e-05,5.8708949632859525e-05,2.4337374075200646e-05,1.2218532601582233e-05,4.86747481459604e-05,2.443706520094402e-05,1.1403842475464363,0.1403842475464362,1.1435263043034796,0.14352630430347973,1.0833063125152014,1.0886855965452098
13,306.0,308.0,1,8.656270145124264e-16,8.656270145124264e-16,8.656270145124264e-16,2.2551405187698492e-17,8.881784197001249e-16,7.253457094217689e-15,1.009957219417219e-14,1.6764367671839864e-14,8.881784197001252e-15,1.1212702919885052e-14,1.6653345369377348e-14,2.1285057050235423e-14,2.1285057050235423e-14,1.6653345369377348e-14,9.992007221626409e-15,1.6653345369377348e-14,9.992007221626409e-15,1.1740680814241458,0.17406808142414576,1.1740680814241458,0.17406808142414576,1.0971443340132478,1.0971443340132478
14,308.0,310.0,1,2.9490299091606066e-17,2.9490299091606066e-17,2.9490299091606066e-17,8.153200337090993e-17,1.11022302462516e-16,9.769962616701378e-15,1.3297981786235213e-14,2.1760371282653068e-14,1.2249460705030893e-14,1.523893164316263e-14,2.1649348980190553e-14,2.9412236535186764e-14,2.9412236535186764e-14,2.1649348980190553e-14,1.509903313490213e-14,2.1649348980190553e-14,1.509903313490213e-14,1.2097547391138468,0.2097547391138468,1.2097547391138468,0.2097547391138468,1.1112386716796652,1.1112386716796652
15,310.0,312.0,3,9.24714653157017e-05,0.00012572673881043703,0.0002055737255355003,5.4354668913939954e-17,9.247146531574449e-05,2.9922526993026504e-05,5.41787728083948e-05,0.00014238556506607214,3.825172851282563e-05,6.407517936260583e-05,0.0001414831967645469,9.106365022332197e-05,0.00020009309777930737,6.364217260438713e-05,5.111301293407126e-05,0.0001414831967645469,0.00011362956621741027,1.24875549147302,0.24875549147301998,1.265318547274079,0.2653185472740792,1.126667999213154,1.1526871101250775
16,312.0,314.0,1,1.0408340855860884e-16,1.0408340855860884e-16,1.0408340855860884e-16,3.469446951953614e-17,1.3877787807814499e-16,3.589721112954673e-15,4.6739378433880345e-15,7.327471962526033e-15,4.625929269271485e-15,5.670113802941195e-15,7.216449660063518e-15,1.1417949918879344e-14,1.1417949918879344e-14,7.216449660063518e-15,6.661338147750939e-15,7.216449660063518e-15,6.661338147750939e-15,1.2992042037932916,0.2992042037932916,1.2992042037932916,0.2992042037932916,1.1590817797224942,1.1590817797224942
17,314.0,316.0,1,1.8526846723432308e-15,1.8526846723432308e-15,1.8526846723432308e-15,4.85722573273506e-17,1.80411241501588e-15,3.14563190310461e-15,4.042289354994248e-15,6.217248937900877e-15,4.181840059421423e-15,5.123491812361836e-15,6.439293542825908e-15,1.049160758270773e-14,1.049160758270773e-14,6.106226635438361e-15,6.439293542825908e-15,6.106226635438361e-15,6.439293542825908e-15,1.3545409664279138,0.3545409664279138,1.3545409664279138,0.3545409664279138,1.1877399029444475,1.1877399029444475
18,316.0,318.0,1,2.2898349882893824e-16,2.2898349882893824e-16,2.2898349882893824e-16,6.938893903907228e-18,2.2204460492503099e-16,7.438494264988549e-15,9.39894118680978e-15,1.3988810110276972e-14,1.0177044392397269e-14,1.2515682248423183e-14,1.6653345369377348e-14,2.6693924848331108e-14,2.6693924848331108e-14,1.3877787807814457e-14,1.6653345369377348e-14,1.3877787807814457e-14,1.6653345369377348e-14,1.41823588327289,0.41823588327288996,1.41823588327289,0.41823588327288996,1.2317147849544592,1.2317147849544592
19,318.0,320.0,2,8.56434419453829e-06,1.2111811712590321e-05,1.7128688388854535e-05,1.4224732503009818e-16,8.564344194680537e-06,2.2280215417058713e-06,3.939692330931466e-06,8.057675592310076e-06,3.093367902606836e-06,5.408083788583505e-06,1.055359732626826e-05,8.41055468489213e-06,1.6821109366280118e-05,4.003305043576155e-06,5.276798664244353e-06,8.006610085486976e-06,1.055359732626826e-05,1.483201413089819,0.4832014130898191,1.4914857952732339,0.4914857952732339,1.266150401978086,1.2698008039561723
20,320.0,322.0,2,8.007301346821174e-07,1.1324034142762306e-06,1.6014602665470438e-06,8.326672684688674e-17,8.007301346682396e-07,1.9233371469547697e-07,3.371389457201196e-07,6.667657961312301e-07,2.7180623733228754e-07,4.789848659572901e-07,9.682972350599783e-07,7.97393993196005e-07,1.5947879669769849e-06,3.3127008847166906e-07,4.841486235251935e-07,6.625401689497323e-07,9.682972350599783e-07,1.5736833241277153,0.5736833241277154,1.575728808578451,0.5757288085784511,1.3566385747179202,1.3592693787888404
21,322.0,324.0,1,6.522560269672799e-16,6.522560269672799e-16,6.522560269672799e-16,2.0816681711721685e-16,4.44089209850063e-16,5.070018479121548e-15,6.2465874087059645e-15,8.43769498715119e-15,7.216449660063518e-15,9.070596850495712e-15,1.3322676295501878e-14,2.2676305277968822e-14,2.2676305277968822e-14,8.326672684688674e-15,1.3322676295501878e-14,8.326672684688674e-15,1.3322676295501878e-14,1.6726946475674587,0.6726946475674587,1.6726946475674587,0.6726946475674587,1.4566137534420731,1.4566137534420731
22,324.0,326.0,1,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,1.1102230246251565e-16,9.992007221626409e-16,6.0322117671300175e-15,7.404724273287179e-15,9.658940314238862e-15,8.733754460384565e-15,1.1082969673503054e-14,1.6653345369377348e-14,3.0225821845419887e-14,3.0225821845419887e-14,9.547918011776346e-15,1.6653345369377348e-14,9.547918011776346e-15,1.6653345369377348e-14,1.784459613245692,0.7844596132456919,1.784459613245692,0.7844596132456919,1.5687841918656558,1.5687841918656558
23,326.0,328.0,1,5.828670879282071e-16,5.828670879282071e-16,5.828670879282071e-16,2.7755575615628914e-17,6.10622663543836e-16,1.2952601953960159e-15,1.5870106445578748e-15,1.9984014443252818e-15,1.887379141862766e-15,2.4365959948045796e-15,3.774758283725532e-15,7.077671781985373e-15,7.077671781985373e-15,1.887379141862766e-15,3.774758283725532e-15,1.887379141862766e-15,3.774758283725532e-15,1.9135062817022233,0.9135062817022234,1.9135062817022233,0.9135062817022234,1.670474312602784,1.670474312602784
24,328.0,330.0,2,5.839404699149557e-05,8.258165321659684e-05,0.00011678809398210296,4.163336342344337e-17,5.839404699145394e-05,9.351824068359882e-06,1.6199654422485378e-05,2.8476054992010447e-05,1.4008488238052378e-05,2.5679431661654025e-05,5.659117607392794e-05,5.693752657494333e-05,0.00011387505312671076,1.3729876671531027e-05,2.8295588042626107e-05,2.745975333762196e-05,5.659117607392794e-05,2.045477197659875,1.0454771976598756,2.062788255223213,1.062788255223213,1.8275586942998725,1.8447464902886392
25,330.0,332.0,2,0.000354906496553984,0.0005019135807997082,0.0007098129931061917,1.8041124150158794e-16,0.0003549064965541644,5.045616161234815e-05,8.750220745473723e-05,0.000158950748879505,7.646029555776386e-05,0.000141537820360193,0.00031588679750149673,0.00033427695290770554,0.0006685539057904311,7.143748791699212e-05,0.00015794339875629948,0.00014287497582898823,0.00031588679750149673,2.190943465666521,1.1909434656665212,2.2358004746878093,1.2358004746878093,1.9855325021237196,2.0427041715922383
26,332.0,334.0,2,0.00036469685969960433,0.0005157592451414302,0.0007293937193983205,1.3877787807814457e-16,0.0003646968596997431,4.5770225908995745e-05,7.95439505972821e-05,0.00014860217953283072,7.00902260805288e-05,0.00013095455434648418,0.00029532082689298633,0.0003869902439390116,0.0007739804878566514,6.261026479076337e-05,0.00014766041345082304,0.000125220529577863,0.00029532082689298633,2.4898090767127696,1.4898090767127696,2.542962327538756,1.5429623275387558,2.3369809379559925,2.4128692018141775
27,334.0,336.0,2,0.00045481485692789106,0.0006432053390342004,0.000909629713852951,1.942890293094024e-16,0.00045481485692808535,5.0144977492986666e-05,8.739187019708583e-05,0.00016720836444283904,7.751863072273195e-05,0.00014609426644084415,0.00033229736337636595,0.0004265629004475968,0.0008531258008917519,6.640721047934672e-05,0.0001661486816888491,0.00013281442095813834,0.00033229736337636595,2.609584207904751,1.609584207904751,2.670169019704201,1.670169019704201,2.4804561260990474,2.5769230769230753
28,336.0,338.0,2,3.690690539229907e-05,5.219424614857642e-05,7.381381078115645e-05,1.1102230246251565e-16,3.690690539218805e-05,3.55982212970248e-06,6.224224371499063e-06,1.2153204745679602e-05,5.549959067411662e-06,1.0543651705557208e-05,2.4152367658292206e-05,3.757862084535768e-05,7.515724168383198e-05,4.57369337197866e-06,1.2076183830256326e-05,9.147386743069141e-06,2.4152367658292206e-05,2.9621355892454897,1.9621355892454893,2.9823222004394934,1.9823222004394931,2.9173882026098314,2.9247015762885655
29,338.0,340.0,1,1.9984014443252814e-15,1.9984014443252814e-15,1.9984014443252814e-15,2.220446049250313e-16,1.77635683940025e-15,2.1094237467877974e-15,2.615512026824473e-15,3.6637359812630166e-15,3.3306690738754696e-15,4.5015402367261745e-15,7.327471962526033e-15,2.4980018054066022e-14,2.4980018054066022e-14,2.6645352591003757e-15,7.327471962526033e-15,2.6645352591003757e-15,7.327471962526033e-15,3.2585011885334825,2.2585011885334825,3.2585011885334825,2.2585011885334825,3.2323198050284114,3.2323198050284114
30,340.0,342.0,1,2.997602166487922e-15,2.997602166487922e-15,2.997602166487922e-15,5.551115123125783e-16,3.5527136788005e-15,1.5543122344752192e-15,1.937861347180406e-15,2.7755575615628914e-15,2.479498088329516e-15,3.3851183699310725e-15,5.551115123125783e-15,2.19824158875781e-14,2.19824158875781e-14,1.887379141862766e-15,5.551115123125783e-15,1.887379141862766e-15,5.551115123125783e-15,3.627341678285224,2.627341678285223,3.627341678285224,2.627341678285223,3.6545427950040907,3.6545427950040907
31,342.0,344.0,1,3.330669073875474e-15,3.330669073875474e-15,3.330669073875474e-15,6.661338147750939e-16,2.66453525910038e-15,1.5913196686293911e-15,1.9911925519259028e-15,2.886579864025407e-15,2.55351295663786e-15,3.5067351040878645e-15,5.773159728050814e-15,2.4980018054066022e-14,2.4980018054066022e-14,1.887379141862766e-15,5.773159728050814e-15,1.887379141862766e-15,5.773159728050814e-15,4.057124389119959,3.0571243891199593,4.057124389119959,3.0571243891199593,4.222392694530268,4.222392694530268
32,344.0,346.0,2,0.0003289547451027462,0.000465212261928619,0.0006579094902017177,5.551115123125783e-16,0.0003289547451026352,1.8040342823044675e-05,3.198808473970817e-05,6.597965290078278e-05,2.885293000311669e-05,5.62091160429954e-05,0.00013112301390205694,0.0003126903861480623,0.0006253807722934601,2.0997283057988536e-05,6.556150695136154e-05,4.199456611575503e-05,0.00013112301390205694,4.463970954436664,3.463970954436664,4.557783813872713,3.5577838138727134,4.484672873495017,4.54215702275431
33,346.0,348.0,1,4.440892098500629e-15,4.440892098500629e-15,4.440892098500629e-15,2.220446049250313e-16,4.662936703425661e-15,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,0.0,0.0,5.140694791442289,4.140694791442289,5.140694791442289,4.140694791442289,0.0,0.0
34,348.0,350.0,2,2.6297982510083487e-06,3.7190963491128298e-06,5.259596496687627e-06,8.881784197001252e-16,2.629798251896527e-06,1.0758367145295249e-07,1.9194358580683e-07,4.0249311872297966e-07,1.7355891331523784e-07,3.4110668804713227e-07,7.99884638302828e-07,2.6416086950087347e-06,5.283217386242711e-06,1.2073442057225492e-07,3.999423193734586e-07,2.4146884103348754e-07,7.99884638302828e-07,5.830194032542908,4.830194032542908,5.841536689104963,4.841536689104962,6.314531839931417,6.32313742891819
35,350.0,352.0,2,0.0007190941288845593,0.0010169526696866998,0.0014381882577624572,8.881784197001252e-16,0.0007190941288836711,2.5376001252389962e-05,4.539745831797978e-05,9.580831649136368e-05,4.1082036122075394e-05,8.103405110197122e-05,0.00019040226286337614,0.0006686263839073003,0.0013372527677857349,2.8044976932650734e-05,9.520113143357545e-05,5.6089953864191244e-05,0.00019040226286337614,6.4026328040005644,5.4026328040005644,6.607066714782793,5.607066714782793,7.149558075403737,7.562057482973543
36,352.0,354.0,2,0.00028853650120791094,0.0004080522332435123,0.0005770730024096046,8.881784197001252e-16,0.00028853650120702276,8.779615423097168e-06,1.5745358496777392e-05,3.341091242980987e-05,1.4257169760889532e-05,2.8211281513214088e-05,6.639834164623437e-05,0.00030224641689913234,0.0006044928337973765,9.57233845955141e-06,3.3199170823117186e-05,1.914467691910282e-05,6.639834164623437e-05,7.682609377852334,6.682609377852334,7.843022849592677,6.843022849592677,4.373838279545718,8.747676559091436
37,354.0,356.0,1,8.437694987151193e-15,8.437694987151193e-15,8.437694987151193e-15,4.440892098500626e-16,7.99360577730113e-15,1.8503717077085943e-16,2.3111135221866393e-16,3.3306690738754696e-16,2.9605947323337506e-16,4.053961296325412e-16,6.661338147750939e-16,5.329070518200751e-15,5.329070518200751e-15,2.220446049250313e-16,6.661338147750939e-16,2.220446049250313e-16,6.661338147750939e-16,8.583383872289863,7.583383872289867,8.583383872289863,7.583383872289867,8.221921916437774,8.221921916437774
38,356.0,358.0,2,0.0006409544974915402,0.0009064465432093457,0.0012819089949728663,4.440892098500626e-16,0.0006409544974915402,1.4497868261779493e-05,2.610915056227843e-05,5.5877851717900384e-05,2.3659942363603765e-05,4.7058652787169435e-05,0.00011104745183554421,0.0005993639305872378,0.001198727861146942,1.545610117181795e-05,5.552372591899335e-05,3.0912202342969763e-05,0.00011104745183554421,9.51965631104326,8.51965631104326,9.812340378182828,8.81234037818283,10.549720409052988,10.700107835545753
39,358.0,360.0,1,1.1990408665951651e-14,1.1990408665951651e-14,1.1990408665951651e-14,1.7763568394002505e-15,1.02140518265514e-14,0.0,0.0,0.0,5.551115123125783e-17,7.166458808248763e-17,1.1102230246251565e-16,0.0,0.0,5.551115123125783e-17,1.1102230246251565e-16,5.551115123125783e-17,1.1102230246251565e-16,11.233644449261394,10.233644449261398,11.233644449261394,10.233644449261398,14.310835055998536,14.310835055998536
40,360.0,362.0,1,1.6875389974302427e-14,1.6875389974302427e-14,1.6875389974302427e-14,8.881784197001252e-16,1.59872115546023e-14,2.4054832200211723e-16,3.0235322834985704e-16,4.440892098500626e-16,3.885780586188048e-16,5.372454755498958e-16,8.881784197001252e-16,1.4210854715202004e-14,1.4210854715202004e-14,2.7755575615628914e-16,8.881784197001252e-16,2.7755575615628914e-16,8.881784197001252e-16,12.875080592384627,11.875080592384636,12.875080592384627,11.875080592384636,16.22615962659549,16.22615962659549
41,362.0,364.0,1,7.888609052210118e-31,7.888609052210118e-31,7.888609052210118e-31,5.329070518200751e-15,5.3290705182007506e-15,4.255854927729767e-16,5.448394278086764e-16,8.326672684688674e-16,7.031412489292658e-16,9.950802892602642e-16,1.6653345369377348e-15,2.6645352591003757e-14,2.6645352591003757e-14,4.440892098500626e-16,1.6653345369377348e-15,4.440892098500626e-16,1.6653345369377348e-15,14.768009391176143,13.76800939117614,14.768009391176143,13.76800939117614,18.55171084034392,18.55171084034392
42,364.0,366.0,1,2.0428103653102877e-14,2.0428103653102877e-14,2.0428103653102877e-14,2.6645352591003757e-15,1.77635683940025e-14,1.6653345369377348e-16,2.1499376424746292e-16,3.3306690738754696e-16,2.7755575615628914e-16,3.964289135040461e-16,6.661338147750939e-16,1.509903313490213e-14,1.509903313490213e-14,1.6653345369377348e-16,6.661338147750939e-16,1.6653345369377348e-16,6.661338147750939e-16,16.947775231410752,15.947775231410752,16.947775231410752,15.947775231410752,18.109326669379502,18.109326669379502
43,366.0,368.0,1,2.486899575160355e-14,2.486899575160355e-14,2.486899575160355e-14,5.329070518200751e-15,1.95399252334028e-14,2.220446049250313e-16,2.8665835232995054e-16,4.440892098500626e-16,3.7007434154171886e-16,5.285718846720614e-16,8.881784197001252e-16,2.7533531010703882e-14,2.7533531010703882e-14,2.220446049250313e-16,8.881784197001252e-16,2.220446049250313e-16,8.881784197001252e-16,19.454154106274338,18.454154106274327,19.454154106274338,18.454154106274327,24.253562503633272,24.253562503633272
44,368.0,370.0,1,1.77635683940025e-15,1.77635683940025e-15,1.77635683940025e-15,8.881784197001252e-16,8.881784197001249e-16,1.295260195396016e-16,1.725911830690932e-16,2.7755575615628914e-16,1.6653345369377348e-16,2.583903469664147e-16,4.440892098500626e-16,1.2434497875801753e-14,1.2434497875801753e-14,5.551115123125783e-17,4.440892098500626e-16,5.551115123125783e-17,4.440892098500626e-16,22.331844653872817,21.331844653872817,22.331844653872817,21.331844653872817,25.799224794555304,25.799224794555304
45,370.0,372.0,2,0.0008325125725424376,0.0011773505709343744,0.0016650251450830988,3.552713678800501e-15,0.0008325125725424376,6.78266962482003e-06,1.2318862720901043e-05,2.676841937993002e-05,1.1172813560259934e-05,2.244068607725963e-05,5.319754912580521e-05,0.0007753155196965622,0.0015506310393753608,6.919666117655154e-06,2.659877456312465e-05,1.3839332235199286e-05,5.319754912580521e-05,24.778191624181485,23.77819162418149,25.63100578815704,24.631005788157047,29.62707316204155,31.044560004650553
46,372.0,374.0,1,7.105427357601006e-14,7.105427357601006e-14,7.105427357601006e-14,5.329070518200751e-15,6.57252030578093e-14,3.1456319031046104e-16,4.01577556656276e-16,6.106226635438361e-16,5.181040781584064e-16,7.308382661323868e-16,1.2212453270876722e-15,4.618527782440651e-14,4.618527782440651e-14,3.3306690738754696e-16,1.2212453270876722e-15,3.3306690738754696e-16,1.2212453270876722e-15,29.407844498508478,28.40784449850849,29.407844498508478,28.40784449850849,32.27573511049865,32.27573511049865
47,374.0,376.0,1,3.9079850466805554e-14,3.9079850466805554e-14,3.9079850466805554e-14,1.7763568394002505e-15,3.7303493627405304e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,33.72525761214994,32.72525761214997,33.72525761214994,32.72525761214997,0.0,0.0
48,376.0,378.0,3,0.0005270317714190694,0.0007340960414627335,0.0012187764499050069,5.921189464667502e-15,0.0005270317714155167,2.8119011254373264e-06,5.038922777988095e-06,1.2891087653954525e-05,4.640455874042419e-06,9.19766357331264e-06,2.5618780811198505e-05,0.0005557062179359917,0.0012929709563689329,2.8431166159137433e-06,1.1078251006213513e-05,6.574790674340747e-06,2.5618780811198505e-05,39.8340302005124,38.834030200512416,40.95886290289606,39.958862902896044,48.06067863374377,48.8854312071883
49,378.0,380.0,1,7.888609052210118e-31,7.888609052210118e-31,7.888609052210118e-31,5.329070518200751e-15,5.3290705182007506e-15,0.0,0.0,0.0,0.0,0.0,0.0,5.329070518200751e-15,5.329070518200751e-15,0.0,0.0,0.0,0.0,44.27110423273433,43.271104232734295,44.27110423273433,43.271104232734295,0.0,0.0
50,380.0,382.0,1,3.5527136788005e-15,3.5527136788005e-15,3.5527136788005e-15,0.0,3.5527136788005e-15,1.1102230246251565e-16,1.4332917616497527e-16,2.220446049250313e-16,1.8503717077085943e-16,2.642859423360307e-16,4.440892098500626e-16,2.842170943040401e-14,2.842170943040401e-14,1.1102230246251565e-16,4.440892098500626e-16,1.1102230246251565e-16,4.440892098500626e-16,50.66539388544039,49.66539388544043,50.66539388544039,49.66539388544043,62.089120009301105,62.089120009301105
51,382.0,384.0,1,6.75015598972095e-14,6.75015598972095e-14,6.75015598972095e-14,1.4210854715202004e-14,8.171241461241151e-14,2.9605947323337506e-16,3.8725410908465874e-16,6.106226635438361e-16,4.996003610813204e-16,7.23066927909389e-16,1.2212453270876722e-15,6.750155989720952e-14,6.750155989720952e-14,2.7755575615628914e-16,1.2212453270876722e-15,2.7755575615628914e-16,1.2212453270876722e-15,57.93369901139424,56.93369901139428,57.93369901139424,56.93369901139428,65.24525289659216,65.24525289659216
52,384.0,386.0,1,1.634248292248235e-13,1.634248292248235e-13,1.634248292248235e-13,3.552713678800501e-15,1.59872115546023e-13,5.366077952354923e-16,6.881293306203481e-16,1.0547118733938987e-15,8.881784197001252e-16,1.2593407448097896e-15,2.1094237467877974e-15,1.7763568394002505e-13,1.7763568394002505e-13,5.551115123125783e-16,2.1094237467877974e-15,5.551115123125783e-16,2.1094237467877974e-15,66.18417494466773,65.18417494466786,66.18417494466773,65.18417494466786,79.80909865409626,79.80909865409626
53,386.0,388.0,2,0.00039494667383524473,0.0005585389424891426,0.0007898933475816716,1.9539925233402755e-14,0.0003949466738405738,1.065506710196118e-06,1.941903636299648e-06,4.2430516656311035e-06,1.7614476184590888e-06,3.5512465552746275e-06,8.432322664342351e-06,0.000378545843796374,0.0007570916875074829,1.068181522873024e-06,4.216161332504242e-06,2.1363630455795146e-06,8.432322664342351e-06,73.9852685582542,72.98526855825412,75.53689192380027,74.53689192380024,95.25824231255075,103.48186668216859
