Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0042,0.0870360458716002,11.143940331880003,35.84236145019531,134.51190567016602
KKThPINN,0.0071,0.08571840257231784,12.584780683973804,1.6110283468151465e-05,6.883025527000427
