region_id,iT,iC,T_low,T_high,C_low,C_high,Tss,Caoss,Cass,Cbss,Ccss,fss,aCa,aCb,aCc,aT,aCao,b
0,0,0,280.0,300.0,0.8,0.9333333333333333,290.0,0.8666666666666667,0.8468895902988512,1.9604458472637023,0.0593312291044461,-3.3473302797105975e-13,-1.0236251116045176,-0.02041154170663846,0.003889768050450614,-0.0025489500258823873,1.0,-0.7792112296809216
1,0,1,280.0,300.0,0.9333333333333333,1.0666666666666667,290.0,1.0,0.977312533968704,1.954625067937408,0.0680623980938875,-1.5595164049031496e-15,-1.0234850287651946,-0.023485028765194555,0.003889768050450614,-0.0029240528807792958,1.0,-0.8938797613716762
2,0,2,280.0,300.0,1.0666666666666667,1.2,290.0,1.1333333333333333,1.1077686351800344,1.9488706036940688,0.0766940944588969,3.313393938560172e-13,-1.0233469513126707,-0.02654154702957577,0.003889768050450614,-0.0032948822568953247,1.0,-1.007241895282148
3,1,0,300.0,320.0,0.8,0.9333333333333333,310.0,0.8666666666666667,0.7309317934979594,1.728530253661919,0.4072046195071214,-3.4262696846365515e-13,-1.2041318505405634,-0.172639685431684,0.033083088480006524,-0.015458366364947752,1.0,-5.0905064923851455
4,1,1,300.0,320.0,0.9333333333333333,1.0666666666666667,310.0,1.0,0.84825829598864,1.69651659197728,0.4552251120340798,-1.0404871408908889e-14,-1.1966405250145042,-0.19664052501450419,0.033083088480006524,-0.017281327920259822,1.0,-5.690815568622774
5,1,2,300.0,320.0,1.0666666666666667,1.2,310.0,1.1333333333333333,0.9665235853491194,1.6663805040322388,0.5004292439516417,3.2161773244610004e-13,-1.189716521892524,-0.2200763781091135,0.033083088480006524,-0.018997374347328608,1.0,-6.255917033550922
6,2,0,320.0,340.0,0.8,0.9333333333333333,330.0,0.8666666666666667,0.5362947302636596,1.3392561271933192,0.991115809210021,-3.650690860723671e-13,-2.0171894701830313,-0.8146512701525983,0.21706990660047296,-0.035216565724666485,1.0,-12.712493394217626
7,2,1,320.0,340.0,0.9333333333333333,1.0666666666666667,330.0,1.0,0.6399476430025849,1.2798952860051698,1.0801570709922454,-3.499978085130806e-14,-1.9290165500448226,-0.9290165500448226,0.21706990660047296,-0.03838040129122891,1.0,-13.854576329128694
8,2,2,320.0,340.0,1.0666666666666667,1.2,330.0,1.1333333333333333,0.7469500744150102,1.2272334821640205,1.1591497767539696,2.954858580039854e-13,-1.8541398073942679,-1.0397366140450555,0.21706990660047296,-0.04118718914424917,1.0,-14.867772002990167
9,3,0,340.0,360.0,0.8,0.9333333333333333,350.0,0.8666666666666667,0.4253089007875568,1.1172844682411136,1.3240732976383294,-4.276579090856103e-13,-5.614002586311842,-3.512760490270678,1.1487419956649276,-0.05393644843221422,1.0,-22.802509687705445
10,3,1,340.0,360.0,0.9333333333333333,1.0666666666666667,350.0,1.0,0.5233512181912392,1.0467024363824786,1.4299463454262815,-1.0191847366058937e-13,-5.049456897553651,-4.049456897553651,1.1487419956649276,-0.05824921283321949,1.0,-24.62580089232206
11,3,2,340.0,360.0,1.0666666666666667,1.2,350.0,1.1333333333333333,0.6265416443191975,0.986416621972395,1.5203750670414078,2.2382096176443156e-13,-4.596425549868616,-4.568678847241315,1.1487419956649276,-0.061932848844069466,1.0,-26.183117850796826
12,4,0,360.0,380.0,0.8,0.9333333333333333,370.0,0.8666666666666667,0.380301792289976,1.027270251245952,1.4590946231310715,-6.483702463810914e-13,-21.758084927101766,-15.36954251855241,5.077101861982213,-0.10354414554962199,1.0,-54.10000765792881
13,4,1,360.0,380.0,0.9333333333333333,1.0666666666666667,370.0,1.0,0.4762765568693601,0.9525531137387204,1.5711703293919197,-3.348432642269472e-13,-18.848275598224742,-17.84827559822474,5.077101861982213,-0.11149755930201233,1.0,-58.255527437700366
14,4,2,360.0,380.0,1.0666666666666667,1.2,370.0,1.1333333333333333,0.578296132165683,0.8899255976653649,1.6651116035019522,-2.6645352591003757e-14,-16.578486388932888,-20.246587911056437,5.077101861982213,-0.11816406934554424,1.0,-61.73866250528261
15,5,0,380.0,400.0,0.8,0.9333333333333333,390.0,0.8666666666666667,0.3558405124742705,0.9783476916145404,1.532478462578189,-1.3926637620897964e-12,-85.41184536037375,-61.40384358113991,19.267042819033424,-0.26984705934323183,1.0,-165.31466176772898
16,5,1,380.0,400.0,0.9333333333333333,1.0666666666666667,390.0,1.0,0.450715116238045,0.9014302324760836,1.6478546512858712,-1.0835776720341528e-12,-72.66072280693783,-71.66072280693834,19.267042819033424,-0.2901631198956345,1.0,-177.76075877856002
17,5,2,380.0,400.0,1.0666666666666667,1.2,390.0,1.1333333333333333,0.5521823998796757,0.8376981330933515,1.743452800359973,-8.881784197001252e-13,-62.88594692333595,-81.5862644095108,19.267042819033424,-0.3069965567342252,1.0,-188.07331850825557
18,6,0,400.0,420.0,0.8,0.9333333333333333,410.0,0.8666666666666667,0.3377420313808024,0.9421507294275964,1.5867739058586012,-3.907985046680551e-12,-304.1699586157804,-217.36062920364446,64.19585844280634,-0.7629214453952757,1.0,-517.584267965118
19,6,1,400.0,420.0,0.9333333333333333,1.0666666666666667,410.0,1.0,0.4318067212403328,0.8636134424806827,1.704579836278984,-3.893774191965349e-12,-255.73239239314822,-254.7323923931432,64.19585844280634,-0.8195625776830084,1.0,-556.0109751560159
20,6,2,400.0,420.0,1.0666666666666667,1.2,410.0,1.1333333333333333,0.5329034144696957,0.7991401622734012,1.801289756589903,-3.751665644813329e-12,-219.11789714850818,-290.9020911093276,64.19585844280634,-0.8660607409785168,1.0,-587.5564480959717
21,7,0,420.0,440.0,0.8,0.9333333333333333,430.0,0.8666666666666667,0.3225519961529098,0.9117706589718964,1.632344011542194,-1.2448708730516955e-11,-970.4931242227738,-685.9442983769351,191.2389947196993,-2.0625343051506277,1.0,-1512.3136361639233
22,7,1,420.0,440.0,0.9333333333333333,1.0666666666666667,430.0,1.0,0.4159363708291659,0.831872741658364,1.75219088751247,-1.1709744285326451e-11,-808.0255718318813,-807.0255718318501,191.2389947196993,-2.21396579955735,1.0,-1623.3478688378307
23,7,2,420.0,440.0,1.0666666666666667,1.2,430.0,1.1333333333333333,0.5167473369578746,0.7668280072497241,1.8497579891254008,-1.3869794202037156e-11,-686.7557242532075,-924.2292690440619,191.2389947196993,-2.33724587575945,1.0,-1713.7406151994905
24,8,0,440.0,460.0,0.8,0.9333333333333333,450.0,0.8666666666666667,0.3092579606519307,0.8851825879697932,1.6722261180452764,-2.7284841053187847e-11,-2798.437620400951,-1954.6924336150862,517.0188621624775,-5.165103770730383,1.0,-4054.5564039010483
25,8,1,440.0,460.0,0.9333333333333333,1.0666666666666667,450.0,1.0,0.4020443393729852,0.8040886787460791,1.793866981880936,-2.944489096989855e-11,-2309.354901727875,-2308.3549017275627,517.0188621624775,-5.540823105390075,1.0,-4349.492440432685
26,8,2,440.0,460.0,1.0666666666666667,1.2,450.0,1.1333333333333333,0.5026245753210326,0.7385824839760295,1.892126274035938,-3.1036506698001176e-11,-1948.5682847433377,-2650.7416660035547,517.0188621624775,-5.84432239591208,1.0,-4587.736442216101
