Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0042,0.1076691663804375,11.00135063380003,5.932448387145996,46.67770576477051
KKThPINN,0.005,0.1309557406897393,11.658339770976454,0.0,102.6229248046875
