batch_idx,batch_size,batch_MSE_total,batch_RMSE_total,batch_MSE_inner,batch_RMSE_inner
1,4,0.011222638787311173,0.1059369566643821,0.011222638787311173,0.1059369566643821
-1,4,0.011222638787311173,0.09645403171694814,0.011222638787311173,0.09645403171694814
