NN_Experiment_Error,KKThPINN_Experiment_Error
0.009667189382211441,0.01990351445900383
0.004830707360363549,0.019668101796202847
0.004284472867883403,0.019359143538596867
0.004671088964799169,0.020957620826147307
0.004988985328816066,0.019015457907130412
0.005687926013097241,0.01938855770846646
0.006237365282742658,0.01939879600192105
0.00551724548775849,0.019110250946503187
0.016148956566499745,0.019713519232909794
0.006331988348010866,0.020346017407324852
0.006944846495352031,0.020263252304226032
0.012348139436980977,0.019728210525406006
0.005959987468705746,0.019115746696938357
0.016222409451190797,0.0191435163443467
0.003562903187178387,0.02036299576822545
0.009773960132712886,0.020094788400759542
0.012042763980806089,0.01980837755503358
0.005430110868130444,0.02004446889362492
0.0084586914563698,0.02011650203129004
0.011375287927878413,0.02037370246462239
0.0072951226914151745,0.019655856955799425
0.0088165243982476,0.01950889915991373
0.004389228592496145,0.01936115749466497
0.009736899693749655,0.01984840352391082
0.017081040111593816,0.019533586641698672
0.005864307672212369,0.0192690925293314
0.010519172035430732,0.01941683704584053
0.00443319551411073,0.02018782381075684
0.006837831647479776,0.0197157368456503
0.01660805638312595,0.01940697981405408
0.009064231643018596,0.02075971307541725
0.01635724695222472,0.019790932591543964
0.0030499489180429175,0.019820386747900893
0.0056177309792576225,0.01967440964321707
0.016787249843385307,0.019606851684283798
0.009314697449178809,0.019488418589187925
0.0050825879881908525,0.019987967241720778
0.005750208650642625,0.019478454003163777
0.005682416016795729,0.019188015408626226
0.004503210827265415,0.019359302330718964
0.008438439356320607,0.01910291713793735
0.00665461114922241,0.019259951326020364
0.01616516889255446,0.021122946190858628
0.004812410457832347,0.019831283251201613
0.006641866984665862,0.019955149659482176
0.005370897173840253,0.018908348747624707
0.006005447742059532,0.020205821264579923
0.002900466792600772,0.01960969163583922
0.01652980735067859,0.019725515263592203
0.004006780911031667,0.02165993261842605
