NN_Experiment_RMSE,NN_Experiment_VIOL,KKThPINN_Experiment_RMSE,KKThPINN_Experiment_VIOL
0.08364657211517827,28643.87752184255,0.08088291392805137,8.007838836476821e-12
0.11302751778077193,51436.75086886928,0.07882991243700066,1.5063617020416587e-12
0.09329971947971953,40635.1051596079,0.07713581597784203,1.488065226595836e-12
0.0943507462784056,27812.05844025173,0.07540795311124818,3.6907366052219e-12
0.07989782801363463,4142.713402514156,0.07855619184054212,5.103129030459286e-12
0.08754595606026516,14327.252482163298,0.09334609030319171,6.940048535852839e-12
0.07792905541143778,3865.178417060328,0.07178408019763677,7.284672864926733e-12
0.08088910294546701,23306.035303325432,0.0798364029793586,4.371480955001062e-12
0.08073143230919914,22254.405876040386,0.09329528350183577,4.381417451071457e-12
0.09513775643655585,34354.85210314309,0.07645568649048852,4.417455290450789e-12
0.09430325047565398,44615.09369439175,0.08397736671069293,5.462841290437837e-12
0.07737053088669064,5651.012170314588,0.07933469896145764,2.5844215656434246e-12
0.09079580695016062,29873.78946763975,0.07558386077457957,5.155897930819719e-12
0.07818264378732893,8816.131052118379,0.0885326779766676,1.0195233546284044e-11
0.11061801791986363,58185.37034919123,0.07888309859155965,4.784272977786941e-12
0.07923082966856625,3095.094829372355,0.07956421732782004,4.739508785434054e-12
0.10639673429978354,50641.5668975943,0.07938740585591021,5.153033555416187e-12
0.08318475322130582,18986.02862503122,0.07521015073704801,1.1454281967360203e-12
0.0883172240997707,32085.540335898644,0.07502789067756069,4.417666232825468e-12
0.09314201233806442,34631.30082483079,0.10277573840805654,3.667310899402309e-12
0.11683049743695788,59693.598395473055,0.07966819506074081,4.394729025136712e-12
0.09709744764343597,35287.29236733607,0.09098895981613886,4.05012690052331e-12
0.0780015989817866,2853.55648826911,0.07799184822623183,2.9596214368154962e-12
0.07663978731011539,2433.1874988481004,0.08044317396709821,4.376954354512463e-12
0.08080958472743494,7588.101329663585,0.08249516301502315,6.942924013486618e-12
0.08046189805264443,5464.3813223915,0.082528358092854,8.041389776280993e-12
0.07935229927529074,9573.258452115344,0.07801336249170088,4.366662587074188e-12
0.08814215071611277,33642.40095666502,0.08015611889436841,5.0976112220268984e-12
0.10700845364425175,32741.24699603803,0.08169256106315442,7.372102928115964e-13
0.08573593641012096,29299.028021826507,0.08436882640546871,7.277733971022826e-13
0.07968821024893864,7009.806597850645,0.07702035817774924,4.411071508059195e-12
0.09794716607351052,33711.567208556415,0.08398954606064156,3.668743087104076e-12
0.08567459452725337,13097.22267545013,0.07853964322538093,4.375710904724883e-12
0.08472846755789941,31932.915715647465,0.08095535490640024,7.29027949120109e-13
0.07614184106282489,3979.4066028141992,0.08489637013311807,7.292277892645416e-13
0.08042999618105062,2284.7712631875315,0.0802137982653197,3.637978807091713e-12
0.0849572857428729,19195.409973139194,0.07663757975375238,4.00608435313643e-12
0.07750754430356478,10768.33115145778,0.08608789235645604,9.853107219015555e-12
0.10953881955723074,58305.07935671996,0.08389044023494709,7.791323142214424e-13
0.07764653639915105,2594.592643971429,0.0753729566763081,4.061695424439904e-12
0.08210874691390996,22705.85355555459,0.08231025876672662,4.3655856707403015e-12
0.08211902802194733,22000.728028719393,0.06948028836841202,3.697686601356054e-12
0.07450334578129143,3006.1494708057808,0.07801023883441308,4.418876375922309e-12
0.0769735998063547,12279.29851446386,0.0793202898656631,7.318590178329032e-13
0.11038007422258442,53382.81572649209,0.07702574482653511,4.177991286269389e-13
0.08738772103175674,31286.009862906085,0.07765895541928894,2.1842194719567943e-12
0.0808536117215486,11090.9844831435,0.12185671223219334,1.4609868870252285e-12
0.09291818967116254,37519.81358347918,0.078707844010225,2.9189206607327377e-12
0.0764750760048406,9381.599338641014,0.08821600196039839,3.668576553650382e-12
0.07423725634567392,10189.230455207307,0.07903495373143735,4.424072219677555e-12
