NN_Experiment_Error,KKThPINN_Experiment_Error
0.0442032228560498,0.056166377317827615
0.05856699455339243,0.01867563612583046
0.09392094715162219,0.08395790391297112
0.06737527370372558,0.03828739756814285
0.09694163227686321,0.03634638761255917
0.04102219557648876,0.08129132845878818
0.07595472532870581,0.05947505821213833
0.035437705241781914,0.035823773095117244
0.03205975507725973,0.06957942425543592
0.05017994935026575,0.03901534128904985
0.04701202126659112,0.06035745372740047
0.049118170929065216,0.03573026163610638
0.05285049844425351,0.06438105553056926
0.08861748933368963,0.04986345375916102
0.017237186966432116,0.06217292919505238
0.09071507904829053,0.028769727103842915
0.042259924549518386,0.06699147156105838
0.0826775045987992,0.06448251915409649
0.0721207878588368,0.04759992906572691
0.037734777487114006,0.04106696954137915
0.06680587386356962,0.0640626321269325
0.04838048492722488,0.02695756759686971
0.02201109838987723,0.07592283543182106
0.07494750106402118,0.04803014525267446
0.07100359059608964,0.03968507546096672
0.04901434643492449,0.04697087741396459
0.054242850457485246,0.06432511136784531
0.054334403052992794,0.028490778867611925
0.07080956822535338,0.03617719101314314
0.05552030156210917,0.05784945285763755
0.07668313588086384,0.06593853394369707
0.020463126486456172,0.03594444104600026
0.014534562225079378,0.06162789595425387
0.05806401459806096,0.03487355244458741
0.04870407209139189,0.06272626874589159
0.07387372421865603,0.0324956581178271
0.0814084846270621,0.04616162434772227
0.044596097002773956,0.0634504726833929
0.04915005015433663,0.048918205984007215
0.0547215289360482,0.062073029248955594
0.03144300660407749,0.06648167594786797
0.07590144517167888,0.050436137752391405
0.029436053985122727,0.025675226275132756
0.016958153836437482,0.05471064029773912
0.10700688947518565,0.04571117255957307
0.015544275497839198,0.0342531364886522
0.05793680830223535,0.0375617365776746
0.08570532392340323,0.0256909031039835
0.07818109080806453,0.048573349989868286
0.05690638858781529,0.033411631323084695
