Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,2e-05,8.500786171000072,9e-05,14.050834154999393
2,4e-05,8.40763780999987,2e-05,13.843303650000962
3,9e-05,8.395331812998847,0.00011,13.710528307999994
4,7e-05,8.39704790200085,3e-05,13.822110365999833
5,0.00017,8.373902960000123,1e-05,14.012173072998849
6,8e-05,8.835656362000009,0.00016,13.848208957999304
7,2e-05,8.396892651000599,5e-05,13.771598257999358
8,0.00013,8.37644396700125,3e-05,13.924047232998419
9,3e-05,8.567952509998577,2e-05,14.139735804999873
10,5e-05,8.341363202000139,0.00013,13.83924075899995
11,0.00018,8.412988908999978,2e-05,13.917532933000984
12,6e-05,8.428361514999779,0.00021,14.230851713999073
13,0.00012,8.409720560001006,1e-05,14.012551255998915
14,0.0001,8.46608739399926,2e-05,13.865260214000955
15,7e-05,8.51629386499917,3e-05,14.02955499500058
16,6e-05,8.49608461599928,1e-05,13.920169363000241
17,6e-05,8.366805576999468,7e-05,13.836337349999667
18,0.00013,8.409150569999838,4e-05,13.922189036999043
19,0.00012,8.334781882000243,2e-05,14.44130818099984
20,0.00013,8.485912561000077,2e-05,13.897694321998642
21,3e-05,8.394193997000912,0.0001,13.843101214000853
22,5e-05,8.503103045000898,2e-05,13.996147324000049
23,0.00025,8.42072661400016,4e-05,14.11538225500044
24,0.00018,8.67900666100104,1e-05,13.998049380999873
25,3e-05,8.386681961999784,5e-05,13.78118713600088
26,2e-05,8.478153498999745,0.00015,13.772987319000094
27,0.00024,8.394040298999244,0.00015,14.213497028000347
28,0.00021,8.376093614000638,2e-05,14.00506775499889
29,0.00013,8.472305086001143,2e-05,13.976730447000591
30,1e-05,8.558400963000167,0.00013,13.989199997000469
31,4e-05,8.465770540000449,7e-05,13.832359272999383
32,1e-05,8.505394498999522,5e-05,13.905395333000342
33,0.00019,8.468864153999675,5e-05,13.864918201999899
34,2e-05,8.524651219000589,2e-05,14.00239348499963
35,0.0001,8.396817731001647,5e-05,13.848972306999713
36,4e-05,8.780923722000807,0.00012,13.931112358000973
37,0.00012,8.497697128001164,5e-05,13.856982242999948
38,0.0001,8.374151148000237,1e-05,13.783858025999507
39,0.00022,8.82521023299887,8e-05,13.921401091000007
40,0.00015,8.380085161999887,1e-05,14.207273322999754
41,2e-05,8.452737459998389,2e-05,14.027898639000341
42,4e-05,8.525443796999753,2e-05,13.908198842000274
43,4e-05,8.461787402000482,2e-05,13.885273789999701
44,0.00026,8.480801760999384,4e-05,13.911979722999604
45,0.00014,8.359736675000022,2e-05,13.822095101999366
46,3e-05,8.504960161000781,3e-05,14.304163080998478
47,5e-05,8.321986336000919,3e-05,13.940321263000442
48,4e-05,8.419796607000535,0.00016,13.855439440998452
49,0.00022,8.36267424899961,2e-05,13.953468237999914
50,0.00026,8.369013445000746,4e-05,14.053847127001063
