region_id,C_low,C_high,n_points,mean_abs_linearization_error,rmse_linearization_error,max_abs_linearization_error,mean_abs_nonlinear_residual,mean_abs_linearized_residual
0,0.5,0.5333333333333333,6,0.0005115272145472848,0.0006350265542408617,0.0012319560598942417,4.070817756958907e-16,0.0005115272145469887
1,0.5333333333333333,0.5666666666666667,5,0.00038531765717072527,0.00048584861269962805,0.0007875373384047847,3.552713678800501e-16,0.00038531765717036997
2,0.5666666666666667,0.6,4,0.000255466253378072,0.0003579881259212427,0.0005084292785825228,5.551115123125783e-16,0.0002554662533777389
3,0.6,0.6333333333333333,5,0.00041721945327674495,0.0005816049007464344,0.0011031907439947482,2.6645352591003756e-16,0.0004172194532764785
4,0.6333333333333333,0.6666666666666666,5,0.0003444762148674976,0.0004349763490102711,0.0007087425529499723,3.108624468950438e-16,0.0003444762148673199
5,0.6666666666666666,0.7,6,0.00042235590554259964,0.0005244844513487594,0.001017579628879571,4.070817756958907e-16,0.00042235590554263666
6,0.7,0.7333333333333334,5,0.0002902841418295665,0.0003354941624956821,0.00043254883643031525,2.6645352591003756e-16,0.00029028414182938886
7,0.7333333333333334,0.7666666666666666,5,0.0003020518452905548,0.00038077830290698586,0.0006167350743110211,5.773159728050814e-16,0.00030205184529077684
8,0.7666666666666666,0.8,4,0.00019914862998434758,0.0002790707861692147,0.00039680596396199537,7.771561172376096e-16,0.00019914862998357042
9,0.8,0.8333333333333333,5,0.00032382989532230325,0.00045155079823349807,0.0008568649552089386,4.440892098500626e-16,0.0003238298953223477
10,0.8333333333333333,0.8666666666666667,5,0.0002661542364582846,0.0003361247287998571,0.0005479411248819968,4.440892098500626e-16,0.0002661542364583734
11,0.8666666666666667,0.9,5,0.00023351614955377276,0.00027002859313844505,0.00034751173907169794,3.108624468950438e-16,0.00023351614955355071
12,0.9,0.9333333333333332,5,0.0002228961578080788,0.00025760477758526623,0.0003323520814728434,4.884981308350689e-16,0.00022289615780794557
13,0.9333333333333332,0.9666666666666668,5,0.00023151062422741703,0.00029183132197127906,0.00047254756529421446,5.773159728050814e-16,0.00023151062422701734
14,0.9666666666666668,1.0,4,0.0001525142109140105,0.000213721423967527,0.0003039877254809621,1.6653345369377348e-16,0.00015251421091417704
15,1.0,1.0333333333333332,5,0.00024793754662584734,0.00034575043630688654,0.0006561649580852785,6.661338147750939e-16,0.00024793754662589174
16,1.0333333333333332,1.0666666666666669,5,0.00020377123817343453,0.00025734825368948523,0.0004195593806555504,3.9968028886505636e-16,0.00020377123817356775
17,1.0666666666666669,1.1,5,0.00017886916294002943,0.00020683792457187804,0.0002662048013809086,6.217248937900876e-16,0.00017886916293985178
18,1.1,1.1333333333333333,5,0.0001708942438424942,0.00019750526822601564,0.000254816725354292,3.552713678800501e-16,0.0001708942438424942
19,1.1333333333333333,1.1666666666666663,6,0.00020416549093381278,0.0002463375903292673,0.00036279767399969264,5.181040781584064e-16,0.00020416549093373875
20,1.1666666666666663,1.2,4,0.00011727313937920836,0.00016433728456309175,0.0002337222535585817,4.440892098500626e-16,0.00011727313937909733
21,1.2,1.2333333333333334,5,0.00019098167993040547,0.0002663140074292163,0.0005053800017302042,4.884981308350689e-16,0.00019098167993071634
22,1.2333333333333334,1.2666666666666666,5,0.00015729347636783946,0.0001986441327432122,0.00032381855467504203,1.0658141036401502e-15,0.00015729347636730655
23,1.2666666666666666,1.3,5,0.0001383936758102158,0.0001600316434716753,0.0002059287636248146,6.661338147750939e-16,0.00013839367581052665
24,1.3,1.3333333333333337,6,0.0001835370620526756,0.00022714930262469947,0.0004384419669992718,4.070817756958907e-16,0.0001835370620530827
25,1.3333333333333337,1.3666666666666667,5,0.00013822915767716694,0.00017425407036994283,0.000282215344504789,5.773159728050814e-16,0.00013822915767721134
26,1.3666666666666667,1.4,4,9.143828407594837e-05,0.00012813419904245446,0.00018218068239204792,4.440892098500626e-16,9.14382840756153e-05
27,1.4,1.4333333333333331,5,0.00014928351903152823,0.00020814942295877283,0.000394950626778778,3.108624468950438e-16,0.000149283519031395
28,1.4333333333333331,1.4666666666666668,5,0.00012330921312628113,0.0001557174117414507,0.00025379435566847113,4.440892098500626e-16,0.0001233092131261923
29,1.4666666666666668,1.5,6,0.00015058612150231689,0.00018634945998035148,0.0003594356094301001,5.181040781584064e-16,0.0001505861215018728
