region_id,C_low,C_high,n_points,mean_abs_linearization_error,rmse_linearization_error,max_abs_linearization_error,mean_abs_nonlinear_residual,mean_abs_linearized_residual
0,0.5,0.5909090909090909,14,0.003239690421449664,0.004292307618099962,0.008980459629200993,4.123685520036296e-16,0.003239690421449442
1,0.5909090909090909,0.6818181818181819,14,0.002611462090548432,0.0033872994706236523,0.006890695492071018,3.6478756523398e-16,0.0026114620905482895
2,0.6818181818181819,0.7727272727272727,14,0.002630530999267042,0.0034991447476835458,0.00679885683667894,4.440892098500626e-16,0.0026305309992669147
3,0.7727272727272727,0.8636363636363636,13,0.002017281361325295,0.002681300651362659,0.005504797057856815,4.953302725250699e-16,0.0020172813613250043
4,0.8636363636363636,0.9545454545454546,13,0.001769679778705106,0.0023366026542057552,0.004429478698675771,4.099285014000578e-16,0.001769679778704901
5,0.9545454545454546,1.0454545454545454,13,0.0015640296025519656,0.0020621637186922117,0.003696054607392328,4.953302725250699e-16,0.0015640296025518459
6,1.0454545454545454,1.1363636363636362,13,0.0013946514165027292,0.0018462306269286463,0.003629711619652344,4.611695640750651e-16,0.0013946514165027804
7,1.1363636363636362,1.2272727272727273,14,0.001443616103825281,0.0019211368767290127,0.003884678398546719,5.075305255429287e-16,0.001443616103825408
8,1.2272727272727273,1.3181818181818183,14,0.0012874954661928448,0.00171413865153858,0.0034749101719940174,7.454354593911765e-16,0.0012874954661928925
9,1.3181818181818183,1.4090909090909092,14,0.0010171853320891588,0.0013145793837915807,0.0025871641220650728,4.123685520036296e-16,0.0010171853320890955
10,1.4090909090909092,1.5,14,0.00101301715157294,0.0013359303300236349,0.002726908429806385,4.758098676964956e-16,0.0010130171515726862
