region_id,C_low,C_high,Caoss,Cass,Cbss,Ccss,fss,aCao,aCa,aCb,aCc
29,1.0272727272727273,1.0454545454545454,1.0363636363636364,0.551028459371473,1.029329646014946,1.456005530977581,-3.643751966819764e-13,1.0,-4.9161495919979785,-4.192845090396893,1.1487419956649154
30,1.0454545454545454,1.0636363636363635,1.0545454545454545,0.565003471311783,1.0209160335335663,1.4686259496996503,4.54081217071689e-13,1.0,-4.852390999515409,-4.264041735230347,1.1487419956649154
31,1.0636363636363635,1.0818181818181818,1.0727272727272728,0.5790659797020078,1.0126774139500154,1.480983879074977,2.722266856380884e-13,1.0,-4.790465589000201,-4.334903967611326,1.1487419956649154
32,1.0818181818181818,1.1,1.0909090909090908,0.5932135052958193,1.0046088287736388,1.4930867568395418,9.037215420448774e-14,1.0,-4.730304564226663,-4.405430219177382,1.1487419956649154
33,1.1,1.1181818181818182,1.1090909090909091,0.6074436426640756,0.9967054671461512,1.5049417992807732,-9.059419880941277e-14,1.0,-4.671842053544594,-4.475619299407755,1.1487419956649154
34,1.1181818181818182,1.1363636363636362,1.1272727272727272,0.6217540588357083,0.9889626631254164,1.5165560053118754,-2.731148640577885e-13,1.0,-4.615014986352963,-4.545470368747035,1.1487419956649154
35,1.1363636363636362,1.1545454545454545,1.1454545454545455,0.6361424918405663,0.9813758927711326,1.5279361608433013,-4.5430326167661406e-13,1.0,-4.5597629734152445,-4.61498291317467,1.1487419956649154
36,1.1545454545454545,1.1727272727272728,1.1636363636363636,0.6506067491712887,0.9739407710705772,1.5390888433941343,3.6348701826227625e-13,1.0,-4.506028191125255,-4.684156720174103,1.1487419956649154
37,1.1727272727272728,1.190909090909091,1.1818181818181819,0.6651447061856647,0.9666530487353292,1.550020426897006,1.8252066524837574e-13,1.0,-4.453755269768538,-4.752991856080877,1.1487419956649154
38,1.190909090909091,1.209090909090909,1.2,0.6797543044524021,0.9595086089048046,1.5607370866427932,0.0,1.0,-4.40289118585178,-4.82148864470559,1.1487419956649154
39,1.209090909090909,1.2272727272727273,1.2181818181818183,0.6944335500694014,0.9525034637748028,1.5712448043377962,-1.8318679906315083e-13,1.0,-4.353385158440286,-4.8896476472578945,1.1487419956649154
40,1.2272727272727273,1.2454545454545454,1.2363636363636363,0.7091805119542642,0.9456337511805284,1.5815493732292072,-3.6215475063272606e-13,1.0,-4.3051885495223745,-4.957469643462774,1.1487419956649154
41,1.2454545454545454,1.2636363636363637,1.2545454545454544,0.7239933201212412,0.938895731152482,1.5916564032712768,4.54081217071689e-13,1.0,-4.258254768338763,-5.024955613835545,1.1487419956649154
42,1.2636363636363637,1.2818181818181817,1.2727272727272727,0.7388701639576808,0.9322857824613616,1.6015713263079576,2.7267077484793845e-13,1.0,-4.212539179600681,-5.092106723080706,1.1487419956649154
43,1.2818181818181817,1.2999999999999998,1.2909090909090908,0.7538092904955732,0.9258003991731468,1.61129940124028,9.015010959956271e-14,1.0,-4.16799901555723,-5.15892430450604,1.1487419956649154
44,1.2999999999999998,1.3181818181818181,1.309090909090909,0.7688090027012345,0.9194361872204696,1.620845719169296,-9.170442183403793e-14,1.0,-4.124593291770751,-5.2254098454735205,1.1487419956649154
45,1.3181818181818181,1.3363636363636364,1.3272727272727272,0.7838676577767414,0.9131898610074828,1.630215208488776,-2.737809978725636e-13,1.0,-4.082282726540425,-5.291564973779652,1.1487419956649154
46,1.3363636363636364,1.3545454545454545,1.3454545454545455,0.7989836654829569,0.907058240055914,1.6394126399161293,-4.5430326167661406e-13,1.0,-4.041029663852887,-5.357391444937005,1.1487419956649154
47,1.3545454545454545,1.3727272727272726,1.3636363636363635,0.8141554864867054,0.9010382457014108,1.648442631447884,3.630429290524262e-13,1.0,-4.000797999753768,-5.422891130300523,1.1487419956649154
48,1.3727272727272726,1.3909090909090909,1.3818181818181818,0.8293816307406223,0.8951268978452447,1.6573096532321332,1.8118839761882555e-13,1.0,-3.961553112012615,-5.4880660060125726,1.1487419956649154
49,1.3909090909090909,1.4090909090909092,1.4,0.8446606558860739,0.8893213117721478,1.666018032341778,-4.440892098500626e-16,1.0,-3.9232617929974847,-5.552918142666929,1.1487419956649154
50,1.4090909090909092,1.4272727272727272,1.4181818181818182,0.8599911656982051,0.8836186950324101,1.674571957451385,-1.816324868286756e-13,1.0,-3.885892185597114,-5.617449695719649,1.1487419956649154
51,1.4272727272727272,1.4454545454545453,1.4363636363636363,0.8753718085625037,0.8780163443970078,1.6829754834044883,-3.637090628672013e-13,1.0,-3.849413722105942,-5.681662896550503,1.1487419956649154
52,1.4454545454545453,1.4636363636363636,1.4545454545454546,0.8908012759885074,0.8725116428870151,1.6912325356694775,4.5363712786183896e-13,1.0,-3.813797065943159,-5.745560044152821,1.1487419956649154
53,1.4636363636363636,1.481818181818182,1.4727272727272727,0.9062783011660164,0.8671020568780334,1.6993469146829498,2.728928194528635e-13,1.0,-3.7790140560802525,-5.809143497430666,1.1487419956649154
54,1.481818181818182,1.5,1.490909090909091,0.9218016575518618,0.8617851332857237,1.7073223000714144,9.170442183403793e-14,1.0,-3.745037654092117,-5.872415668014183,1.1487419956649154
