region_id,C_low,C_high,n_points,mean_abs_linearization_error,rmse_linearization_error,max_abs_linearization_error,mean_abs_nonlinear_residual,mean_abs_linearized_residual
33,0.8666666666666667,0.8777777777777778,2,3.62183822215866e-07,5.122052732927943e-07,7.243676442096874e-07,2.220446049250313e-16,3.621838219938214e-07
34,0.8777777777777778,0.8888888888888888,1,5.048709793414476e-29,5.048709793414476e-29,5.048709793414476e-29,2.220446049250313e-16,2.2204460492498082e-16
35,0.8888888888888888,0.9,2,1.7263220773950554e-05,2.4413880948683327e-05,3.4526441547790086e-05,4.440892098500626e-16,1.726322077428362e-05
36,0.9,0.9111111111111112,2,1.694557611548798e-05,2.3964663564670184e-05,3.3891152230864936e-05,4.440892098500626e-16,1.6945576115932068e-05
37,0.9111111111111112,0.9222222222222224,1,3.3306690738749648e-16,3.3306690738749648e-16,3.3306690738749648e-16,0.0,3.3306690738749648e-16
38,0.9222222222222224,0.9333333333333332,2,3.3639049667124493e-07,4.757280025673914e-07,6.727809932314676e-07,7.771561172376096e-16,3.3639049689328953e-07
39,0.9333333333333332,0.9444444444444444,1,1.262177448353619e-29,1.262177448353619e-29,1.262177448353619e-29,8.881784197001252e-16,8.881784197001126e-16
40,0.9444444444444444,0.9555555555555556,2,2.6504688400889355e-05,3.748328980301059e-05,5.300937680177871e-05,2.220446049250313e-16,2.65046884011114e-05
41,0.9555555555555556,0.9666666666666668,2,8.029728058940718e-06,1.1355750323121752e-05,1.6059456117881437e-05,7.771561172376096e-16,8.029728058607652e-06
42,0.9666666666666668,0.977777777777778,1,1.1102230246249041e-16,1.1102230246249041e-16,1.1102230246249041e-16,6.661338147750939e-16,7.771561172375843e-16
43,0.977777777777778,0.9888888888888888,2,2.812040196839387e-06,3.976825384230064e-06,5.624080393567751e-06,0.0,2.812040196839387e-06
44,0.9888888888888888,1.0,1,4.4408920985001213e-16,4.4408920985001213e-16,4.4408920985001213e-16,0.0,4.4408920985001213e-16
45,1.0,1.011111111111111,2,3.6780056007737656e-05,5.2014854030984624e-05,7.356011201547531e-05,8.881784197001252e-16,3.678005600840379e-05
46,1.011111111111111,1.022222222222222,2,2.685471199108478e-06,3.7978297909845387e-06,5.370942397994911e-06,4.440892098500626e-16,2.6854711988864334e-06
47,1.022222222222222,1.0333333333333332,1,2.2204460492505655e-16,2.2204460492505655e-16,2.2204460492505655e-16,6.661338147750939e-16,4.4408920985003737e-16
48,1.0333333333333332,1.0444444444444445,2,7.258055035270182e-06,1.0264439867172415e-05,1.451611007031832e-05,4.440892098500626e-16,7.258055035492227e-06
49,1.0444444444444445,1.0555555555555556,2,2.3086098623918997e-05,3.2648673775915076e-05,4.6172197247393906e-05,4.440892098500626e-16,2.3086098624363087e-05
50,1.0555555555555556,1.0666666666666669,1,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,2.220446049250313e-16,8.881784197001252e-16
51,1.0666666666666669,1.077777777777778,2,2.7735614636939195e-07,3.922408236461221e-07,5.547122925167393e-07,3.3306690738754696e-16,2.7735614670245886e-07
52,1.077777777777778,1.088888888888889,1,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,6.661338147750939e-16,4.440892098500626e-16
53,1.088888888888889,1.1,2,1.3226933886063396e-05,1.870570929028312e-05,2.6453867772126792e-05,8.881784197001252e-16,1.322693388672953e-05
54,1.1,1.1111111111111112,2,1.2987336288781872e-05,1.8366867118538573e-05,2.59746725773417e-05,2.220446049250313e-16,1.2987336288559827e-05
55,1.1111111111111112,1.1222222222222222,1,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,8.881784197001252e-16
56,1.1222222222222222,1.1333333333333333,2,2.5801177167184995e-07,3.648837465932313e-07,5.160235431216553e-07,4.440892098500626e-16,2.5801177189389455e-07
57,1.1333333333333333,1.1444444444444444,2,3.7056944672690705e-06,5.240643373151833e-06,7.411388933872007e-06,6.661338147750939e-16,3.7056944672690705e-06
58,1.1444444444444444,1.1555555555555554,2,2.034712810633412e-05,2.877518452300649e-05,4.069425621222415e-05,5.551115123125783e-16,2.0347128106001054e-05
59,1.1555555555555554,1.1666666666666667,2,6.167592936332693e-06,8.722293577758196e-06,1.2335185872665386e-05,3.3306690738754696e-16,6.16759293666576e-06
60,1.1666666666666667,1.1777777777777778,1,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,4.440892098500626e-16,2.220446049250313e-16
61,1.1777777777777778,1.1888888888888889,2,2.162232627555454e-06,3.0578587067375267e-06,4.324465254888863e-06,4.440892098500626e-16,2.1622326273334092e-06
62,1.1888888888888889,1.2000000000000002,2,2.8554385091614275e-05,4.038199866178502e-05,5.710877018322855e-05,4.440892098500626e-16,2.8554385091614275e-05
63,1.2000000000000002,1.2111111111111112,1,2.2204460492498082e-16,2.2204460492498082e-16,2.2204460492498082e-16,0.0,2.2204460492498082e-16
64,1.2111111111111112,1.2222222222222223,2,2.0688431467225056e-06,2.9257860363605893e-06,4.1376862932229665e-06,8.881784197001252e-16,2.068843147610684e-06
65,1.2222222222222223,1.2333333333333334,1,2.220446049250818e-16,2.220446049250818e-16,2.220446049250818e-16,2.220446049250313e-16,4.440892098501131e-16
66,1.2333333333333334,1.2444444444444445,2,5.598825783005015e-06,7.917935355689856e-06,1.119765156601003e-05,9.992007221626409e-16,5.598825782227859e-06
67,1.2444444444444445,1.2555555555555555,2,1.7823390679831512e-05,2.5206080826734932e-05,3.564678135944098e-05,8.881784197001252e-16,1.78233906802756e-05
68,1.2555555555555555,1.2666666666666666,1,6.661338147750813e-16,6.661338147750813e-16,6.661338147750813e-16,1.5543122344752192e-15,8.881784197001379e-16
69,1.2666666666666666,1.2777777777777777,2,2.1443711637465323e-07,3.032598782532123e-07,4.2887423274930647e-07,4.440892098500626e-16,2.1443711681874244e-07
70,1.2777777777777777,1.288888888888889,1,0.0,0.0,0.0,6.661338147750939e-16,6.661338147750939e-16
71,1.288888888888889,1.3,2,1.024163461587485e-05,1.4483858574639978e-05,2.04832692317497e-05,8.881784197001252e-16,1.0241634616763029e-05
72,1.3,1.3111111111111111,2,1.0065798732468911e-05,1.4235189083418434e-05,2.0131597464715777e-05,7.771561172376096e-16,1.0065798733246067e-05
73,1.3111111111111111,1.3222222222222224,1,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,2.220446049250313e-16
74,1.3222222222222224,1.3333333333333337,3,1.624124195472966e-05,2.790034226329085e-05,4.832315008640193e-05,2.9605947323337506e-16,1.624124195472966e-05
75,1.3333333333333337,1.3444444444444446,1,1.262177448353619e-29,1.262177448353619e-29,1.262177448353619e-29,2.220446049250313e-16,2.2204460492501869e-16
76,1.3444444444444446,1.3555555555555556,2,1.5820625753643503e-05,2.2373743505874703e-05,3.164125150706496e-05,5.551115123125783e-16,1.582062575353248e-05
77,1.3555555555555556,1.3666666666666667,2,4.80059470284221e-06,6.789066136058882e-06,9.601189405462375e-06,7.771561172376096e-16,4.800594703397321e-06
78,1.3666666666666667,1.3777777777777778,1,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,1.3322676295501878e-15,4.440892098500626e-16
79,1.3777777777777778,1.3888888888888888,2,1.6858348032329105e-06,2.38413044265256e-06,3.371669606465821e-06,1.1102230246251565e-16,1.6858348033439328e-06
80,1.3888888888888888,1.4,1,2.2204460492498082e-16,2.2204460492498082e-16,2.2204460492498082e-16,2.220446049250313e-16,5.048709793414476e-29
81,1.4,1.411111111111111,2,2.2113547858620486e-05,3.12732792938476e-05,4.422709571724097e-05,1.1102230246251565e-16,2.211354785873151e-05
82,1.411111111111111,1.4222222222222225,2,1.6176100515533087e-06,2.2876460733807215e-06,3.235220102884573e-06,4.440892098500626e-16,1.6176100513312641e-06
83,1.4222222222222225,1.4333333333333331,1,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,4.440892098500626e-16,2.220446049250313e-16
84,1.4333333333333331,1.4444444444444446,2,4.385385828882169e-06,6.201872115286931e-06,8.770771657542293e-06,3.3306690738754696e-16,4.385385828549102e-06
85,1.4444444444444446,1.4555555555555555,2,1.3976632575496504e-05,1.9765943344415747e-05,2.7953265150770963e-05,4.440892098500626e-16,1.3976632575718548e-05
86,1.4555555555555555,1.4666666666666668,1,2.2204460492500606e-16,2.2204460492500606e-16,2.2204460492500606e-16,6.661338147750939e-16,4.440892098500879e-16
87,1.4666666666666668,1.477777777777778,2,1.6845765387569545e-07,2.3823509863955183e-07,3.369153075293463e-07,1.1102230246251565e-16,1.6845765376467315e-07
88,1.477777777777778,1.488888888888889,1,2.220446049250818e-16,2.220446049250818e-16,2.220446049250818e-16,4.440892098500626e-16,2.2204460492498082e-16
89,1.488888888888889,1.5,3,1.8585527151768705e-05,2.47042333269069e-05,3.963625069173691e-05,8.141635513917814e-16,1.8585527151398632e-05
