Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,2e-05,16.17987642204389,2e-05,29.189334226073697
2,0.00024,16.386890450958163,2e-05,28.941963782068342
3,0.00024,16.067667223047465,2e-05,28.989737523021176
4,0.00012,16.041889949934557,1e-05,29.11205683881417
5,0.00017,16.10283521004021,3e-05,29.00987481395714
6,9e-05,16.20832466916181,2e-05,28.982883488060907
7,4e-05,16.074787045828998,5e-05,29.019300672924146
8,0.00024,15.978067885851488,1e-05,29.135533398017287
9,1e-05,16.447776179062203,2e-05,29.125152106164023
10,0.00023,15.983453106833622,4e-05,29.110884011955932
11,0.00012,16.061934910947457,3e-05,29.517348770983517
12,2e-05,16.152727938024327,2e-05,28.843663814943284
13,5e-05,15.984326384961605,1e-05,29.246480935020372
14,9e-05,16.112714572809637,4e-05,29.145644313888624
15,0.00024,16.012234376976267,2e-05,29.071741894818842
16,0.00022,16.067708434071392,1e-05,29.242632053093985
17,0.00023,15.958931961795315,1e-05,29.056062981951982
18,4e-05,16.060294083086774,1e-05,29.24602981004864
19,0.00016,15.934138961834833,1e-05,29.25494019384496
20,9e-05,16.525923256995156,1e-05,29.058234110008925
21,0.00022,16.186335748061538,3e-05,29.274934142129496
22,5e-05,16.040823829825968,2e-05,29.15595153486356
23,5e-05,16.11592259304598,1e-05,29.198193725897
24,0.00013,16.267951105954126,2e-05,29.44373671314679
25,7e-05,16.065285960910842,2e-05,29.209420545957983
26,0.0001,16.022867478895932,2e-05,29.190900260116905
27,2e-05,16.381442855112255,1e-05,29.177518349839374
28,0.00014,15.96661642799154,3e-05,29.344511857023463
29,2e-05,16.02450626413338,1e-05,29.19362353696488
30,3e-05,16.14705122401938,3e-05,28.938271817052737
31,7e-05,16.10337049118243,1e-05,29.020598710980266
32,0.00025,15.978120523039252,3e-05,29.30532301706262
33,2e-05,16.17196943797171,2e-05,29.34578991890885
34,2e-05,15.927251367131248,3e-05,28.956914391135797
35,2e-05,16.09566477383487,3e-05,29.043326806044206
36,2e-05,16.18776442995295,5e-05,28.92272165394388
37,4e-05,16.16282415483147,4e-05,29.08406522194855
38,2e-05,16.113652867032215,3e-05,28.91549633187242
39,3e-05,16.015940716024488,2e-05,29.202168706106022
40,0.00022,16.18198919389397,1e-05,29.55930328811519
41,3e-05,16.005511889001355,2e-05,29.367596286116168
42,1e-05,16.524283456848934,1e-05,29.06753837503493
43,2e-05,16.003895461093634,1e-05,29.07775378995575
44,1e-05,16.139419320970774,3e-05,28.878690189914778
45,3e-05,16.035583679098636,2e-05,29.26087643695064
46,4e-05,15.990726619027555,3e-05,28.91913992888294
47,3e-05,16.021327384980395,1e-05,28.993617311120033
48,0.00025,15.926268657902256,3e-05,29.202533491887152
49,0.00025,16.19840770214796,2e-05,28.96543377893977
50,9e-05,16.1977356642019,4e-05,28.945118427975103
