NN_Experiment_Error,KKThPINN_Experiment_Error
0.01535660528712192,0.01858531352107038
0.015194530125992858,0.018233927919372273
0.015169401729023936,0.018654067383636518
0.016966644985423815,0.018027258860161148
0.015215347200833984,0.018915764627467854
0.02697347674055866,0.018236648130918496
0.008794977770891436,0.019092099834926216
0.008126239040150496,0.01831711929303282
0.013582608748411508,0.01965078389714961
0.015178048738353277,0.019359581294316752
0.014555936933445179,0.019674992052262898
0.011690338003625416,0.019002056073723895
0.01668184277254063,0.017995115365856202
0.008276158911481214,0.01899024786658594
0.011623269579156369,0.019625655577939802
0.006926557437655701,0.018228959867533402
0.014389611998325185,0.019046798822941868
0.012836294612461392,0.01893292110465259
0.015196856698205691,0.01991552830032364
0.012454816574642341,0.018112371221972807
0.006675056220138921,0.018698588597795072
0.0074677490333995445,0.018336348931104512
0.010269439323044189,0.018450899838670345
0.013390500426069405,0.019698365158752777
0.01327598900697416,0.019240674462117087
0.03175940544220234,0.019390947097415092
0.010857328320646533,0.021262265705847216
0.04571159676035014,0.01836780813495862
0.02134754386195625,0.01977566601861708
0.010123609131389736,0.019819388592458128
0.010200892970852131,0.017783875220296615
0.009605219667213467,0.019574243566284746
0.008628910089328186,0.02557710167872287
0.008643401661156295,0.018199833102346488
0.00883706578253849,0.01772497811948631
0.01056307952312155,0.019001167907830692
0.01230869560844025,0.01880718872010687
0.013893545224079014,0.018668404086909958
0.01671459852832677,0.018436006051340707
0.010082358984963563,0.018990832723526578
0.01388138786204795,0.018247640954012167
0.01524984932327864,0.018101516120053857
0.015210178430710588,0.01821973014827316
0.01275187110381523,0.0183587609747032
0.013881232712180305,0.021393598727448525
0.012353720110823592,0.018305560863658813
0.011476061749993239,0.017894792546534255
0.01881138580312314,0.017752762132469097
0.009023423676420849,0.01911096857251202
0.010407408009252607,0.021183012026871388
