epoch,tr_loss,train_raw_metric,tr_eq,tr_ineq,tr_task_loss,tr_consistency_loss,val_loss,val_raw_metric,val_eq,val_ineq,val_task_loss,val_consistency_loss,projection_active,mean_batch_loss,train_epoch_time_sec,train_step_time_sec,train_eval_time_sec,validation_epoch_time_sec,train_batches,validation_batches,train_time_per_batch_sec,train_step_time_per_batch_sec,validation_time_per_batch_sec
11,0.23723387627531822,0.23723387627531822,1.3373314806100365,0.0,0.23723387627531822,0.0,0.23922863523127058,0.23922863523127058,1.330665191233428,0.0,0.23922863523127058,0.0,0,0.26941363278263564,0.0005873888731002808,0.0003027990460395813,7.622409611940384e-05,0.0002642981708049774,2,1,0.0002936944365501404,0.00015139952301979065,0.0002642981708049774
12,0.19894650493851482,0.19894650493851482,1.1583108663292776,0.0,0.19894650493851482,0.0,0.20104193553113253,0.20104193553113253,1.1563211288037223,0.0,0.20104193553113253,0.0,0,0.22717328759996103,0.0005786092951893806,0.0002918960526585579,7.606577128171921e-05,0.0002684183418750763,2,1,0.0002893046475946903,0.00014594802632927895,0.0002684183418750763
13,0.16534988971044517,0.16534988971044517,1.014602125915253,0.0,0.16534988971044517,0.0,0.167622117740956,0.167622117740956,1.0289311531517777,0.0,0.167622117740956,0.0,0,0.1900779984061532,0.0005811229348182678,0.00029800180345773697,7.384456694126129e-05,0.0002548806369304657,2,1,0.0002905614674091339,0.00014900090172886848,0.0002548806369304657
14,0.13643740555936767,0.13643740555936767,0.9334433664830044,0.0,0.13643740555936767,0.0,0.13890854467373054,0.13890854467373054,0.9739630166640615,0.0,0.13890854467373054,0.0,0,0.15801286600867587,0.0005774134770035744,0.00029158778488636017,7.519125938415527e-05,0.0002658432349562645,2,1,0.0002887067385017872,0.00014579389244318008,0.0002658432349562645
15,0.11239285800170476,0.11239285800170476,0.9177088946271612,0.0,0.11239285800170476,0.0,0.11509201210598094,0.11509201210598094,0.9859256384960752,0.0,0.11509201210598094,0.0,0,0.12997690411734628,0.0005704890936613083,0.0002865539863705635,7.323548197746277e-05,0.00025307200849056244,2,1,0.00028524454683065414,0.00014327699318528175,0.00025307200849056244
16,0.09313774203398559,0.09313774203398559,0.9520510421458384,0.0,0.09313774203398559,0.0,0.09608597134741073,0.09608597134741073,1.0407337000665629,0.0,0.09608597134741073,0.0,0,0.10798590895812671,0.000590447336435318,0.00029328931123018265,7.839128375053406e-05,0.000264226458966732,2,1,0.000295223668217659,0.00014664465561509132,0.000264226458966732
17,0.07880725878411737,0.07880725878411737,1.021293866253121,0.0,0.07880725878411737,0.0,0.08202444799786518,0.08202444799786518,1.1160053560824628,0.0,0.08202444799786518,0.0,0,0.08945858601151396,0.0005706790834665298,0.00028367433696985245,7.312465459108353e-05,0.00025469716638326645,2,1,0.0002853395417332649,0.00014183716848492622,0.00025469716638326645
18,0.06928813939254944,0.06928813939254944,1.1417476518233969,0.0,0.06928813939254944,0.0,0.07275738844218757,0.07275738844218757,1.2309559393149607,0.0,0.07275738844218757,0.0,0,0.07593530990837499,0.0006205234676599503,0.0003016209229826927,8.014682680368423e-05,0.0002689165994524956,2,1,0.00031026173382997513,0.00015081046149134636,0.0002689165994524956
19,0.06324286940598682,0.06324286940598682,1.2691346697264874,0.0,0.06324286940598682,0.0,0.06694480632472018,0.06694480632472018,1.3488720455295493,0.0,0.06694480632472018,0.0,0,0.06765340004965922,0.000577297993004322,0.0002842666581273079,7.699988782405853e-05,0.00025556236505508423,2,1,0.000288648996502161,0.00014213332906365395,0.00025556236505508423
20,0.05975625413395844,0.05975625413395844,1.3763808966494697,0.0,0.05975625413395844,0.0,0.06363922317718741,0.06363922317718741,1.4459691972270428,0.0,0.06363922317718741,0.0,0,0.06217403200398063,0.0005876543000340462,0.0003039548173546791,7.647369056940079e-05,0.0002671116963028908,2,1,0.0002938271500170231,0.00015197740867733955,0.0002671116963028908
21,0.0580255697744418,0.0580255697744418,1.4436659112970853,0.0,0.0580255697744418,0.0,0.06206234677789691,0.06206234677789691,1.5057349993746467,0.0,0.06206234677789691,0.0,0,0.05889705027848717,0.0005501583218574524,0.0002848561853170395,7.213279604911804e-05,0.00026477500796318054,2,1,0.0002750791609287262,0.00014242809265851974,0.00026477500796318054
22,0.057281363031256624,0.057281363031256624,1.4647985299164963,0.0,0.057281363031256624,0.0,0.061467712485373444,0.061467712485373444,1.5220715358592352,0.0,0.061467712485373444,0.0,0,0.057723353104774645,0.0005083335563540459,0.00025146547704935074,7.574725896120071e-05,0.00023150257766246796,2,1,0.00025416677817702293,0.00012573273852467537,0.00023150257766246796
23,0.05707968959517643,0.05707968959517643,1.4723298991436393,0.0,0.05707968959517643,0.0,0.06135394731490036,0.06135394731490036,1.5264197261112524,0.0,0.06135394731490036,0.0,0,0.05731865094673415,0.0004840577021241188,0.00024573318660259247,6.596092134714127e-05,0.00025203824043273926,2,1,0.0002420288510620594,0.00012286659330129623,0.00025203824043273926
24,0.05676891928582657,0.05676891928582657,1.4349705492068978,0.0,0.05676891928582657,0.0,0.06111459401699283,0.06111459401699283,1.4894335856051018,0.0,0.06111459401699283,0.0,0,0.057457760487590256,0.0005022669211030006,0.00025338586419820786,6.459001451730728e-05,0.00022487249225378036,2,1,0.0002511334605515003,0.00012669293209910393,0.00022487249225378036
25,0.05605271697626958,0.05605271697626958,1.355750805161473,0.0,0.05605271697626958,0.0,0.06041092364090285,0.06041092364090285,1.4144604042204647,0.0,0.06041092364090285,0.0,0,0.05679587061980326,0.00048204418271780014,0.0002485504373908043,6.640888750553131e-05,0.00025073252618312836,2,1,0.00024102209135890007,0.00012427521869540215,0.00025073252618312836
26,0.05496647206815713,0.05496647206815713,1.2536568884569101,0.0,0.05496647206815713,0.0,0.05929187762667811,0.05929187762667811,1.3208748552936613,0.0,0.05929187762667811,0.0,0,0.05517886931117153,0.0005215341225266457,0.0002579484134912491,6.60233199596405e-05,0.00022974424064159393,2,1,0.00026076706126332283,0.00012897420674562454,0.00022974424064159393
27,0.05368887354913578,0.05368887354913578,1.1429230910701227,0.0,0.05368887354913578,0.0,0.05794615677475152,0.05794615677475152,1.2216257610254009,0.0,0.05794615677475152,0.0,0,0.05436772239256169,0.0005065221339464188,0.00026566535234451294,6.638281047344208e-05,0.0002447674050927162,2,1,0.0002532610669732094,0.00013283267617225647,0.0002447674050927162
28,0.052400669566539944,0.052400669566539944,1.032762845560568,0.0,0.052400669566539944,0.0,0.05657341487391003,0.05657341487391003,1.121930256887733,0.0,0.05657341487391003,0.0,0,0.05348062386012095,0.000514129176735878,0.00027020368725061417,6.642378866672516e-05,0.0002288268879055977,2,1,0.000257064588367939,0.00013510184362530708,0.0002288268879055977
29,0.05128310129571165,0.05128310129571165,0.933895062064608,0.0,0.05128310129571165,0.0,0.05537654057716021,0.05537654057716021,1.0326001943855858,0.0,0.05537654057716021,0.0,0,0.05232407409301765,0.0004826923832297325,0.000247257761657238,7.302314043045044e-05,0.0002398509532213211,2,1,0.00024134619161486626,0.000123628880828619,0.0002398509532213211
30,0.05039117529525988,0.05039117529525988,0.8511002673070311,0.0,0.05039117529525988,0.0,0.054402458622890414,0.054402458622890414,0.9610291036060917,0.0,0.054402458622890414,0.0,0,0.05083194188174006,0.0004914971068501472,0.0002538757398724556,6.587151437997818e-05,0.00023143738508224487,2,1,0.0002457485534250736,0.0001269378699362278,0.00023143738508224487
31,0.04972776022594604,0.04972776022594604,0.7861834247165591,0.0,0.04972776022594604,0.0,0.053654672666192976,0.053654672666192976,0.9012698246087627,0.0,0.053654672666192976,0.0,0,0.05022196031265519,0.0004964135587215424,0.00025478657335042953,6.633810698986053e-05,0.00023984257131814957,2,1,0.0002482067793607712,0.00012739328667521477,0.00023984257131814957
32,0.04926985682317275,0.04926985682317275,0.738396351321405,0.0,0.04926985682317275,0.0,0.05311477035928071,0.05311477035928071,0.8549905953777015,0.0,0.05311477035928071,0.0,0,0.04999861082298328,0.000509665347635746,0.00025878846645355225,6.83031976222992e-05,0.00022566504776477814,2,1,0.000254832673817873,0.00012939423322677612,0.00022566504776477814
33,0.04895284313776747,0.04895284313776747,0.7058230486658863,0.0,0.04895284313776747,0.0,0.052721742165856296,0.052721742165856296,0.8206111396089876,0.0,0.052721742165856296,0.0,0,0.04945132657749533,0.0005258433520793915,0.0002679741010069847,6.630830466747284e-05,0.00024139229208230972,2,1,0.00026292167603969574,0.00013398705050349236,0.00024139229208230972
34,0.04869446668521928,0.04869446668521928,0.6858452252617354,0.0,0.04869446668521928,0.0,0.0523998038824516,0.0523998038824516,0.7963901877027779,0.0,0.0523998038824516,0.0,0,0.048798058776925474,0.0005153967067599297,0.00026105158030986786,6.582029163837433e-05,0.00023002643138170242,2,1,0.00025769835337996483,0.00013052579015493393,0.00023002643138170242
35,0.04843843190372801,0.04843843190372801,0.6740524829086555,0.0,0.04843843190372801,0.0,0.05208852190761677,0.05208852190761677,0.7806803366092524,0.0,0.05208852190761677,0.0,0,0.0486931078758431,0.0005606841295957565,0.0002615181729197502,6.776489317417145e-05,0.00024268217384815216,2,1,0.00028034206479787827,0.0001307590864598751,0.00024268217384815216
36,0.0481490396969001,0.0481490396969001,0.6681060053711223,0.0,0.0481490396969001,0.0,0.05175022664331484,0.05175022664331484,0.7724112130376741,0.0,0.05175022664331484,0.0,0,0.04809004828926616,0.000508447177708149,0.0002605495974421501,7.00065866112709e-05,0.00023314636200666428,2,1,0.0002542235888540745,0.00013027479872107506,0.00023314636200666428
37,0.04782012056700112,0.04782012056700112,0.6663750546521262,0.0,0.04782012056700112,0.0,0.05137835071603407,0.05137835071603407,0.7704459020083009,0.0,0.05137835071603407,0.0,0,0.04877747419318512,0.0005410164594650269,0.000268532894551754,6.93146139383316e-05,0.00024926941841840744,2,1,0.00027050822973251343,0.000134266447275877,0.00024926941841840744
38,0.04743609340264683,0.04743609340264683,0.6689937854589669,0.0,0.04743609340264683,0.0,0.05095952209170216,0.05095952209170216,0.7746706810107747,0.0,0.05095952209170216,0.0,0,0.04783353383936434,0.000504564493894577,0.0002566007897257805,6.626173853874207e-05,0.00023676268756389618,2,1,0.0002522822469472885,0.00012830039486289024,0.00023676268756389618
39,0.04701656122052664,0.04701656122052664,0.6759844651727445,0.0,0.04701656122052664,0.0,0.05051323487554164,0.05051323487554164,0.7840179562059365,0.0,0.05051323487554164,0.0,0,0.047276708546898874,0.0005018087103962898,0.0002535097301006317,6.589852273464203e-05,0.0002289656549692154,2,1,0.0002509043551981449,0.00012675486505031586,0.0002289656549692154
40,0.04659437120492105,0.04659437120492105,0.6862816384140323,0.0,0.04659437120492105,0.0,0.05006589644519049,0.05006589644519049,0.7962136969169112,0.0,0.05006589644519049,0.0,0,0.04659371344551805,0.0004961630329489708,0.0002528829500079155,6.578303873538971e-05,0.0002249469980597496,2,1,0.0002480815164744854,0.00012644147500395775,0.0002249469980597496
41,0.0461912519641945,0.0461912519641945,0.6989257997741257,0.0,0.0461912519641945,0.0,0.0496367099853489,0.0496367099853489,0.8095661657611387,0.0,0.0496367099853489,0.0,0,0.04645668784749094,0.0005123009905219078,0.0002673175185918808,7.054116576910019e-05,0.0002323109656572342,2,1,0.0002561504952609539,0.0001336587592959404,0.0002323109656572342
42,0.045805373748795564,0.045805373748795564,0.7151294723700813,0.0,0.045805373748795564,0.0,0.04923287630474246,0.04923287630474246,0.8252921343286747,0.0,0.04923287630474246,0.0,0,0.046287465049729276,0.0005134856328368187,0.00025416817516088486,6.610993295907974e-05,0.0002466300502419472,2,1,0.00025674281641840935,0.00012708408758044243,0.0002466300502419472
43,0.045450818476753994,0.045450818476753994,0.7326998390311826,0.0,0.045450818476753994,0.0,0.04886143793628452,0.04886143793628452,0.8414531609267474,0.0,0.04886143793628452,0.0,0,0.045721320680497154,0.0005146367475390434,0.00026439689099788666,6.503891199827194e-05,0.000235043466091156,2,1,0.0002573183737695217,0.00013219844549894333,0.000235043466091156
44,0.045125072608566213,0.045125072608566213,0.7483232851872103,0.0,0.045125072608566213,0.0,0.04851153105289239,0.04851153105289239,0.8554655493703561,0.0,0.04851153105289239,0.0,0,0.045259087323514836,0.0004793815314769745,0.00024416111409664154,6.477534770965576e-05,0.00024695973843336105,2,1,0.00023969076573848724,0.00012208055704832077,0.00024695973843336105
45,0.04481863412294124,0.04481863412294124,0.762941857310408,0.0,0.04481863412294124,0.0,0.04818235440726786,0.04818235440726786,0.8682948001864309,0.0,0.04818235440726786,0.0,0,0.04470542239265497,0.00047880038619041443,0.000246979296207428,6.315577775239944e-05,0.00022671278566122055,2,1,0.00023940019309520721,0.000123489648103714,0.00022671278566122055
46,0.044524382773524766,0.044524382773524766,0.7749790010915056,0.0,0.044524382773524766,0.0,0.047864606911782105,0.047864606911782105,0.8783973220560952,0.0,0.047864606911782105,0.0,0,0.04446314499905256,0.0004800548776984215,0.00024347472935914993,6.302911788225174e-05,0.00022239144891500473,2,1,0.00024002743884921074,0.00012173736467957497,0.00022239144891500473
47,0.04423046328915257,0.04423046328915257,0.7824677128408617,0.0,0.04423046328915257,0.0,0.0475425529299197,0.0475425529299197,0.8841273948606411,0.0,0.0475425529299197,0.0,0,0.04434894063958547,0.00047228485345840454,0.0002391701564192772,6.075110286474228e-05,0.00020685233175754547,2,1,0.00023614242672920227,0.0001195850782096386,0.00020685233175754547
48,0.0439342499774133,0.0439342499774133,0.7866643235476658,0.0,0.0439342499774133,0.0,0.04721904385482593,0.04721904385482593,0.886873532487219,0.0,0.04721904385482593,0.0,0,0.04427367539252163,0.0004581315442919731,0.0002418961375951767,6.064772605895996e-05,0.00022123102098703384,2,1,0.00022906577214598656,0.00012094806879758835,0.00022123102098703384
49,0.043626832408290246,0.043626832408290246,0.786704531993505,0.0,0.043626832408290246,0.0,0.04688125658692968,0.04688125658692968,0.8858975495108563,0.0,0.04688125658692968,0.0,0,0.04352399434522149,0.0004655802622437477,0.0002357708290219307,6.404239684343338e-05,0.00023418013006448746,2,1,0.00023279013112187386,0.00011788541451096535,0.00023418013006448746
50,0.043312018353429294,0.043312018353429294,0.7830579851864548,0.0,0.043312018353429294,0.0,0.046535200592213964,0.046535200592213964,0.8816958057217162,0.0,0.046535200592213964,0.0,0,0.04344066436057395,0.0004780516028404236,0.00024692248553037643,6.374530494213104e-05,0.00023837946355342865,2,1,0.0002390258014202118,0.00012346124276518822,0.00023837946355342865
51,0.04298643687680965,0.04298643687680965,0.7742476836359041,0.0,0.04298643687680965,0.0,0.04617055426284514,0.04617055426284514,0.8728521353313267,0.0,0.04617055426284514,0.0,0,0.04322355363945603,0.0004940293729305267,0.00025576166808605194,6.753485649824142e-05,0.00021909456700086594,2,1,0.00024701468646526337,0.00012788083404302597,0.00021909456700086594
52,0.04266340121095187,0.04266340121095187,0.7648873708303014,0.0,0.04266340121095187,0.0,0.04581380117826028,0.04581380117826028,0.8636172026765183,0.0,0.04581380117826028,0.0,0,0.043554522831554435,0.0004854472354054451,0.000248652882874012,6.357021629810333e-05,0.00021611899137496948,2,1,0.00024272361770272255,0.000124326441437006,0.00021611899137496948
53,0.04233684231563279,0.04233684231563279,0.7554850790477656,0.0,0.04233684231563279,0.0,0.04545610530342471,0.04545610530342471,0.8543685933133717,0.0,0.04545610530342471,0.0,0,0.042704339310936666,0.0005117738619446754,0.00025251228362321854,6.498489528894424e-05,0.00022221822291612625,2,1,0.0002558869309723377,0.00012625614181160927,0.00022221822291612625
54,0.042011063479387274,0.042011063479387274,0.7449998421013024,0.0,0.042011063479387274,0.0,0.04509790799277788,0.04509790799277788,0.8441005186081123,0.0,0.04509790799277788,0.0,0,0.04260453420259931,0.00047975312918424606,0.0002498039975762367,6.256438791751862e-05,0.00022303592413663864,2,1,0.00023987656459212303,0.00012490199878811836,0.00022303592413663864
55,0.04168307019335465,0.04168307019335465,0.7353182911558558,0.0,0.04168307019335465,0.0,0.04473887694136755,0.04473887694136755,0.834523811353989,0.0,0.04473887694136755,0.0,0,0.04150888962282164,0.0004847180098295212,0.0002498012036085129,6.276648491621017e-05,0.00023240502923727036,2,1,0.0002423590049147606,0.00012490060180425644,0.00023240502923727036
56,0.041357945065292105,0.041357945065292105,0.7273148508942829,0.0,0.041357945065292105,0.0,0.044388175009435815,0.044388175009435815,0.8265245659034418,0.0,0.044388175009435815,0.0,0,0.041619312578993026,0.00048489589244127274,0.0002485858276486397,6.563868373632431e-05,0.00022839661687612534,2,1,0.00024244794622063637,0.00012429291382431984,0.00022839661687612534
57,0.04103552573056191,0.04103552573056191,0.7178526833949297,0.0,0.04103552573056191,0.0,0.04403265435076651,0.04403265435076651,0.8170227444997279,0.0,0.04403265435076651,0.0,0,0.04124603240709977,0.0005079219117760658,0.0002567041665315628,6.579142063856125e-05,0.000228014774620533,2,1,0.0002539609558880329,0.0001283520832657814,0.000228014774620533
58,0.040710159929294276,0.040710159929294276,0.7113209291396586,0.0,0.040710159929294276,0.0,0.04368079973879332,0.04368079973879332,0.8102868752723656,0.0,0.04368079973879332,0.0,0,0.04072940938498035,0.0004885084927082062,0.00024542398750782013,6.560701876878738e-05,0.0002440745010972023,2,1,0.0002442542463541031,0.00012271199375391006,0.0002440745010972023
59,0.04038517554296758,0.04038517554296758,0.7054094029392768,0.0,0.04038517554296758,0.0,0.043328318085894886,0.043328318085894886,0.8040861369225746,0.0,0.043328318085894886,0.0,0,0.040488066160741784,0.0004975013434886932,0.0002476191148161888,6.443355232477188e-05,0.0002196040004491806,2,1,0.0002487506717443466,0.0001238095574080944,0.0002196040004491806
60,0.04006102532231476,0.04006102532231476,0.700108666753313,0.0,0.04006102532231476,0.0,0.042973413715130575,0.042973413715130575,0.7983824573449526,0.0,0.042973413715130575,0.0,0,0.040081454131669345,0.0005057165399193764,0.00025695282965898514,6.518326699733734e-05,0.00023253262042999268,2,1,0.0002528582699596882,0.00012847641482949257,0.00023253262042999268
61,0.039732536785847414,0.039732536785847414,0.6990247764783909,0.0,0.039732536785847414,0.0,0.04262500673699894,0.04262500673699894,0.7967620443005852,0.0,0.04262500673699894,0.0,0,0.03957159570467675,0.0004842495545744896,0.00024853087961673737,6.74007460474968e-05,0.00024154037237167358,2,1,0.0002421247772872448,0.00012426543980836868,0.00024154037237167358
62,0.03940970306516329,0.03940970306516329,0.6974329883080921,0.0,0.03940970306516329,0.0,0.04227926692145472,0.04227926692145472,0.7946107485051169,0.0,0.04227926692145472,0.0,0,0.03995749858424126,0.000500507652759552,0.0002539427950978279,6.68112188577652e-05,0.00023971498012542725,2,1,0.000250253826379776,0.00012697139754891396,0.00023971498012542725
63,0.039082168776263713,0.039082168776263713,0.6984107877915003,0.0,0.039082168776263713,0.0,0.041937279805974864,0.041937279805974864,0.7949400437882973,0.0,0.041937279805974864,0.0,0,0.03908227411167885,0.0004955139011144638,0.0002511013299226761,6.580352783203125e-05,0.00022402126342058182,2,1,0.0002477569505572319,0.00012555066496133804,0.00022402126342058182
64,0.03875765124299371,0.03875765124299371,0.6972415882199183,0.0,0.03875765124299371,0.0,0.04158607548454952,0.04158607548454952,0.793071407915678,0.0,0.04158607548454952,0.0,0,0.03923625095736119,0.0005140388384461403,0.00025276001542806625,6.663147360086441e-05,0.00023359619081020355,2,1,0.00025701941922307014,0.00012638000771403313,0.00023359619081020355
65,0.03843019428894828,0.03843019428894828,0.6962189521529716,0.0,0.03843019428894828,0.0,0.04123004555802533,0.04123004555802533,0.7912826838901487,0.0,0.04123004555802533,0.0,0,0.03893255568671005,0.0005024326965212822,0.00026005692780017853,6.488803774118423e-05,0.00022604595869779587,2,1,0.0002512163482606411,0.00013002846390008926,0.00022604595869779587
66,0.038101713725701765,0.038101713725701765,0.6942449438997879,0.0,0.038101713725701765,0.0,0.04086733420077669,0.04086733420077669,0.7885149539770939,0.0,0.04086733420077669,0.0,0,0.038858242928704656,0.000504705123603344,0.0002568596974015236,7.095467299222946e-05,0.00023261643946170807,2,1,0.000252352561801672,0.0001284298487007618,0.00023261643946170807
67,0.03776882591300332,0.03776882591300332,0.6936973140080829,0.0,0.03776882591300332,0.0,0.04050628857737304,0.04050628857737304,0.787123966836709,0.0,0.04050628857737304,0.0,0,0.03805047516079685,0.00048824865370988846,0.0002500656992197037,7.377192378044128e-05,0.00023576151579618454,2,1,0.00024412432685494423,0.00012503284960985184,0.00023576151579618454
68,0.037434467110647185,0.037434467110647185,0.6926708438646936,0.0,0.037434467110647185,0.0,0.040142031057484005,0.040142031057484005,0.7852538607834394,0.0,0.040142031057484005,0.0,0,0.03755982230452916,0.0004797251895070076,0.0002460069954395294,6.52708113193512e-05,0.0002488819882273674,2,1,0.0002398625947535038,0.0001230034977197647,0.0002488819882273674
69,0.03709760784072381,0.03709760784072381,0.6908082323470619,0.0,0.03709760784072381,0.0,0.03977234452769287,0.03977234452769287,0.7825682833187552,0.0,0.03977234452769287,0.0,0,0.03689238716546451,0.0005054483190178871,0.00025246385484933853,6.526708602905273e-05,0.00022428017109632492,2,1,0.00025272415950894356,0.00012623192742466927,0.00022428017109632492
70,0.036765625967789976,0.036765625967789976,0.6895454649123527,0.0,0.036765625967789976,0.0,0.03941216977616578,0.03941216977616578,0.7805143617536978,0.0,0.03941216977616578,0.0,0,0.03726485833553145,0.0004981271922588348,0.00025360193103551865,6.544869393110275e-05,0.00023376476019620895,2,1,0.0002490635961294174,0.00012680096551775932,0.00023376476019620895
71,0.036428466838179505,0.036428466838179505,0.6851552731678767,0.0,0.036428466838179505,0.0,0.0390336976650099,0.0390336976650099,0.7754169767225719,0.0,0.0390336976650099,0.0,0,0.03665052646234944,0.000515991821885109,0.00025727786123752594,6.952788680791855e-05,0.00023037008941173553,2,1,0.0002579959109425545,0.00012863893061876297,0.00023037008941173553
72,0.03609164146684872,0.03609164146684872,0.6820405097598109,0.0,0.03609164146684872,0.0,0.03866233136259527,0.03866233136259527,0.7715931037139255,0.0,0.03866233136259527,0.0,0,0.03624173078893099,0.0005439110100269318,0.0002693925052881241,6.789900362491608e-05,0.00023122597485780716,2,1,0.0002719555050134659,0.00013469625264406204,0.00023122597485780716
73,0.035755638528511,0.035755638528511,0.6775028418926131,0.0,0.035755638528511,0.0,0.038288220081132904,0.038288220081132904,0.7664386804232838,0.0,0.038288220081132904,0.0,0,0.03612715296284342,0.0004960717633366585,0.000256294384598732,6.487220525741577e-05,0.00024588964879512787,2,1,0.00024803588166832924,0.000128147192299366,0.00024588964879512787
74,0.03541160246243196,0.03541160246243196,0.6747486736296526,0.0,0.03541160246243196,0.0,0.03791880700319375,0.03791880700319375,0.7630988786465516,0.0,0.03791880700319375,0.0,0,0.035342391782152205,0.00048690754920244217,0.00024569686502218246,7.25938007235527e-05,0.00022383872419595718,2,1,0.00024345377460122108,0.00012284843251109123,0.00022383872419595718
75,0.035069901463068535,0.035069901463068535,0.6701757189357768,0.0,0.035069901463068535,0.0,0.037544342017273434,0.037544342017273434,0.7580052953551722,0.0,0.037544342017273434,0.0,0,0.03498049464156332,0.0005055265501141548,0.00025351904332637787,6.845314055681229e-05,0.0002458496019244194,2,1,0.0002527632750570774,0.00012675952166318893,0.0002458496019244194
76,0.03472857775119629,0.03472857775119629,0.6675610932010679,0.0,0.03472857775119629,0.0,0.037177453817021346,0.037177453817021346,0.7548143078167884,0.0,0.037177453817021346,0.0,0,0.03472428635791577,0.000486922450363636,0.00025193020701408386,6.555300205945969e-05,0.00023293308913707733,2,1,0.000243461225181818,0.00012596510350704193,0.00023293308913707733
77,0.03438967323793293,0.03438967323793293,0.6625309738982852,0.0,0.03438967323793293,0.0,0.036805380948555476,0.036805380948555476,0.7493162540834779,0.0,0.036805380948555476,0.0,0,0.03498817089427515,0.0004961676895618439,0.00025316327810287476,6.355810910463333e-05,0.0002184119075536728,2,1,0.00024808384478092194,0.00012658163905143738,0.0002184119075536728
