NN_Experiment_Error,KKThPINN_Experiment_Error
0.149530614634313,0.09102840664688062
0.05328392736638315,0.09781273384289724
0.07781878102918542,0.07322139338844716
0.09651822517598528,0.10482009792170867
0.1253005329008357,0.18533288930632066
0.21203069509716133,0.10329512136995493
0.09060520416306654,0.07582807235292134
0.16017632242350194,0.10447278689385028
0.23082230814162907,0.07635249777502444
0.1190138947968474,0.17357168498328432
0.04620695878905002,0.07414370745952929
0.18770949263502246,0.09463743559167917
0.10586091265670161,0.07280054080574305
0.10460152802678208,0.08198251487570647
0.2054823962757801,0.12459178419725496
0.039158158596199394,0.1385909614547665
0.1673844565507767,0.09814917536007292
0.16017232403301357,0.0929516243922247
0.1927150143075252,0.09370001397437047
0.12707713379421176,0.09900047059731988
0.14507818052913582,0.10529787665181901
0.11061722361492224,0.13667520442674008
0.16601045450872892,0.08593525847488309
0.22431899387415483,0.16571111239867872
0.174345776232359,0.08555254637993767
0.055572956662281334,0.1470017599732493
0.08434297552155998,0.07737684842137332
0.16459154931417472,0.07407724386396014
0.18012125418666505,0.11671648868692094
0.08220255558678592,0.07244739675860928
0.17211288909741607,0.07812544703355685
0.142638141594165,0.081605498006111
0.09778281751967033,0.07265902045225112
0.07721756903977642,0.08056157993541484
0.17741305261712803,0.10587760626365395
0.1621661948394511,0.1082177266793498
0.11612868002382194,0.1286287041185761
0.15040272399817553,0.08056276004901947
0.08713041124239106,0.08925331770099205
0.17082869241873147,0.08594310716918663
0.09174588914668308,0.10860477032534223
0.18672360835544852,0.12488986045646021
0.08995963480375169,0.10853112608286246
0.03490773753823259,0.07790846818593572
0.08827449627167133,0.1546411757190687
0.17695375772914648,0.14534083862576608
0.1608266040206655,0.08897687880831368
0.12854435361919012,0.1336204366445975
0.08723942349784596,0.07767649647207016
0.0969895877251583,0.0769340508037367
