Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.01081,20.85203026595991,0.00057,49.01912572805304
2,0.00089,20.857074880041182,0.00042,47.48611191601958
3,0.00107,20.871571818948723,0.00421,47.76677828107495
4,0.00081,20.741855664993636,0.00096,47.308945661992766
5,0.00044,21.221974537940696,0.00117,48.14074800594244
6,0.00053,20.797812276985496,0.00292,46.816005898988806
7,0.00419,20.940687037887983,0.00212,46.75140788196586
8,0.00045,20.855264081968926,0.00416,47.51835209003184
9,0.00051,20.81199941795785,0.0007,46.37842787709087
10,0.00079,21.308382716029882,0.00442,46.30895715893712
11,0.00057,20.552576787071303,0.00042,46.74344027496409
12,0.00059,20.740195562015288,0.00062,46.63524115097243
13,0.00493,20.40786718693562,0.00067,47.28949969809037
14,0.00122,20.428102656966075,0.00053,47.03907442803029
15,0.0006,20.3472920069471,0.00552,46.185965102980845
16,0.00131,20.499367103911936,0.00226,46.10512616799679
17,0.00043,20.257767332019284,0.00402,46.02191887702793
18,0.00049,20.311567091033794,0.00111,46.82997097808402
19,0.00052,20.381660418002866,0.00083,46.44895325996913
20,0.00016,20.47468208905775,0.00063,46.86995699896943
21,0.00048,20.304713018937036,0.00046,46.3380727909971
22,0.00368,20.119260640931316,0.00613,46.80620867596008
23,0.00049,20.67984672402963,0.0005,47.25269882392604
24,0.00063,20.147925327066332,0.00034,46.56179584900383
25,0.00097,20.149708615033887,0.00087,46.95098670304287
26,0.0009,20.51099028903991,0.00645,49.979923637001775
27,0.00109,20.544490537955426,0.0011,47.61795347800944
28,0.00061,20.326722556026652,0.00236,47.484249814995565
29,0.00049,20.697589261108078,0.00086,47.268255273927934
30,0.00061,20.57699179498013,0.00083,47.65809861908201
31,0.00052,20.34405463107396,0.00107,47.79206720809452
32,0.00224,20.66379587398842,0.0023,47.57946617004927
33,0.00303,20.627001376007684,0.00031,47.41462982003577
34,0.00917,20.7657841820037,0.00048,47.985676534008235
35,0.00346,20.33006560301874,0.00179,47.920999821973965
36,0.00384,20.322619822924025,0.00107,48.26044528000057
37,0.00899,20.305992757086642,0.00061,47.67966488096863
38,0.01055,20.180209771962836,0.00054,47.56990982196294
39,0.00044,20.479544011992402,0.00062,48.15043323498685
40,0.00619,20.411897219950333,0.00074,48.03409079508856
41,0.00086,20.494474500999786,0.00504,48.08894985599909
42,0.00121,21.094776687095873,0.00042,48.39432591502555
43,0.00078,21.43839672394097,0.00047,47.381858604960144
44,0.00385,21.994590207003057,0.00272,47.858661264996044
45,0.00403,21.886693217093125,0.00191,48.27127824409399
46,0.0006,20.822296122903936,0.00046,48.01270379999187
47,0.00138,20.87340369494632,0.00277,47.354109826963395
48,0.00126,21.880251436959952,0.00693,47.68762108008377
49,0.00047,21.042265205993317,0.00073,47.626202662009746
50,0.00109,20.817242193967104,0.00088,47.90359711099882
