Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0037,0.0913271872310772,6.932934984797612,20.5563907623291,64.7407455444336
KKThPINN,0.0051,0.06900445076639604,8.42664740793407,2.2917985916137695e-05,7.733202576637268
