Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.00391,20.343818266876042,0.00099,40.210152567131445
2,0.00342,21.282595630036667,0.00083,40.43222661479376
3,0.00114,20.63103175489232,0.00061,39.62021441012621
4,0.00349,20.91129107004963,0.00086,39.99668391793966
5,0.00677,20.737670928938314,0.00045,39.98448496777564
6,0.00737,20.568668850930408,0.00131,40.36726931016892
7,0.0047,20.636421111878008,0.00076,40.54275454208255
8,0.00544,20.55926646804437,0.00079,39.908141895895824
9,0.0066,20.58448922703974,0.00069,40.15198652795516
10,0.00478,20.57954447902739,0.00069,40.29644725797698
11,0.00116,20.61160451406613,0.00066,39.93713290290907
12,0.00167,20.745410754112527,0.0005,40.069547292077914
13,0.00073,20.306399476947263,0.00043,40.292917859973386
14,0.00426,20.549371073953807,0.00048,39.780751140089706
15,0.00726,21.10928049311042,0.00088,40.11399283516221
16,0.00119,20.674307179870084,0.00071,39.72216210397892
17,0.00131,20.599426187109202,0.00073,40.05208809603937
18,0.00249,20.594902366166934,0.00067,40.203283312032
19,0.00506,20.66596884210594,0.00119,39.67049468518235
20,0.00066,20.66269005695358,0.00056,39.84996530599892
21,0.00212,20.671789480140433,0.00067,40.08877316699363
22,0.00368,20.63393212808296,0.00067,40.06771634402685
23,0.00499,20.950724709080532,0.00078,40.24302200390957
24,0.00881,20.69634743104689,0.00077,40.211739614838734
25,0.00228,20.874766307882965,0.00082,40.263355222065
26,0.00157,20.802082175854594,0.00073,40.10867756092921
27,0.00961,20.68965684901923,0.00107,39.87751021399163
28,0.00154,20.684994828887284,0.00051,40.14179159095511
29,0.0104,20.64050232199952,0.00124,40.09553401614539
30,0.00161,20.45283074118197,0.0011,40.139563659904525
31,0.00683,21.286816398845986,0.00086,40.12627886910923
32,0.00409,20.650529987877235,0.0007,39.87389382091351
33,0.00475,20.647047939011827,0.00078,40.17397222598083
34,0.00363,20.884033942129463,0.00063,40.48254440398887
35,0.00266,20.755690820049495,0.00076,39.81873528379947
36,0.00675,20.858144524972886,0.00076,40.05027810414322
37,0.00689,20.571862349053845,0.00136,40.16835661791265
38,0.00142,20.5423635460902,0.00076,40.56055238679983
39,0.00332,20.64284887816757,0.00055,40.09067253698595
40,0.00149,20.73905770620331,0.00063,39.65661482908763
41,0.00296,20.64938928396441,0.00034,40.037526700878516
42,0.00402,20.50493514118716,0.00056,39.99473619903438
43,0.00175,20.551280118059367,0.00097,40.08050663117319
44,0.00616,20.56884013907984,0.00081,39.94434312800877
45,0.00246,20.786901405081153,0.00078,40.267545317998156
46,0.00093,20.61474222620018,0.00093,40.04197134799324
47,0.00127,20.61146987299435,0.00058,40.37715749698691
48,0.00919,20.727904978208244,0.00072,40.227113069966435
49,0.00599,20.485549997072667,0.00038,39.86266092211008
50,0.01057,20.905893890885636,0.0009,39.98999691079371
