Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0038,0.0955423834704929,7.4126978039275855,5.394003391265869,96.51145553588869
KKThPINN,0.0044,0.12074058508511586,8.159594482043758,0.0,100.42319869995117
