Model,nseg_1_RMSE_TOTAL,nseg_1_VIOL,nseg_1_VIOL_NL,nseg_1_TRAIN_TIME_SEC,nseg_1_EXP_TIME_SEC,nseg_2_RMSE_TOTAL,nseg_2_VIOL,nseg_2_VIOL_NL,nseg_2_TRAIN_TIME_SEC,nseg_2_EXP_TIME_SEC,nseg_3_RMSE_TOTAL,nseg_3_VIOL,nseg_3_VIOL_NL,nseg_3_TRAIN_TIME_SEC,nseg_3_EXP_TIME_SEC,nseg_5_RMSE_TOTAL,nseg_5_VIOL,nseg_5_VIOL_NL,nseg_5_TRAIN_TIME_SEC,nseg_5_EXP_TIME_SEC,nseg_7_RMSE_TOTAL,nseg_7_VIOL,nseg_7_VIOL_NL,nseg_7_TRAIN_TIME_SEC,nseg_7_EXP_TIME_SEC,nseg_9_RMSE_TOTAL,nseg_9_VIOL,nseg_9_VIOL_NL,nseg_9_TRAIN_TIME_SEC,nseg_9_EXP_TIME_SEC,nseg_11_RMSE_TOTAL,nseg_11_VIOL,nseg_11_VIOL_NL,nseg_11_TRAIN_TIME_SEC,nseg_11_EXP_TIME_SEC,nseg_30_RMSE_TOTAL,nseg_30_VIOL,nseg_30_VIOL_NL,nseg_30_TRAIN_TIME_SEC,nseg_30_EXP_TIME_SEC,nseg_90_RMSE_TOTAL,nseg_90_VIOL,nseg_90_VIOL_NL,nseg_90_TRAIN_TIME_SEC,nseg_90_EXP_TIME_SEC
NN,0.0098880681777042,0.0973783234024236,0.0438416888885753,10.912993428851475,0.00416,0.0096863220627824,0.0461365260761314,0.0422420635123825,11.50504798681941,0.0044919999999999,0.0096064735854132,0.0471177118855842,0.0413904885106219,11.732953031486833,0.0045179999999999,0.0098869774876955,0.0457237214735247,0.0444556721133894,12.05440867039375,0.004592,0.0100303889726285,0.0462463557468502,0.0461648653874706,12.411725655547343,0.004738,0.0098392271062126,0.04275706540557,0.0427793412682746,12.712550751771778,0.004664,0.0104651542695113,0.047352996395442,0.0471738909062441,13.041663191090338,0.0048519999999999,0.0093741499145055,0.0412201329751109,0.0411047056744864,16.134569405717777,0.0056099999999999,0.0099197612526044,0.045632264803579,0.0455414246700364,25.66228244497441,0.00827
KKThPINN,0.02270399511842,1.2420322706826628e-15,0.0914495092414735,11.321394381751306,0.004962,0.0059875006125912,4.569856398057531e-16,0.022762051447996,12.935786904781123,0.005424,0.0036533993886944,1.0151304400248966e-15,0.0131534619359599,13.6550773223117,0.005722,0.0043915928135036,9.559119369078369e-16,0.0033780051059881,14.823387014372274,0.0062799999999999,0.005351053744761,6.61385628803706e-16,0.0012326131984426,16.100794016839938,0.007058,0.0067018437247855,6.581639994911777e-16,0.0004275491906473,17.239288330199198,0.0075879999999999,0.0062725860608458936,5.748477091164058e-16,0.00024192462872011912,18.355722732283176,0.007971999999999998,0.0043152679501861,5.493819684890663e-16,4.4441852476335165e-05,29.395781415738167,0.01297,0.0028455239075757,6.72131001649186e-16,3.4261664541127485e-05,64.00917306928895,0.030832
