Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.00011,16.208806683076546,2e-05,29.46937120705843
2,2e-05,16.13654903206043,3e-05,29.223444923991337
3,0.00026,16.059372652089223,3e-05,29.740805639186874
4,0.00015,16.023382941959426,3e-05,29.37607884197496
5,4e-05,16.19928808277473,1e-05,29.310414959909394
6,2e-05,16.04175952100195,3e-05,29.13575886306353
7,8e-05,16.565326201030985,3e-05,29.873682155972347
8,0.00025,15.945946451975033,1e-05,29.356576815014705
9,2e-05,16.13204407109879,1e-05,29.11538108694367
10,7e-05,16.08589518396184,3e-05,29.405978366965428
11,3e-05,16.04906056402251,1e-05,29.79154862300493
12,0.0002,16.461125476984307,2e-05,29.628694619983435
13,3e-05,16.1015488631092,2e-05,29.491554593201727
14,4e-05,16.14078915095888,3e-05,29.245517393108457
15,1e-05,16.158473290968686,1e-05,29.51010153698735
16,3e-05,16.132901426870376,1e-05,29.30958385602571
17,5e-05,16.021673598792404,6e-05,29.489193078828976
18,4e-05,16.071486084954813,1e-05,29.25322880409658
19,0.00029,16.20098807103932,2e-05,29.123846682021394
20,0.00013,16.036399933043867,2e-05,29.661918058991432
21,0.0001,16.04206768795848,2e-05,29.27399035100825
22,2e-05,16.118284394964576,1e-05,29.76364849205129
23,0.00011,15.995646128896624,3e-05,29.475109471939504
24,6e-05,16.47677806392312,1e-05,29.359399023931473
25,0.00027,16.726246909005567,5e-05,29.648441035998985
26,3e-05,16.037790748057887,2e-05,29.155148987891153
27,2e-05,16.230472972849384,2e-05,29.32457157294266
28,0.00029,16.001833820017055,2e-05,29.184208427090198
29,3e-05,16.042143835220486,1e-05,29.726422756910324
30,4e-05,16.1118881481234,0.0,29.4142410941422
31,0.00015,16.0666690999642,1e-05,29.49044641898945
32,0.00029,16.150467827916145,2e-05,29.81013095797971
33,9e-05,16.218334804056212,1e-05,29.158761269878596
34,2e-05,16.114300567889586,1e-05,29.177105036797002
35,4e-05,15.983121681027114,2e-05,29.219421396031976
36,0.00021,15.995794031070545,4e-05,29.043112857965752
37,2e-05,16.043537962948903,2e-05,29.70544188399799
38,0.00014,16.075802056118846,2e-05,29.433969544013962
39,0.00011,16.01810179813765,1e-05,29.276223165914416
40,0.00021,15.97967725689523,3e-05,29.314741304842755
41,1e-05,16.157599387923256,3e-05,29.215888444101438
42,0.00013,15.988119489978999,2e-05,29.353788753971457
43,0.00017,16.07338606007397,4e-05,29.266505660954863
44,0.00024,16.187408686149865,5e-05,29.19669608795084
45,3e-05,16.26700427592732,1e-05,29.557391312206164
46,0.00027,16.312808892922476,2e-05,29.347880294080824
47,0.00017,15.994459633016959,1e-05,29.39937836304307
48,0.00012,16.080829784972593,1e-05,29.38024902692996
49,6e-05,16.332474071066827,1e-05,29.141585872974247
50,8e-05,16.13260292704217,1e-05,29.462491814047098
