Temperature (T),Cao,Ca,Cb,Cc,region_id,f_nonlinear,f_linear,linearization_error,abs_linearization_error
363.0,1.165,0.6161233846461379,0.9022467692922751,1.646629846061587,1,8.881784197001252e-16,-0.27368977938982686,-0.27368977938982775,0.27368977938982775
363.0,1.17,0.6200963761275742,0.9001927522551477,1.649710871617278,1,8.881784197001252e-16,-0.27620284538630535,-0.27620284538630624,0.27620284538630624
363.0,1.175,0.6240754628019944,0.8981509256039895,1.6527736115940164,1,0.0,-0.27880064843928354,-0.27880064843928354,0.27880064843928354
363.0,1.18,0.6280605939694525,0.8961211879389057,1.6558182180916416,1,8.881784197001252e-16,-0.28148248370409695,-0.28148248370409784,0.28148248370409784
363.0,1.185,0.6320517193944826,0.894103438788965,1.6588448418165527,1,0.0,-0.284247652793423,-0.284247652793423,0.284247652793423
363.0,1.19,0.6360487893028395,0.8920975786056784,1.6618536320914818,1,0.0,-0.28709546373196415,-0.28709546373196415,0.28709546373196415
363.0,1.195,0.6400517543782136,0.8901035087564275,1.664844736865359,1,0.0,-0.2900252309107634,-0.2900252309107634,0.2900252309107634
363.0,1.2,0.6440605657589207,0.8881211315178412,1.667818302723238,1,0.0,-0.29303627504118007,-0.29303627504118007,0.29303627504118007
364.0,0.8,0.3447993350087246,1.089598670017449,1.3656019949738267,1,8.881784197001252e-16,-0.4053243198448203,-0.4053243198448212,0.4053243198448212
364.0,0.805,0.3481511406493222,1.0863022812986451,1.370546578052033,1,-1.7763568394002505e-15,-0.3992014886961881,-0.3992014886961863,0.3992014886961863
364.0,0.81,0.3515141963002216,1.083028392600443,1.3754574110993356,1,0.0,-0.3932350582982741,-0.3932350582982741,0.3932350582982741
364.0,0.8150000000000001,0.3548884145753145,1.0797768291506282,1.3803347562740576,1,-8.881784197001252e-16,-0.3874238137852728,-0.3874238137852719,0.3874238137852719
364.0,0.8200000000000001,0.3582737084217344,1.076547416843469,1.3851788747347968,1,8.881784197001252e-16,-0.3817665449241929,-0.38176654492419376,0.38176654492419376
364.0,0.8250000000000001,0.36166999113271286,1.0733399822654242,1.3899900266018628,1,-8.881784197001252e-16,-0.3762620462935708,-0.3762620462935699,0.3762620462935699
364.0,0.8300000000000001,0.36507717635992054,1.0701543527198398,1.3947684709202397,1,-8.881784197001252e-16,-0.3709091174551006,-0.3709091174550997,0.3709091174550997
364.0,0.8350000000000001,0.3684951781253168,1.0669903562506327,1.3995144656240506,1,8.881784197001252e-16,-0.36570656311830446,-0.36570656311830535,0.36570656311830535
364.0,0.8400000000000001,0.3719239108325024,1.0638478216650036,1.4042282675024937,1,-8.881784197001252e-16,-0.3606531932983939,-0.360653193298393,0.360653193298393
364.0,0.8450000000000001,0.3753632892775919,1.0607265785551836,1.4089101321672244,1,0.0,-0.3557478234674248,-0.3557478234674248,0.3557478234674248
364.0,0.8500000000000001,0.3788132286596163,1.0576264573192342,1.4135603140211497,1,0.0,-0.3509892746989013,-0.3509892746989013,0.3509892746989013
364.0,0.855,0.38227364459046226,1.0545472891809242,1.4181790662286136,1,8.881784197001252e-16,-0.3463763738059426,-0.3463763738059435,0.3463763738059435
364.0,0.86,0.38574445310435307,1.0514889062087074,1.4227666406869395,1,0.0,-0.341907953473158,-0.341907953473158,0.341907953473158
364.0,0.865,0.3892255706668981,1.048451141333797,1.427323287999305,1,8.881784197001252e-16,-0.33758285238235114,-0.337582852382352,0.337582852382352
364.0,0.87,0.3927169141836952,1.045433828367392,1.4318492574489128,1,1.7763568394002505e-15,-0.33339991533220564,-0.3333999153322074,0.3333999153322074
364.0,0.875,0.39621840100852,1.04243680201704,1.43634479697444,1,0.0,-0.3293579933520645,-0.3293579933520645,0.3293579933520645
364.0,0.88,0.39972994895109126,1.0394598979021823,1.4408101531467263,1,1.7763568394002505e-15,-0.3254559438099523,-0.3254559438099541,0.3254559438099541
364.0,0.885,0.40325147628444025,1.0365029525688805,1.4452455711466792,1,0.0,-0.3216926305149706,-0.3216926305149706,0.3216926305149706
364.0,0.89,0.4067829017518788,1.0335658035037578,1.4496512947443634,1,0.0,-0.31806692381419344,-0.31806692381419344,0.31806692381419344
364.0,0.895,0.4103241445735837,1.0306482891471682,1.454027566279248,1,-1.7763568394002505e-15,-0.31457770068420715,-0.3145777006842054,0.3145777006842054
364.0,0.9,0.4138751244528057,1.0277502489056107,1.4583746266415833,1,0.0,-0.3112238448174136,-0.3112238448174136,0.3112238448174136
364.0,0.905,0.41743576158170825,1.0248715231634167,1.462692715254875,1,0.0,-0.3080042467032425,-0.3080042467032425,0.3080042467032425
364.0,0.91,0.4210059766468552,1.0220119532937113,1.4669820700594332,1,0.0,-0.30491780370438637,-0.30491780370438637,0.30491780370438637
364.0,0.915,0.42458569083434533,1.0191713816686896,1.4712429274969654,1,0.0,-0.3019634201282083,-0.3019634201282083,0.3019634201282083
364.0,0.92,0.42817482583460625,1.0163496516692123,1.4754755224961815,1,-1.7763568394002505e-15,-0.2991400072934274,-0.2991400072934256,0.2991400072934256
