Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0045,0.0774692657863431,12.370221985969692,58.89446258544922,66.95078086853027
KKThPINN,0.0077,0.07343241069664982,17.080206769052893,0.008524931967258453,0.38685572147369385
