Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0043,0.1048594553564449,11.19480331102386,5.626978874206543,102.19717788696288
KKThPINN,0.0051,0.11899772217189224,11.757765303831547,2.384185791015625e-07,107.93234825134277
