Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0041059999999999,0.0872427892598983,7.412709858412854,28.11334466934204,92.31728141546247
KKThPINN,0.005432000000000001,0.07036492081206375,8.8533194467891,1.8614360506035155e-05,7.263343238830567
