Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,1.593612614669837e-05,2.5353795900009573,1.9597850950958673e-06,2.597946811001748
2,1.4078638059800141e-06,2.5508881870191544,4.875333161180606e-06,2.543271556030959
3,5.329696705302922e-06,2.5431926749879494,1.8436614936945261e-06,2.532547297072597
4,1.9413000700296834e-06,2.530757711036131,1.2741277259920025e-06,2.599323260015808
5,1.364075160381617e-05,2.5535493770148605,1.2631819572561653e-06,2.606916571035981
6,1.5941124729579315e-05,2.5072120080003515,1.256021164408594e-06,2.6085861950414255
7,1.2860111837653676e-06,2.538724243058823,5.230954684520839e-06,2.5437249520327896
8,2.389580913586542e-06,2.5384981699753553,1.998309471673565e-06,2.5671175599563867
9,6.759483767382335e-06,2.5542800970142707,1.1879608337039826e-06,2.5795457650674507
10,1.190161015074409e-06,2.5599721239414066,1.8767460687740822e-06,2.5439154820051044
11,3.2082657526188996e-06,2.5531298889545724,1.90876971828402e-06,2.529821096919477
12,3.2243417535937624e-06,2.5515570429852232,5.212745691096643e-06,2.5474291460122913
13,3.65504956789664e-06,2.52923732297495,1.284141035284847e-06,2.6089106699218974
14,3.7090358091518283e-06,2.5413290329743177,1.1946768836423871e-06,2.583277395926416
15,4.974272997060325e-06,2.5305863929679617,1.3950593711342663e-06,2.6255956740351394
16,3.901111085724551e-06,2.56031254993286,1.3546988384405267e-06,2.5867456819396466
17,9.82312485575676e-06,2.5424535259371623,1.95817574422108e-06,2.5548378110397607
18,1.593610613781493e-05,2.512672064010985,1.234082446899265e-06,2.5541053659981117
19,1.1620369377851603e-06,2.5448722759028897,1.2743042816509842e-06,2.597585993935354
20,0.00025980034843087196,2.4780672470806167,1.1944465541091631e-06,2.5945523648988456
21,8.179731594282202e-06,2.5551056490512565,1.253708433068823e-06,2.59072566695977
22,6.562156045220036e-07,2.537555058952421,1.3006209655941348e-06,2.594181939959526
23,1.2431678442226257e-05,2.548395743011497,1.249395154445665e-06,2.608787458972074
24,3.0754406452615513e-06,2.551424524979666,2.0911295450787293e-06,2.5250178260030225
25,2.0827385469601722e-06,2.540648181922734,1.4880910157444305e-06,2.604246275033802
26,7.300018296518829e-06,2.5357709910022095,5.248101388133364e-06,2.520960451103747
27,1.213407358591212e-06,2.551154935033992,1.59603291649546e-06,2.622630801051855
28,1.442744519408734e-06,2.530611011083238,1.2407990652718581e-06,2.601792645989917
29,2.2261665435507894e-06,2.5319698930252343,1.653753201935615e-06,2.535053486004472
30,2.2026351871318184e-06,2.5623852150747553,1.9897254333045566e-06,2.54708507808391
31,2.1531641323235817e-06,2.5442890629637986,1.6813168031148962e-06,2.6096187280490994
32,1.5940207958919927e-05,2.523715824005194,1.219408090946672e-06,2.57824369892478
33,2.0563059024425456e-06,2.5385167279746383,1.3166840062694973e-06,2.577073167078197
34,1.593608430994209e-05,2.505377938039601,1.284520863009675e-06,2.6027983310632408
35,6.973386916797608e-06,2.5292645689332858,1.2559232800413156e-06,2.598059134907089
36,2.27506507144426e-06,2.5599245140329003,1.3801145541947335e-06,2.523988471017219
37,1.1237134458497167e-06,2.543764758040197,1.2265293207747163e-06,2.599174133967608
38,2.9430048016365618e-06,2.5464190379716456,1.7524705526739126e-06,2.6105177480494604
39,2.3485233668907313e-06,2.548418852966279,1.1628388847384485e-06,2.604143275995739
40,3.128841171928798e-06,2.5130143710412085,1.2398763828969095e-06,2.59995786100626
41,1.7916171373144607e-06,2.5338522189995274,1.1884025070685311e-06,2.5984987090341747
42,2.9692225780308945e-06,2.551403902936727,1.8809697621691157e-06,2.587597534991801
43,4.417329819261795e-06,2.538911290001124,1.2451400834834203e-06,2.594808007008396
44,1.5936086128931493e-05,2.5051401059608907,1.5040905054775067e-06,2.600893325987272
45,3.2561970328970347e-06,2.5544133419170976,1.1507817134770448e-06,2.606819416047074
46,1.5936637282720767e-05,2.4978379330132157,1.3416122328635538e-06,2.5416684470837936
47,1.503943985881051e-05,2.5478900050511584,1.2204311587993288e-06,2.603562397067435
48,1.7345103060506517e-06,2.54574853903614,1.3063161077297991e-06,2.5946144870249555
49,1.4915520978320274e-06,2.530168666038662,2.076782038784586e-06,2.5628592231078073
50,3.3692435863486025e-06,2.5377978950273246,1.3363235211727442e-06,2.599457661039196
