Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.00409,17.83017979597207,0.00392,39.21722285205033
2,0.0051,17.795274653006345,0.00349,38.731216941960156
3,0.00184,17.99247346294578,0.00619,39.158374178921804
4,0.01108,17.974746558931656,0.00344,39.14273118192796
5,0.0045,18.374229184002616,0.00281,38.65902689890936
6,0.00236,17.785478953970596,0.00663,38.37535604892764
7,0.00243,17.951502214069478,0.00172,38.36312125402037
8,0.00898,17.95887833100278,0.00654,39.01285160705447
9,0.00382,17.90389007993508,0.0042,38.66438683203887
10,0.00209,18.081833067000844,0.00174,38.91721761098597
11,0.00534,18.013864599983208,0.00914,37.91677046800032
12,0.00549,18.33867360302247,0.00325,39.35968546301592
13,0.01008,18.10363531706389,0.00275,38.520904002012685
14,0.00551,17.81804310902953,0.00897,39.11421898705885
15,0.00206,18.019246815005317,0.009,38.583135221968405
16,0.00936,17.86820449901279,0.00537,38.90032036101911
17,0.00613,17.963025212986395,0.00454,39.005210654926486
18,0.01576,17.996993106091395,0.00523,38.49836766393855
19,0.00409,18.093805359094404,0.00219,38.51436624804046
20,0.00418,18.120608755969442,0.00528,39.52899227500893
21,0.00406,18.047830557916313,0.00945,38.994877745979466
22,0.00117,17.79822058894206,0.00275,38.32369354995899
23,0.00468,18.114608342992142,0.00256,38.43048017995898
24,0.00482,17.95818961702753,0.00474,38.300306180957705
25,0.01303,17.944528921041638,0.00687,38.239876148989424
26,0.00551,17.91023735899944,0.00723,39.17893915402237
27,0.00997,18.2115832620766,0.00395,38.153617594973184
28,0.00283,18.240987195982598,0.00155,38.52224248601124
29,0.00686,17.953995907097124,0.0072,38.52067079790868
30,0.00281,17.99287915590685,0.00468,38.9793617320247
31,0.00653,18.023035933962092,0.00518,38.254809628939256
32,0.00385,18.098981863004155,0.00412,39.54361721302848
33,0.00985,17.330435664043762,0.00528,38.49108134198468
34,0.00754,16.802899469039403,0.00246,39.175402548047714
35,0.01222,17.017626108950935,0.00798,38.87496095395181
36,0.01235,16.7707563029835,0.00639,38.721820657956414
37,0.0089,16.719362438074313,0.00432,38.544687905930914
38,0.01208,18.163609780021943,0.0048,38.591598729020916
39,0.00755,17.41041109303478,0.00327,38.512720040977
40,0.00813,17.86628334398847,0.00464,38.170948944054544
41,0.00661,17.983371146954596,0.00691,37.96442377602216
42,0.00509,18.265325279091485,0.00596,39.38316885207314
43,0.00275,17.516908720950596,0.0062,38.64910701010376
44,0.00264,16.966850637923926,0.00565,38.751419504056685
45,0.00277,17.149104706011713,0.00323,39.448437136015855
46,0.00659,17.244946427992545,0.00284,38.38838986796327
47,0.0026,17.995611312100664,0.00232,38.90018576697912
48,0.00815,17.47180030599702,0.00977,38.67334145796485
49,0.00888,17.117288266075775,0.00078,39.00203231803607
50,0.00192,17.054920798982494,0.00611,39.575565564096905
