Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.0,24.008359409868717,0.0,54.802824444137514
2,1e-05,24.016091874800622,0.0,54.7662411686033
3,2e-05,24.41139267385006,2e-05,54.15292223356664
4,1e-05,24.026863588020205,0.0,54.81750295124948
5,0.0,23.939796408638358,0.0,54.472648109309375
6,0.0,24.244276721030474,0.0,55.49802956730127
7,0.0,24.347505138255656,0.0,55.6073484281078
8,2e-05,23.910773125477135,0.0,54.435057518072426
9,0.0,23.966220288537443,0.00013,54.204340977594256
10,0.0,24.06685822457075,0.0,54.64712855499238
11,1e-05,24.20077488105744,0.0,54.66654178779572
12,2e-05,24.05081639997661,0.0,54.451195440255105
13,2e-05,24.60595913697034,1e-05,54.42074691597372
14,1e-05,24.01477795280516,0.0,54.09293377958238
15,1e-05,23.961643593385816,2e-05,54.47218249179423
16,0.0,23.87799042277038,0.0,54.45383641216904
17,0.0,24.034474133513868,0.0,54.692100428044796
18,0.0,24.30738907214254,1e-05,53.84887146856636
19,0.0,24.421869126148522,0.0,54.92248692549765
20,0.0,24.63744302187115,1e-05,55.75675721652806
21,0.0,24.664154493249953,0.0,54.218473890796304
22,0.0,24.11794303264469,0.0,55.0524951023981
23,2e-05,23.965633844025433,0.0,54.85328432545066
24,2e-05,24.038606410846114,1e-05,54.75911094713956
25,2e-05,24.037646100856364,1e-05,54.18682808149606
26,1e-05,24.160708435811102,0.0,55.361918616108596
27,1e-05,24.518907382152975,1e-05,54.36180684808642
28,2e-05,23.92929989658296,0.0,54.44060772936791
29,0.0,24.419337357394397,0.0,55.71771878004074
30,1e-05,24.090469422750175,0.0,54.50216085650027
31,0.0,24.542956619523466,0.0,54.949644084088504
32,1e-05,24.03641858138144,1e-05,55.310271239839494
33,2e-05,24.109980054199696,2e-05,55.50476181320846
34,1e-05,24.087977334856987,1e-05,54.561139112338424
35,0.0,23.95763350278139,0.0,54.61173719819635
36,0.0,24.302639111876488,0.0,55.005937933921814
37,0.0,23.904393047094345,1e-05,55.15950264129788
38,0.0,23.863255029544234,0.0,54.72621316276491
39,1e-05,23.90010860003531,2e-05,55.34860356524587
40,0.0,24.156830729916692,0.0,55.70853252429515
41,0.0,24.71834096033126,0.0,54.80735486652702
42,0.0,24.048459014855325,1e-05,54.548962749540806
43,0.0,23.90430984646082,0.0,56.64412177167833
44,0.0,23.830180192366242,0.0,54.9116334291175
45,0.0,23.86207406781614,0.0,55.205573751591146
46,2e-05,24.061163782142103,0.0,55.74812766816467
47,1e-05,23.93223088607192,0.0,54.6334069063887
48,0.0,23.91540765762329,0.0,55.55799132492393
49,1e-05,24.188825330697,0.0,54.972837465815246
50,1e-05,23.979169596917927,0.0,55.901201837696135
