Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.00922,8.972191882086918,0.00751,14.588270246982574
2,0.0121,8.919304340844974,0.00393,14.611852123169228
3,0.01366,8.965186591958627,0.00541,14.607532656984404
4,0.00901,8.905711236875504,0.00736,14.606034989003092
5,0.00735,8.885730554815382,0.00468,14.57572648813948
6,0.02766,8.872174805030227,0.00808,14.540991284884512
7,0.00898,9.005203299922869,0.01746,14.702768330927938
8,0.01062,9.06111366697587,0.0037,14.588065008167177
9,0.00686,8.887267680838704,0.00389,14.518028852064162
10,0.01057,8.955528391059488,0.00387,14.535552170826122
11,0.00649,8.946720843901858,0.00783,14.509663887089118
12,0.00597,9.059355723904446,0.00542,14.734883937984705
13,0.00363,8.972458672942594,0.012,14.523298500105739
14,0.00615,8.912505963817239,0.00863,14.478739134036005
15,0.00633,8.914623635122553,0.00572,14.77211840217933
16,0.00967,8.89887428493239,0.01342,14.59283305797726
17,0.00658,8.859927881043404,0.00492,14.706027726177126
18,0.00544,8.88279448193498,0.00445,14.6111443429254
19,0.00253,8.85807031695731,0.0053,15.169205563841388
20,0.00276,8.900432497961447,0.0059,14.715912696905434
21,0.00522,8.846386385150254,0.01617,14.82484401599504
22,0.0212,9.022664781892672,0.00644,14.532188398996368
23,0.00846,8.862436739960685,0.00481,14.71732265711762
24,0.013,9.015273803845048,0.00741,14.628131242934614
25,0.00771,9.02110602403991,0.00236,14.682234631851315
26,0.00877,8.868299786932766,0.00209,14.575748190982267
27,0.0086,8.873850089963526,0.00411,14.892273372970521
28,0.0049,9.048247566912323,0.00577,14.524204042972997
29,0.00895,8.837137716123834,0.00625,14.69409843115136
30,0.00701,8.9717212759424,0.00324,14.678601434919983
31,0.01162,9.000144897960126,0.00635,14.492533098906279
32,0.01064,8.886563772102818,0.00931,14.527922501089051
33,0.01749,9.054697061888874,0.00787,14.849014750216156
34,0.01451,8.919197317911312,0.00679,14.693853389006108
35,0.00602,8.933516261167824,0.00479,14.481330168200657
36,0.00809,9.009564860956743,0.00705,14.71123260888271
37,0.01552,9.133487656945363,0.01207,14.608418490970507
38,0.01138,8.751630622893572,0.00768,14.60323409596458
39,0.00987,8.890897107077762,0.00523,14.649252291070297
40,0.00684,8.80836027301848,0.00577,14.754156411858276
41,0.00908,8.780415625078604,0.00261,14.691373456036672
42,0.00345,9.084130412898958,0.00771,14.592054927023128
43,0.00567,8.793736228952184,0.00746,14.56276171701029
44,0.00524,8.811558972112834,0.00691,14.945141206029803
45,0.00688,8.72678613010794,0.00223,14.696408869000152
46,0.00853,8.821919625857845,0.00544,14.73795519513078
47,0.01451,8.81743974913843,0.00748,14.765664639184251
48,0.00272,8.760838475078344,0.00629,14.79534151405096
49,0.04172,8.934929826064035,0.00451,14.539316977141425
50,0.00647,8.904523105127737,0.00527,14.876545327017084
