Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.00425,0.0915326591893503,11.016188910668715,5.674154949188233,98.1011920261383
KKThPINN,0.005106,0.12440576251548169,11.739351847236977,4.1552953575774156e-08,103.55301170349121
