Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.00487,17.0312937120907,0.00234,31.56521829799749
2,0.00469,17.445152963977307,0.00149,31.829590077977628
3,0.01207,17.27830046392046,0.00119,31.9134300861042
4,0.01571,17.259556889068335,0.00232,31.727874964941293
5,0.01203,17.02921156096272,0.0019,31.76112439110875
6,0.00922,17.28101228387095,0.00281,31.803389459848404
7,0.01209,17.202065872959793,0.00087,31.758895375067368
8,0.00811,17.11037719110027,0.00105,31.700275846989825
9,0.00999,17.223019185010344,0.00215,31.641655298881233
10,0.01062,17.42432694416493,0.00175,31.55859615514055
11,0.00423,17.25642238999717,0.00161,31.754173853900284
12,0.00857,17.11921825283207,0.00129,31.56788414809853
13,0.01171,17.42066387203522,0.00145,31.658994144992903
14,0.00304,17.177465464919806,0.0018,31.518257786054164
15,0.00382,17.195122335106134,0.00194,31.550615644082427
16,0.01626,17.235774325905368,0.00267,31.68932015891187
17,0.01057,17.212020591832697,0.00313,31.68871311796829
18,0.00427,17.22432920197025,0.00182,31.66071954695508
19,0.0009,17.14696938591078,0.00204,31.49321971903555
20,0.00616,17.26155747100711,0.00142,31.721764446003363
21,0.01846,17.264798620017245,0.00088,31.474929826101288
22,0.00957,17.37667029397562,0.001,31.584334524115548
23,0.00583,17.187491643009707,0.00197,31.580902853049338
24,0.00895,17.315450270893052,0.00174,31.841829899931327
25,0.00464,17.007830114103854,0.00244,31.600414441898465
26,0.00769,17.213161482010037,0.00315,31.949583870824426
27,0.00664,17.11356960888952,0.00146,31.62577521102503
28,0.00626,17.267988136969507,0.00115,31.712494313018396
29,0.00682,17.440148252993822,0.00253,31.792637364007533
30,0.01358,17.323915438959375,0.00143,31.68231605901383
31,0.00979,17.19261713908054,0.00159,31.77814845391549
32,0.00253,17.433343923883513,0.00162,31.856438111048192
33,0.00629,17.28312466503121,0.00195,31.907308689085767
34,0.00711,17.22298486204818,0.00281,31.839640161022544
35,0.00508,17.32475156802684,0.00254,31.699078037170693
36,0.0033,17.23784561501816,0.00173,31.613131874008104
37,0.00785,16.928042697021738,0.00138,31.642150965053588
38,0.01089,17.175636081956327,0.00186,31.783337748143822
39,0.00446,17.213210543850437,0.00125,31.91466278093867
40,0.00552,17.29956052894704,0.00165,31.499485459877178
41,0.0092,17.265586670022458,0.0017,31.850719501031563
42,0.01072,17.206550748087466,0.00321,31.770780879072845
43,0.00729,17.157836977858096,0.00114,31.717100634006783
44,0.01386,17.08152571110986,0.00165,31.769652026006952
45,0.00549,17.26409397413954,0.00256,31.686680943937972
46,0.00576,17.21539718308486,0.00154,31.767968866042793
47,0.01506,17.07652282412164,0.00281,31.82578670210205
48,0.01077,17.31007417407818,0.00162,31.577178708976135
49,0.0134,17.198081184877083,0.00177,31.24784540012479
50,0.00695,17.122051992919296,0.00183,31.724374477984384
