Cao,Ca,Cb,Cc
0.5,0.19265360832266054,1.385307216645321,0.9220391750320183
0.508992890459,0.19755055299381946,1.3771153250696389,0.9343270123955414
0.516666666667,0.2017659451646648,1.3701985569953294,0.944702164507006
0.521232056244,0.20428976943646984,1.36611542638494,0.9508268604225901
0.533333333333,0.21103664161782487,1.3554066165696494,0.9668900751455256
0.533884254518,0.21134576000595665,1.354923010975913,0.9676154835361305
0.534699117465,0.21180328611133653,1.354208337292673,0.9686874940609902
0.55,0.22046301519587047,1.3409260303917407,0.988610954412389
0.566666666667,0.23004231080701162,1.326751288280023,1.0098730675799654
0.583333333333,0.23977171242729423,1.3128767581885885,1.030684862717117
0.59377567464,0.24594278567652023,1.3043342220730403,1.0434986668904396
0.597091852576,0.24791451289507674,1.3016453206381535,1.0475320190427697
0.6,0.24964835427127363,1.2992967085425475,1.0510549371861786
0.616666666667,0.25966933140708537,1.286005329480171,1.0709920057797437
0.620221192526,0.2618249149593864,1.2832074448667732,1.0751888326998407
0.624316552033,0.2643164149190361,1.2799997257720723,1.0800004113418913
0.633333333333,0.26983170979031224,1.2729967529146244,1.0905048706280636
0.65,0.2801325356860265,1.2602650713720531,1.10960239294192
0.651454166382,0.2810377515202629,1.259167170276526,1.1112492445852116
0.664502414126,0.28920608622115457,1.249407344190309,1.125888983714536
0.666666666667,0.29056884445741343,1.247804355580827,1.1282934666287594
0.666757950006,0.29062637171315,1.2477368434143001,1.12839473487855
0.683333333333,0.30113766872472586,1.2356086707834517,1.1465869938248225
0.693861785137,0.30788102620879776,1.2280384821435952,1.157942276784607
0.7,0.3118360458897214,1.2236720917794435,1.1644918623308351
0.701119519177,0.31255923860244783,1.2228794388508957,1.1656808417236562
0.716666666667,0.3226610250268342,1.2119887167196683,1.1820169249204975
0.728580142553,0.33047477695069816,1.2037892687953962,1.1943160968069055
0.733333333333,0.33360967316533735,1.2005526796646748,1.199170980502988
0.739188520687,0.337484869005222,1.196592696636444,1.2051109550453338
0.75,0.3446790809745763,1.1893581619491524,1.2159627570762712
0.757655181548,0.34980305920616406,1.1842957553163285,1.2235563670255074
0.766666666667,0.355866367867674,1.1783994024013478,1.2324008963979785
0.783333333333,0.36716868656009743,1.1676707064541947,1.248493940318708
0.784715374008,0.36811097937488796,1.1667912107337757,1.249813183899336
0.795439297412,0.37544873403885487,1.1600188732537098,1.2599716901194356
0.8,0.37858322710420744,1.1571664542084148,1.2642503186873777
0.809990396351,0.3854780175767947,1.1509752424515893,1.273537136322616
0.81408957404,0.3883182729761094,1.1484573978722186,1.2773139031916718
0.816666666667,0.39010722042206075,1.1468811075101215,1.2796783387348176
0.833333333333,0.40173794137826646,1.1368092160905328,1.2947861758642008
0.834277322372,0.4023998362673511,1.1362450277907021,1.295632458313947
0.837476109217,0.4046451985697185,1.1343381787054374,1.2984927319418442
0.85,0.4134727114170808,1.1269454228341613,1.3095818657487577
0.866666666667,0.42530890078755673,1.1172844682411138,1.3240732976383296
0.883333333333,0.4372439303992897,1.1078211941325795,1.3382682088011306
