NN_Experiment_RMSE,NN_Experiment_VIOL,NN_Experiment_VIOL_NL,NN_Experiment_Time_sec,KKThPINN_Experiment_RMSE,KKThPINN_Experiment_VIOL,KKThPINN_Experiment_VIOL_NL,KKThPINN_Experiment_Time_sec
0.01930717681960978,4.136317755181639,4.710515717787974,0.0131,0.01780039775323661,0.0035493944018298376,0.19328091873835065,0.0113
0.02793707948320066,3.8061871150320536,4.21986278035909,0.0173,0.014196784687974848,0.003839925131931315,0.19451502941256973,0.0112
0.019412661717362764,6.859936864027095,7.478217584294253,0.0131,0.08274313591476115,0.0041401099535907145,0.24920046291928916,0.0112
0.01911429934079218,2.0083865345291754,2.1940278988081,0.0134,0.017256973158844478,0.003657741917171001,0.1930655111860973,0.0122
0.10779527565277618,103.86219859800143,96.3694346475845,0.0131,0.017174988518763812,0.0036101381908211477,0.19441961696858068,0.0187
0.019501580429531953,3.4339458349732417,3.6344422295802903,0.0131,0.017167764962249265,0.003611346152336729,0.1936178513643919,0.0185
0.01965195245413389,4.13457429893306,4.105179761723055,0.0135,0.017215890408572115,0.0036624849300188928,0.1926696854917927,0.0111
0.003382154835915942,1.661994803497013,1.8497044460126222,0.0211,0.016224588356655075,0.003934914225576205,0.19520570868544226,0.0111
0.10734930649977537,94.7861073639972,89.8995331474568,0.0134,0.01728751822243822,0.0035039199400621426,0.19636672044547107,0.0111
0.021890297707522162,7.724391848658254,8.712206458502685,0.0133,0.017155155533344256,0.003653962306577224,0.19450144612219156,0.0112
0.019185108968429863,3.4252674729279255,3.3669334252656458,0.0133,0.013822195636436269,0.003940261688405557,0.2028783340435654,0.0186
0.014031018983736921,6.720148902237078,7.590303113802032,0.0134,0.03142659360839008,0.0030969413279136383,0.20783882575560364,0.0116
0.01917709106126901,1.6209340305226374,1.8006528448979837,0.0134,0.01718167085188793,0.003533338522529785,0.1928821592035207,0.0114
0.019189312898927075,1.5642582929481155,1.7558850463165063,0.0138,0.011197752628080648,0.003992424296474049,0.21211730213585145,0.0189
