region_id,A_T,B_Ca,B_Cb,B_Cc,b
0,-0.0029240532355008877,-1.0273748003421694,-0.027374800342169426,0.0,-1.9055491755728857
1,-0.02835703919636176,-1.5321324978193915,-0.5321324978193915,0.0,-10.99387286344823
2,-0.05824919700539788,-6.198200123165387,-5.198200123165385,0.0,-29.072023052310378
3,-0.17560355352502888,-47.36551226093509,-46.36551226093508,0.0,-131.48146646544765
4,-0.819565000947871,-319.92829191733455,-318.92829191733483,0.0,-749.5995975536318
5,-2.2139779295387214,-999.2649231013238,-998.2649231013783,0.0,-2198.0705102485513
6,-5.540773836271946,-2826.371035669925,-2825.371035669943,0.0,-5901.523625596077
