Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.00732,8.473672013031319,0.00838,12.967100337031297
2,0.01105,8.576991281996015,0.01184,12.805292724980973
3,0.00797,8.572041308041662,0.00408,12.814734311017673
4,0.0072,8.63151002797531,0.00402,12.829980870999862
5,0.00921,8.579188745003194,0.00626,12.906626500014681
6,0.00719,8.624512537033297,0.0056,12.831266609951854
7,0.00744,8.648806875979062,0.00534,12.837655481009278
8,0.00648,8.599674352968577,0.02069,12.751312127977144
9,0.01902,8.556111867015716,0.00647,12.861768285976723
10,0.01844,8.736244831990916,0.00843,12.736272378009744
11,0.00688,8.544592864986043,0.00709,12.925720542960335
12,0.00906,8.745332955964841,0.00513,12.747799455013592
13,0.00697,8.500006564019714,0.00256,12.867715495987795
14,0.00361,8.593929512950126,0.00487,12.756204906036146
15,0.01159,8.60808201204054,0.00936,12.821778409008402
16,0.01169,8.81579308398068,0.00787,12.868403624044731
17,0.00561,8.696486341010313,0.00398,12.985374639974907
18,0.00812,8.556694587983657,0.00547,12.916133905004244
19,0.00838,8.793159060005564,0.00692,12.767163805023301
20,0.00601,8.610048405011185,0.00634,12.815397082013078
21,0.00575,8.534901570004877,0.0053,12.930238706001546
22,0.00448,8.670719980960712,0.00529,12.829962935007643
23,0.02913,8.553970679990016,0.00571,13.05028547195252
24,0.00448,8.544771211978514,0.00977,12.853988620976452
25,0.00992,8.542390962014906,0.00154,12.784526727977209
26,0.0078,8.637625942996237,0.00363,12.916831862006802
27,0.01244,8.76790119096404,0.0053,12.803445766039658
28,0.00967,8.708713988016825,0.00719,12.975892224989366
29,0.00316,8.618883321003523,0.01396,12.718803355994169
30,0.00399,8.51207949698437,0.00258,12.98912536399439
31,0.0105,8.603153655014466,0.00509,12.78459831897635
32,0.00769,8.551949943008367,0.00672,12.72344636998605
33,0.00496,8.69067719503073,0.00967,13.060697464970872
34,0.00673,8.56145054497756,0.00563,12.860458323033527
35,0.01053,8.570176531968173,0.00398,12.778708334022667
36,0.0062,8.654191197012551,0.00689,12.853232826979365
37,0.00799,8.556847518018913,0.02066,12.774130015983246
38,0.00876,8.667510347964708,0.00841,12.733848667005077
39,0.00458,8.59395918698283,0.00458,12.702560163976159
40,0.01238,8.532114289992023,0.00408,13.014387028000783
41,0.0086,8.74291098001413,0.00576,12.81962961499812
42,0.01143,8.639442522020545,0.00944,12.708683577016927
43,0.00806,8.70572768402053,0.00728,12.806015059992205
44,0.00954,8.511934206995647,0.00836,12.96339645300759
45,0.01302,8.692736033990514,0.00638,12.595507434976753
46,0.0116,8.721820841019507,0.0078,12.835225600982085
47,0.00943,8.532819302054122,0.00399,12.828836141969077
48,0.0101,8.56312515004538,0.00661,12.861018507974222
49,0.01167,8.577814377029426,0.00629,12.893016754998825
50,0.00363,8.487367097986862,0.00661,13.070459386974107
